tract_geoid,freq_peak_am_tph,freq_early_tph,weekend_weekday_ratio,rail_trip_share,headway_peak_am_min,headway_early_min,neighbor_mean_equity_score,neighbor_mean_headway_peak,n_neighbors,trend_commute_public_transit_pct,trend_commute_drove_alone_pct,trend_commute_wfh_pct,trend_mean_commute_time_min,equity_priority_score,equity_tier,composite_need,composite_access_deficit,deficit_actual,deficit_predicted,residual,risk_tier,projected_need_2027,projected_need_category_2027,proj_pov_2027,proj_veh_2027,flag_worsening,flag_fragile,tract_status
12086008416,21.666666666666668,3.1666666666666665,0.8311546840958606,0.0,18.00595238095238,11.431250000000006,0.0750960861744767,30.421957671957674,5,-1.0028571428574629,-4.185714285715498,3.831428571429602,0.5714285714286995,0.0798266935969148,Low,0.1551434907762145,0.5145345976007479,0.3436679345785641,0.34927395,-0.0056060152829623,Low,11.932190476190476,Low,9.737142857142857,0.1857142857142861,False,False,3. Stable / Low-Moderate
12086008425,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-0.4114285714287033,-2.505714285714365,-0.1171428571431594,-1.1885714285718532,0.0977265053529338,Moderate,0.1587952064792081,0.615424782143721,0.6379339487030931,0.64562297,-0.0076890199706129,Critical,10.859999999999998,Low,9.05,0.0,False,False,3. Stable / Low-Moderate
12086008418,22.666666666666668,2.333333333333333,0.7870370370370371,0.0,23.82661203379953,30.0,0.0660844906129029,26.623605098605097,3,0.5000000000002002,-3.260000000001112,3.3514285714295777,-0.891428571428703,0.0589082722574326,Low,0.1123658063558073,0.5242544344041737,0.3590813821570439,0.38401538,-0.0249339991791682,Moderate,29.114285714285717,Low,23.87142857142857,0.3514285714285716,False,False,3. Stable / Low-Moderate
12086008419,13.333333333333334,1.0,0.8768382352941176,0.0,30.421957671957674,120.0,0.0652692869685588,21.552605646668145,7,-0.2200000000000224,-0.5571428571432586,1.1457142857146816,0.1628571428571837,0.0750960861744767,Low,0.1506639784645037,0.4984342438041305,0.345534135207087,0.42921278,-0.0836786435995994,Moderate,35.52952380952381,Moderate,9.242857142857142,18.32857142857143,False,False,3. Stable / Low-Moderate
12086008503,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,0.9142857142858212,-1.2942857142859787,0.7285714285716264,-0.1457142857141526,0.1305191558094826,High,0.2355384786785105,0.5541309281683432,0.5615182269733803,0.5891242,-0.0276059757548912,Critical,19.570666666666668,Low,6.219999999999999,9.08,False,False,3. Stable / Low-Moderate
12086008502,26.0,2.5,0.6967821782178217,0.0,41.38270021645023,30.0,0.0903208835689033,40.20798484848485,5,0.1657142857143245,-2.9742857142864896,2.2257142857152035,1.1800000000005186,0.0778453757772302,Low,0.1429029904831661,0.544742804290022,0.3608776359635413,0.3906431,-0.029765454046148,Moderate,23.862857142857138,Low,6.114285714285714,12.394285714285711,False,False,3. Stable / Low-Moderate
12086008601,14.0,1.0,0.7432432432432432,0.0,49.00483333333334,30.0,0.095499401730529,33.869636335886334,7,0.0457142857143454,-2.794285714286427,3.6600000000009145,-0.1428571428572523,0.0993641082112802,Moderate,0.1498385246527185,0.6631412611781713,0.4728916670482594,0.43643847,0.0364531959693867,Moderate,29.66247619047619,Low,14.588571428571427,9.117142857142856,True,False,3. Stable / Low-Moderate
12086008603,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-0.2685714285713826,-0.9028571428573072,0.6142857142857444,0.4457142857141202,0.0604969745420219,Low,0.1114136507956028,0.5429942750283663,0.5549558090628158,0.5563165,-0.0013606858788955,High,6.6146666666666665,Low,3.79,1.55,False,False,3. Stable / Low-Moderate
12086008704,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,0.3000000000001337,-5.400000000002227,3.6228571428584817,0.4057142857145177,0.0897784395578451,Moderate,0.1613052964344332,0.5565746540401914,0.5601861060159484,0.59006715,-0.0298810421926697,Critical,3.863999999999998,Low,3.219999999999999,0.0,False,False,3. Stable / Low-Moderate
12086008702,23.0,1.1666666666666667,0.8779840848806366,0.0,37.37858974358974,120.0,0.0993641082112802,49.00483333333334,5,0.2571428571428777,-0.2457142857145134,0.9114285714289088,-0.197142857142985,0.1359126338260098,High,0.2390636521237632,0.5685206957168372,0.3718103829933268,0.38942283,-0.0176124509261983,Moderate,19.483809523809526,Low,1.2142857142857144,13.52,False,False,3. Stable / Low-Moderate
