GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,asian_alone_pct,hispanic_latino_pct,foreign_born_pct,year
12086003911,Census Tract 39.11; Miami-Dade County; Florida,67.9,9.2,58.0,21.4,0.0,7.1,33.1,46458,70158,33148,3.2,5.3,13.1,15.9,15.9,19.9,6.2,8.5,9.3,2.6,17.7,15.7,26.1,18.4,40.5,30.5,10.5,35.9,64.1,1508,8.8,57.9,2600,77.9,22.1,4571,40.8,10.7,15.9,31.5,6.0,52.0,3.2,73.9,69.1,2022
12086003912,Census Tract 39.12; Miami-Dade County; Florida,65.6,5.8,52.9,9.3,5.0,12.5,30.4,51085,83891,35916,15.1,2.5,6.4,6.7,18.0,16.0,9.3,11.9,6.5,7.6,12.5,30.1,16.5,13.4,63.0,17.9,5.6,20.0,80.0,1602,11.5,62.1,1979,88.8,11.2,4131,39.7,22.9,8.0,42.9,1.5,29.7,0.0,85.7,62.0,2022
12086003913,Census Tract 39.13; Miami-Dade County; Florida,65.9,3.9,68.1,8.1,4.1,7.5,28.9,47222,82825,51200,1.7,6.1,12.5,17.1,12.8,17.4,9.5,2.9,13.0,7.0,11.3,17.3,18.1,21.8,51.8,24.0,2.4,31.9,68.1,1526,6.9,59.3,2448,77.3,22.7,3253,47.3,10.9,20.5,55.6,4.2,16.1,2.2,59.2,56.9,2022
12086003914,Census Tract 39.14; Miami-Dade County; Florida,61.7,3.8,45.9,6.4,3.1,21.6,30.5,52083,102293,59701,3.0,11.2,9.4,6.8,13.0,18.5,9.5,10.1,6.3,12.3,17.1,12.5,24.5,19.2,68.6,12.2,0.0,34.4,65.6,1562,28.6,47.5,3447,63.0,37.0,3664,49.0,8.0,26.7,51.6,5.5,38.1,0.8,72.3,60.4,2022
12086003915,Census Tract 39.15; Miami-Dade County; Florida,70.0,5.4,55.0,6.8,3.7,11.9,32.3,64063,101216,44803,1.4,3.3,3.2,11.7,10.8,24.3,15.9,11.0,9.1,9.4,4.4,9.1,23.9,20.6,35.3,35.1,8.9,39.5,60.5,1629,14.9,48.3,2607,83.6,16.4,5157,45.6,12.1,16.3,61.1,3.7,23.9,2.5,71.5,68.6,2022
12086003916,Census Tract 39.16; Miami-Dade County; Florida,64.1,2.9,47.6,10.4,0.0,18.9,34.2,65713,86687,39010,4.3,7.6,10.1,5.6,7.7,22.4,14.6,14.6,7.0,6.1,14.2,27.9,8.8,21.8,39.8,28.4,10.1,32.6,67.4,1492,15.0,42.1,2093,87.8,12.2,4176,39.2,14.8,12.7,38.9,4.3,35.9,4.2,67.0,58.5,2022
12086003917,Census Tract 39.17; Miami-Dade County; Florida,67.9,4.4,50.3,4.3,0.0,18.6,30.5,71379,90086,37528,1.1,4.8,8.0,7.7,8.8,20.3,22.7,11.4,7.0,8.3,11.0,21.7,23.4,6.4,42.7,46.3,4.6,37.7,62.3,1928,5.7,54.9,2626,79.5,20.5,5246,47.3,11.8,18.8,44.1,4.4,27.4,2.9,64.5,58.0,2022
12086003918,Census Tract 39.18; Miami-Dade County; Florida,79.4,4.1,69.4,2.6,0.0,15.5,32.6,83375,97160,46306,2.5,3.4,0.3,6.9,11.2,23.0,7.0,26.5,14.5,4.6,6.7,4.1,13.4,5.0,60.4,29.6,4.9,34.6,65.4,2107,10.8,51.2,1652,79.1,20.9,2778,38.9,13.7,8.5,51.5,2.4,27.0,5.8,56.7,54.9,2022
12086003919,Census Tract 39.19; Miami-Dade County; Florida,62.7,5.8,49.3,2.0,0.7,41.3,21.8,111583,149732,79588,4.8,1.3,6.0,6.6,4.8,17.7,4.9,15.7,15.5,22.8,3.9,1.0,9.4,1.7,58.1,35.1,5.1,62.4,37.6,2422,11.0,47.0,2336,51.9,48.1,2536,40.2,19.5,19.6,62.5,2.2,31.8,0.4,43.8,59.3,2022
12086003921,Census Tract 39.21; Miami-Dade County; Florida,62.0,6.4,52.8,7.0,0.6,31.9,36.4,105174,258113,110678,7.5,2.6,2.4,5.9,10.1,6.1,12.7,11.1,13.5,28.0,5.9,1.4,10.2,2.9,55.5,33.8,7.8,59.8,40.2,2707,1.0,45.3,3085,43.0,57.0,3111,45.7,19.2,21.8,76.4,3.7,11.4,4.0,49.1,63.4,2022
12086003922,Census Tract 39.22; Miami-Dade County; Florida,62.8,4.5,43.9,9.8,5.4,24.1,24.5,95278,196647,86070,1.6,0.7,5.8,2.7,16.4,15.6,11.9,14.8,5.1,25.4,2.8,3.7,10.1,6.7,63.7,29.7,0.0,42.6,57.4,2280,16.9,37.3,2922,33.8,66.2,2355,42.5,19.3,22.5,64.3,0.0,21.1,5.4,52.4,48.5,2022
12086004000,Census Tract 40; Miami-Dade County; Florida,67.4,1.5,55.6,2.8,5.4,26.2,22.0,124504,250901,88450,8.4,0.0,4.8,2.1,8.6,6.0,13.1,8.1,7.7,41.1,7.0,8.0,3.0,5.2,30.6,49.5,14.7,79.1,20.9,1834,32.3,61.3,2984,51.2,48.8,4553,36.1,33.0,14.3,85.7,0.9,9.6,0.0,39.6,27.3,2022
12086004102,Census Tract 41.02; Miami-Dade County; Florida,61.6,0.0,53.9,0.0,1.1,33.5,25.0,181875,349372,175740,2.1,0.5,4.7,2.6,0.8,9.3,11.4,9.8,10.7,48.1,7.2,1.3,8.7,7.2,45.3,36.5,11.0,83.4,16.6,3028,6.7,28.8,1892,62.4,37.6,2473,50.8,14.1,27.5,75.3,3.7,17.3,2.9,29.6,38.5,2022
12086004103,Census Tract 41.03; Miami-Dade County; Florida,55.5,1.9,57.9,5.7,17.3,8.9,26.4,42238,104213,62041,6.0,11.6,18.7,7.2,12.3,8.5,8.6,2.5,15.1,9.5,24.4,32.6,11.8,31.8,56.5,10.8,1.0,20.6,79.4,1387,11.6,42.1,2101,62.2,37.8,2196,54.9,5.2,39.0,52.5,4.2,29.5,0.9,68.3,76.9,2022
12086004105,Census Tract 41.05; Miami-Dade County; Florida,68.2,0.8,40.6,6.0,10.0,16.3,20.9,68125,110518,67222,9.0,0.8,5.0,28.9,4.7,9.0,4.5,22.0,2.4,13.7,15.6,2.2,12.0,27.4,57.4,10.5,4.8,47.0,53.0,1472,3.4,72.9,2723,56.9,43.1,2590,42.3,5.9,20.4,56.9,12.0,29.4,0.7,50.3,40.7,2022
12086004106,Census Tract 41.06; Miami-Dade County; Florida,69.5,2.6,62.3,0.0,5.7,17.7,21.1,160664,341656,148644,3.8,0.0,1.4,1.2,2.9,4.3,8.5,24.9,8.7,44.4,2.8,1.9,4.1,7.6,46.0,35.0,11.5,68.7,31.3,3078,0.0,11.3,1529,72.5,27.5,2685,42.1,25.1,12.9,78.4,4.7,6.9,6.9,23.3,33.7,2022
12086004204,Census Tract 42.04; Miami-Dade County; Florida,76.4,5.6,31.8,4.5,9.8,18.7,25.0,45182,89261,56891,3.2,0.5,19.5,11.1,23.7,10.4,4.9,11.7,7.2,7.8,19.0,13.5,27.5,47.4,39.1,12.9,0.6,13.9,86.1,1594,9.6,50.9,1740,80.3,19.7,2284,41.0,8.4,9.9,60.8,3.4,13.9,4.1,61.2,59.4,2022
12086004205,Census Tract 42.05; Miami-Dade County; Florida,79.6,3.0,28.7,0.6,38.2,20.0,19.4,52104,107010,72782,7.7,3.1,16.2,3.7,11.7,16.4,12.5,4.8,11.3,12.8,10.4,8.7,28.1,50.7,41.1,8.2,0.0,30.6,69.4,1634,10.4,49.9,2233,60.1,39.9,2012,38.5,5.0,13.5,68.2,6.4,8.6,0.5,45.3,66.9,2022
12086004206,Census Tract 42.06; Miami-Dade County; Florida,68.2,0.0,68.3,2.5,13.2,13.6,23.5,67593,88828,44744,7.4,9.0,7.8,13.9,4.2,10.6,7.0,26.5,1.9,11.8,35.5,33.7,6.3,17.4,31.4,50.1,1.1,38.9,61.1,1704,2.0,55.8,1400,64.4,35.6,1909,46.9,11.1,15.5,66.0,4.1,21.1,2.3,61.8,59.0,2022
12086004207,Census Tract 42.07; Miami-Dade County; Florida,73.7,3.9,42.8,6.1,14.2,19.3,24.0,56393,122595,73001,9.5,2.2,10.0,7.2,14.7,13.3,6.7,14.4,11.1,10.7,11.1,4.6,16.0,24.5,55.2,19.3,0.9,7.7,92.3,2280,6.7,50.9,1870,65.0,35.0,2141,37.1,8.6,6.9,73.5,7.6,4.4,0.0,34.5,48.0,2022
12086004208,Census Tract 42.08; Miami-Dade County; Florida,60.2,5.5,33.9,5.8,1.0,17.8,23.4,51917,90076,67538,3.7,10.3,20.9,2.4,9.9,9.8,17.6,6.9,3.6,15.0,24.8,18.1,16.5,34.7,50.9,14.5,0.0,25.4,74.6,2020,1.1,62.2,1219,66.3,33.7,1071,41.0,1.1,30.8,72.2,1.2,7.0,16.7,38.1,55.9,2022
12086004301,Census Tract 43.01; Miami-Dade County; Florida,66.0,4.2,54.7,0.4,4.7,28.9,27.2,78526,118908,71218,5.1,2.4,4.1,7.8,6.2,20.4,17.1,16.0,8.4,12.6,8.0,2.3,17.3,18.9,65.5,13.6,2.1,43.3,56.7,2023,23.5,47.3,2217,59.8,40.2,2287,36.7,10.3,8.0,64.7,6.1,11.9,2.5,44.9,59.1,2022
12086004303,Census Tract 43.03; Miami-Dade County; Florida,85.9,0.4,32.1,9.8,14.2,4.7,23.1,54022,67507,37802,7.1,4.4,11.6,13.0,9.9,22.9,16.2,7.2,1.7,6.1,13.8,10.0,55.9,45.0,47.2,7.8,0.0,18.1,81.9,1644,20.5,50.1,1802,78.6,21.4,2541,38.7,9.7,7.1,56.2,6.3,12.2,2.8,66.1,68.8,2022
12086004304,Census Tract 43.04; Miami-Dade County; Florida,80.3,1.2,44.8,6.6,4.5,13.0,21.6,69659,87154,55087,5.5,10.6,6.5,3.3,12.4,19.3,9.2,14.1,11.4,7.7,18.4,8.0,23.8,32.8,48.0,19.2,0.0,40.6,59.4,1667,21.7,48.5,1608,76.6,23.4,2069,35.7,10.8,6.2,68.2,3.3,15.1,1.4,51.3,55.3,2022
12086004403,Census Tract 44.03; Miami-Dade County; Florida,67.2,5.3,43.0,4.4,18.8,15.5,21.8,49665,83203,48752,5.8,8.5,9.2,8.8,18.5,17.1,15.5,8.6,2.4,5.7,23.2,14.5,25.8,38.8,51.1,9.0,1.0,18.2,81.8,1606,6.0,50.7,2270,74.6,25.4,2977,38.2,12.6,12.2,62.6,6.2,14.8,0.9,57.6,60.8,2022
12086004404,Census Tract 44.04; Miami-Dade County; Florida,45.3,8.6,39.8,1.8,8.7,25.7,20.8,26224,52925,35337,11.7,26.6,8.4,11.0,10.7,13.4,4.9,5.8,3.9,3.7,34.8,34.4,23.8,44.4,50.7,3.1,1.7,21.4,78.6,1261,6.3,34.4,2167,64.9,35.1,2127,46.9,11.5,37.3,65.9,3.9,17.9,0.0,62.5,63.7,2022
12086004405,Census Tract 44.05; Miami-Dade County; Florida,64.1,2.3,23.2,12.0,24.1,10.4,22.4,47450,95385,55017,3.6,16.9,14.7,2.6,13.7,18.0,6.4,15.2,1.7,7.2,21.0,30.3,34.3,48.4,36.3,9.5,5.8,22.5,77.5,1527,4.2,56.6,2207,84.7,15.3,3427,37.3,14.1,21.1,61.4,8.4,6.6,0.4,65.1,55.7,2022
12086004406,Census Tract 44.06; Miami-Dade County; Florida,71.7,7.6,50.1,0.3,8.0,22.1,20.3,68636,121236,74389,5.6,6.9,11.9,10.1,8.1,10.4,7.6,11.6,6.7,21.1,11.0,14.4,19.7,26.2,56.1,17.8,0.0,25.0,75.0,2104,7.7,43.2,1967,75.5,24.5,2417,41.3,12.2,14.7,79.9,3.5,8.3,1.8,41.2,45.0,2022
12086004500,Census Tract 45; Miami-Dade County; Florida,42.6,0.9,58.6,1.4,10.1,22.3,26.0,69983,311030,159703,7.0,13.9,7.9,1.9,7.3,12.6,6.6,4.9,4.1,33.9,16.7,23.0,8.4,21.0,47.0,26.7,5.3,44.7,55.3,1203,15.4,38.5,4705,45.4,54.6,4156,53.3,15.8,38.6,74.4,3.4,7.7,3.1,38.9,45.6,2022
12086004602,Census Tract 46.02; Miami-Dade County; Florida,61.0,1.4,62.3,4.9,6.7,18.1,25.0,239853,389922,98691,1.0,0.0,0.5,0.0,1.1,9.7,11.1,11.9,7.2,57.4,5.0,1.9,4.9,0.8,16.3,40.1,42.9,77.7,22.3,3501,16.8,70.4,1350,85.0,15.0,4698,38.2,31.3,10.7,49.9,1.2,43.0,0.5,75.8,49.0,2022
12086004605,Census Tract 46.05; Miami-Dade County; Florida,55.9,4.8,66.2,2.6,0.7,19.7,25.5,168646,234024,87280,8.0,2.5,2.8,0.6,7.8,10.0,6.1,11.1,3.3,47.8,11.6,1.7,2.9,3.5,46.9,36.8,12.8,68.7,31.3,3501,7.2,51.7,2271,58.3,41.7,3674,42.9,34.0,14.4,56.1,0.9,39.8,0.3,76.4,58.3,2022
12086004607,Census Tract 46.07; Miami-Dade County; Florida,44.6,7.9,50.2,0.6,2.1,42.0,22.5,166250,243794,81591,5.2,0.9,2.9,4.3,7.0,11.3,7.9,8.6,3.8,48.1,8.9,0.9,2.0,0.6,42.7,47.5,9.1,60.5,39.5,3501,21.2,35.9,2685,52.6,47.4,4336,43.6,29.2,22.6,59.9,0.0,39.6,0.0,71.2,68.5,2022
12086004608,Census Tract 46.08; Miami-Dade County; Florida,61.3,3.1,59.2,1.7,5.3,28.1,20.5,101563,170378,70301,3.4,6.2,5.3,4.7,4.8,10.1,14.4,15.0,7.3,29.0,9.0,3.8,3.3,9.1,56.7,27.2,7.1,48.9,51.1,2305,10.2,49.1,1115,71.2,28.8,1931,43.6,30.9,14.4,50.4,0.0,46.3,0.0,79.3,50.3,2022
12086004701,Census Tract 47.01; Miami-Dade County; Florida,59.7,2.5,76.2,1.8,1.8,8.7,25.0,88324,128953,55152,4.0,13.7,6.1,5.3,5.4,9.8,11.4,12.6,11.6,20.1,12.3,7.2,6.7,12.2,32.3,36.2,19.3,71.4,28.6,1366,0.0,64.9,2137,97.1,2.9,4933,46.1,16.9,25.4,66.6,0.0,28.7,0.0,78.8,43.0,2022
12086004703,Census Tract 47.03; Miami-Dade County; Florida,63.3,0.9,72.5,1.8,0.2,8.6,28.8,85703,112398,39670,2.9,3.7,4.2,6.9,11.7,14.1,14.4,27.6,3.3,11.3,14.5,23.9,12.2,4.1,43.5,36.0,16.4,53.6,46.4,1322,9.3,36.2,1892,95.5,4.5,5275,42.4,18.7,21.5,64.2,3.3,24.1,2.2,80.4,50.7,2022
12086004704,Census Tract 47.04; Miami-Dade County; Florida,71.8,3.8,81.2,1.2,3.5,5.6,22.5,75455,87270,30385,3.5,5.7,5.4,6.5,10.3,18.1,17.1,18.3,8.9,6.2,7.5,13.0,19.2,6.5,33.3,41.0,19.2,54.6,45.4,1449,18.4,46.4,890,90.1,9.9,2419,41.5,17.9,15.9,62.4,0.0,26.0,0.0,76.3,53.7,2022
12086004705,Census Tract 47.05; Miami-Dade County; Florida,77.0,0.5,71.1,0.4,3.2,22.4,22.8,101106,114833,55072,1.9,4.9,12.3,5.2,11.4,11.1,1.8,35.4,4.8,11.3,6.8,24.0,4.5,2.7,53.0,29.0,15.3,61.9,38.1,1142,7.7,67.0,1691,95.1,4.9,3521,44.0,16.9,12.7,53.9,1.1,35.3,1.0,75.3,52.9,2022
12086004901,Census Tract 49.01; Miami-Dade County; Florida,63.5,2.6,69.2,3.8,5.7,7.1,26.8,51385,57798,27284,2.8,7.4,10.1,12.2,16.2,19.5,25.6,2.5,3.7,0.0,18.8,25.0,21.8,10.6,50.2,13.3,25.9,22.6,77.4,1401,10.4,58.3,1730,87.2,12.8,3346,47.6,9.4,17.3,49.4,3.7,39.6,0.4,91.6,76.7,2022
12086004903,Census Tract 49.03; Miami-Dade County; Florida,66.2,0.0,64.4,0.9,0.5,6.4,29.6,43428,63328,28853,6.8,14.0,6.6,12.0,16.6,3.9,15.5,20.1,4.5,0.0,15.5,20.8,12.4,8.4,46.8,32.8,12.0,49.8,50.2,1356,0.0,61.2,1545,87.2,12.8,3158,51.3,15.1,29.1,51.6,0.0,44.2,0.0,93.0,71.8,2022
12086004904,Census Tract 49.04; Miami-Dade County; Florida,63.0,1.4,75.0,5.3,1.9,2.2,27.5,62551,67560,25657,2.5,11.0,3.2,14.5,3.0,30.7,14.1,10.5,8.1,2.2,8.8,24.7,11.8,11.9,36.8,35.7,15.5,47.0,53.0,1414,22.3,39.1,1049,82.3,17.7,2302,48.0,12.5,32.7,33.3,0.4,54.1,0.0,93.5,73.8,2022
12086005002,Census Tract 50.02; Miami-Dade County; Florida,57.3,6.2,79.2,7.5,0.5,6.8,29.9,55142,70996,27142,6.5,8.1,11.8,8.2,12.7,15.9,8.4,21.6,3.4,3.4,13.0,33.0,20.5,10.8,34.8,37.8,16.5,44.7,55.3,1421,11.0,47.5,1856,94.1,5.9,4619,48.0,10.1,23.0,51.1,0.7,45.1,0.0,95.7,71.2,2022
12086005003,Census Tract 50.03; Miami-Dade County; Florida,66.3,4.2,55.4,18.8,0.0,8.4,28.8,60975,65707,23513,7.9,0.0,8.3,20.7,5.6,22.2,17.9,12.0,4.5,0.9,21.4,42.9,30.9,20.4,23.8,41.3,14.5,45.2,54.8,1588,12.8,71.3,1282,100.0,0.0,3737,44.9,16.9,18.0,35.7,7.6,47.6,1.0,94.6,68.1,2022
12086005004,Census Tract 50.04; Miami-Dade County; Florida,50.0,5.3,75.7,0.6,4.0,8.3,29.6,44643,77768,26573,5.8,10.3,1.2,15.0,19.3,20.8,14.1,10.2,0.8,2.7,18.9,50.2,17.7,12.8,20.6,47.0,19.7,61.4,38.6,1377,0.0,55.6,1183,98.1,1.9,3908,46.1,13.7,20.4,66.7,0.1,24.9,0.0,97.7,65.9,2022
12086005102,Census Tract 51.02; Miami-Dade County; Florida,62.3,0.0,65.4,3.4,1.8,9.7,28.0,33324,81731,39956,9.6,23.8,10.9,6.9,6.1,11.2,7.4,8.8,6.2,9.2,32.9,46.4,22.6,29.4,50.2,11.5,8.9,26.1,73.9,1006,14.1,39.9,2679,90.7,9.3,5055,44.7,12.2,27.1,46.0,3.1,45.1,0.0,91.9,55.3,2022
12086005103,Census Tract 51.03; Miami-Dade County; Florida,61.1,4.0,75.8,1.5,0.8,4.1,28.8,45023,63310,26037,11.7,13.3,7.6,7.4,16.5,17.3,9.6,5.4,5.4,5.8,12.5,41.2,22.8,16.6,43.0,33.7,6.6,28.7,71.3,1193,18.0,35.4,992,99.3,0.7,2574,44.7,13.2,23.3,49.5,1.4,38.5,0.0,95.9,72.8,2022
12086005104,Census Tract 51.04; Miami-Dade County; Florida,61.8,2.0,73.4,6.4,0.0,6.5,31.2,31440,40927,18742,6.9,18.2,12.4,20.4,14.8,9.6,11.2,6.0,0.5,0.0,34.9,33.6,28.2,12.6,52.9,25.1,9.4,14.7,85.3,1381,8.1,68.1,1932,96.5,3.5,4386,41.3,14.5,15.7,49.7,4.2,34.5,0.0,93.9,76.1,2022
12086005201,Census Tract 52.01; Miami-Dade County; Florida,69.8,0.7,54.5,16.5,2.7,2.4,32.5,36535,48905,20976,9.7,12.5,17.9,6.6,16.5,16.6,4.6,12.0,3.6,0.0,18.6,41.5,30.5,30.4,45.9,21.7,2.0,8.3,91.7,1261,6.2,51.6,2453,96.9,3.1,5426,44.0,21.8,15.6,38.3,1.5,56.4,0.0,98.5,79.2,2022
12086005202,Census Tract 52.02; Miami-Dade County; Florida,63.7,5.2,46.7,12.8,14.9,7.3,30.0,38322,46739,17532,3.9,12.7,17.8,11.0,20.5,18.8,7.2,3.2,4.8,0.0,18.9,39.3,38.8,26.4,48.8,19.9,4.9,4.8,95.2,1320,11.6,56.9,2189,95.8,4.2,6476,45.1,21.4,18.2,48.4,5.2,41.1,0.0,91.7,70.0,2022
12086005303,Census Tract 53.03; Miami-Dade County; Florida,69.1,3.0,44.5,19.8,1.5,4.3,33.6,41177,54459,23164,3.8,9.1,14.8,15.8,12.8,23.0,13.2,2.1,3.4,1.8,21.8,40.2,43.1,33.1,34.1,22.5,10.3,5.0,95.0,1276,3.5,48.1,1371,95.3,4.7,3360,43.9,13.8,11.0,39.2,3.1,48.1,0.0,96.7,79.1,2022
12086005304,Census Tract 53.04; Miami-Dade County; Florida,57.5,6.9,53.6,7.7,7.3,12.8,31.1,30114,41272,18567,6.6,14.1,19.7,17.1,12.5,16.5,6.0,4.8,2.7,0.0,25.9,40.9,30.9,32.0,48.4,16.5,3.1,10.3,89.7,1154,12.0,57.2,1887,96.0,4.0,4336,41.5,16.3,17.3,47.5,5.8,41.2,0.4,90.9,74.4,2022
12086005305,Census Tract 53.05; Miami-Dade County; Florida,60.8,7.9,65.8,20.5,3.0,1.6,26.6,30667,38196,19321,8.4,18.9,18.3,12.0,8.5,17.7,14.7,0.0,1.6,0.0,37.3,46.0,17.7,28.4,53.9,17.2,0.6,5.9,94.1,1277,16.3,49.6,2048,93.0,7.0,3898,46.8,16.0,23.0,43.4,3.0,41.7,4.2,90.8,77.4,2022
12086005306,Census Tract 53.06; Miami-Dade County; Florida,53.1,6.0,42.4,23.7,2.6,0.6,29.6,24507,34794,16123,10.2,13.1,27.1,6.6,3.9,31.8,4.1,3.2,0.0,0.0,28.6,46.4,30.9,41.9,45.5,10.6,1.9,4.4,95.6,1294,21.8,54.6,2148,97.9,2.1,4745,48.4,12.4,25.9,48.4,2.2,42.6,0.0,93.1,72.8,2022
12086005403,Census Tract 54.03; Miami-Dade County; Florida,60.1,6.4,77.6,8.5,0.0,1.4,30.0,52639,66746,19797,3.2,1.1,6.0,19.7,17.5,21.8,7.9,14.5,6.8,1.5,25.7,20.9,25.9,4.3,60.7,21.4,13.7,40.0,60.0,1489,11.4,49.8,524,89.3,10.7,1699,41.2,22.0,14.8,45.0,8.3,28.8,0.0,90.6,70.8,2022
12086005405,Census Tract 54.05; Miami-Dade County; Florida,70.3,3.8,84.3,6.1,1.7,1.5,25.2,47536,57008,21408,4.3,3.9,9.0,17.7,17.8,18.1,20.4,5.6,3.2,0.0,19.9,29.0,28.4,13.5,28.5,43.2,14.9,21.6,78.4,1209,6.6,50.2,1305,97.4,2.6,3940,38.6,16.8,9.2,52.7,10.1,33.0,0.0,91.3,69.3,2022
12086005406,Census Tract 54.06; Miami-Dade County; Florida,60.3,0.9,47.2,8.2,11.0,12.3,29.0,-666666666,181821,69244,13.1,13.1,19.4,8.0,4.7,14.0,9.6,2.5,1.2,14.4,31.0,44.6,26.8,49.8,37.2,8.3,4.7,6.0,94.0,1158,6.1,53.5,1468,94.7,5.3,3392,37.6,23.3,14.7,57.3,0.7,40.6,0.0,97.4,68.2,2022
12086005407,Census Tract 54.07; Miami-Dade County; Florida,61.5,1.1,56.2,2.2,5.2,5.3,32.2,40328,50228,19401,5.5,6.2,18.7,17.0,14.8,16.4,11.0,5.6,4.8,0.0,17.5,30.8,21.2,26.0,37.6,24.6,11.8,27.6,72.4,1213,14.0,48.8,992,93.9,6.1,2559,44.4,19.0,23.1,36.9,0.7,59.4,0.0,96.1,73.0,2022
12086005409,Census Tract 54.09; Miami-Dade County; Florida,56.0,5.0,67.7,5.1,5.1,6.1,31.4,22891,36999,19430,17.5,18.4,16.3,8.8,12.6,17.7,1.7,6.6,0.0,0.5,41.6,55.8,29.8,30.4,45.5,13.4,10.7,7.9,92.1,1089,11.0,69.2,1913,98.8,1.2,3768,47.1,12.3,21.9,45.1,1.9,44.8,1.0,98.0,80.7,2022
12086005410,Census Tract 54.10; Miami-Dade County; Florida,49.1,12.2,70.4,11.4,3.8,6.2,40.1,26328,38420,16832,11.0,12.7,25.0,10.9,15.7,13.3,4.7,4.9,2.0,0.0,40.8,52.1,21.5,36.6,43.8,18.1,1.5,7.9,92.1,1270,13.9,53.6,1380,88.0,12.0,2929,43.0,20.9,21.5,36.0,1.2,49.5,0.0,99.4,71.9,2022
12086005503,Census Tract 55.03; Miami-Dade County; Florida,65.4,5.0,66.3,11.0,0.0,7.4,30.1,50869,64449,23487,1.4,6.4,9.9,15.9,14.7,25.0,11.9,6.9,4.5,3.4,14.6,18.4,15.1,12.9,28.9,41.6,16.6,41.9,58.1,1445,4.7,53.3,1338,90.4,9.6,3658,43.2,17.2,16.1,42.0,0.4,55.9,0.4,95.2,68.5,2022
12086005504,Census Tract 55.04; Miami-Dade County; Florida,53.4,11.6,67.6,12.0,0.0,8.4,29.5,59701,63799,28297,1.8,17.6,11.3,6.6,5.7,25.6,20.0,4.1,0.0,7.3,17.6,39.7,9.7,8.1,54.0,15.6,22.3,17.7,82.3,1259,8.7,38.4,1162,87.6,12.4,2400,44.5,11.7,21.1,47.4,0.5,42.0,2.7,93.9,79.3,2022
12086005505,Census Tract 55.05; Miami-Dade County; Florida,48.0,7.2,74.2,2.9,3.7,3.8,36.2,37317,51546,20012,8.2,18.1,16.2,2.9,12.7,13.9,7.3,17.5,3.1,0.0,29.5,29.6,12.1,11.2,45.5,26.9,16.4,43.6,56.4,1438,2.5,45.9,883,96.3,3.7,2322,43.7,21.5,21.5,56.6,0.0,39.2,0.8,94.6,65.3,2022
12086005506,Census Tract 55.06; Miami-Dade County; Florida,57.1,5.2,83.1,0.0,1.8,0.0,27.5,39821,71372,28993,1.2,33.3,5.0,8.7,6.9,22.5,4.1,11.8,3.7,2.7,33.5,38.3,26.6,11.6,19.3,57.4,11.7,29.6,70.4,1521,19.8,57.4,1263,96.0,4.0,3358,42.6,13.9,15.5,40.0,4.3,48.0,0.0,94.6,70.3,2022
12086005600,Census Tract 56; Miami-Dade County; Florida,58.3,2.0,83.3,0.6,1.5,7.9,28.9,56632,74709,32224,6.7,4.5,16.2,7.8,10.0,15.6,17.9,9.3,6.2,5.7,9.4,27.0,17.3,14.0,40.6,31.7,13.7,41.7,58.3,1591,10.8,62.8,1986,95.7,4.3,4590,52.1,11.0,25.7,58.1,0.8,38.7,0.1,89.5,71.3,2022
12086005701,Census Tract 57.01; Miami-Dade County; Florida,58.5,2.5,74.0,5.9,0.0,8.2,30.4,55433,73264,30427,3.1,20.6,11.8,4.5,8.5,11.9,8.5,13.3,11.6,6.1,19.8,36.3,16.6,13.0,32.3,40.6,14.0,57.0,43.0,794,16.7,36.0,2552,99.2,0.8,6546,52.3,10.0,30.6,52.7,0.7,46.0,0.0,96.3,82.5,2022
12086005705,Census Tract 57.05; Miami-Dade County; Florida,65.1,5.4,72.8,1.4,6.4,2.9,26.8,38457,44467,21447,4.9,11.7,15.3,13.7,25.1,9.7,15.1,3.8,0.0,0.7,16.9,33.6,11.8,12.3,58.8,26.5,2.3,30.3,69.7,1466,10.3,51.1,1521,89.2,10.8,2970,45.7,13.7,30.5,50.5,3.0,44.1,0.0,97.0,80.1,2022
