GEOID,NAME,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct
12086011302,Census Tract 113.02; Miami-Dade County; Florida,32.1,39.6,12.6,15.7,20.7,79.3,1138,8.8,73.5,1969,98.1,1.9
12086011405,Census Tract 114.05; Miami-Dade County; Florida,6.8,51.7,31.5,10.0,31.6,68.4,1314,10.3,39.8,1414,93.8,6.2
12086011406,Census Tract 114.06; Miami-Dade County; Florida,3.3,39.4,32.1,25.2,57.3,42.7,1425,0.0,63.8,1133,95.1,4.9
12086011407,Census Tract 114.07; Miami-Dade County; Florida,1.1,23.1,55.2,20.6,51.9,48.1,1808,12.0,52.8,1055,92.0,8.0
12086011408,Census Tract 114.08; Miami-Dade County; Florida,0.0,59.8,31.3,9.0,4.2,95.8,959,46.4,18.3,750,92.1,7.9
12086011409,Census Tract 114.09; Miami-Dade County; Florida,0.8,59.4,31.8,8.0,47.9,52.1,1777,3.7,59.5,2036,93.2,6.8
12086011410,Census Tract 114.10; Miami-Dade County; Florida,4.6,36.3,41.9,17.1,46.5,53.5,2002,17.0,14.8,1673,84.7,15.3
12086011411,Census Tract 114.11; Miami-Dade County; Florida,0.0,21.3,57.4,21.3,74.4,25.6,2695,0.0,78.6,824,95.1,4.9
12086011412,Census Tract 114.12; Miami-Dade County; Florida,0.7,32.8,58.3,8.1,36.2,63.8,1787,7.5,58.4,2924,96.2,3.8
12086011500,Census Tract 115; Miami-Dade County; Florida,0.8,17.8,39.4,42.0,84.1,15.9,2623,9.6,63.8,2115,89.6,10.4
12086011601,Census Tract 116.01; Miami-Dade County; Florida,5.2,46.0,33.8,14.9,71.1,28.9,1822,4.7,37.4,1191,97.7,2.3
12086011602,Census Tract 116.02; Miami-Dade County; Florida,2.1,39.9,40.4,17.6,30.1,69.9,2135,4.8,39.6,1585,94.8,5.2
12086011701,Census Tract 117.01; Miami-Dade County; Florida,1.0,5.0,62.8,31.2,100.0,0.0,-666666666,-666666666.0,-666666666.0,622,96.3,3.7
12086011702,Census Tract 117.02; Miami-Dade County; Florida,17.7,35.8,37.2,9.3,21.9,78.1,1608,12.7,57.2,1861,95.7,4.3
12086011800,Census Tract 118; Miami-Dade County; Florida,0.0,14.3,46.3,39.5,87.8,12.2,2256,9.0,35.1,1118,97.9,2.1
12086011900,Census Tract 119; Miami-Dade County; Florida,2.6,20.2,39.4,37.8,76.6,23.4,2079,2.0,58.4,2088,93.3,6.7
12086012001,Census Tract 120.01; Miami-Dade County; Florida,2.7,46.4,43.1,7.8,5.4,94.6,1828,6.4,64.0,1403,90.9,9.1
12086012002,Census Tract 120.02; Miami-Dade County; Florida,7.7,56.7,32.8,2.8,16.3,83.7,1656,7.5,61.9,2528,89.1,10.9
12086012101,Census Tract 121.01; Miami-Dade County; Florida,0.7,37.4,58.0,3.9,71.0,29.0,2205,19.6,48.5,1249,98.2,1.8
12086012102,Census Tract 121.02; Miami-Dade County; Florida,6.6,11.4,73.1,8.9,32.3,67.7,1784,16.4,33.1,1893,98.4,1.6
12086012103,Census Tract 121.03; Miami-Dade County; Florida,0.0,36.3,51.2,12.5,36.6,63.4,1899,24.8,44.6,1307,95.6,4.4
12086012104,Census Tract 121.04; Miami-Dade County; Florida,1.2,46.5,41.2,11.2,43.2,56.8,1818,2.3,72.5,607,100.0,0.0
12086012105,Census Tract 121.05; Miami-Dade County; Florida,5.5,21.0,55.5,17.9,49.5,50.5,1950,23.7,55.6,937,100.0,0.0
12086012200,Census Tract 122; Miami-Dade County; Florida,2.5,11.4,52.2,33.9,90.6,9.4,3205,45.5,38.5,1588,96.0,4.0
12086012301,Census Tract 123.01; Miami-Dade County; Florida,3.2,10.1,52.4,34.3,71.9,28.1,2637,0.0,86.1,750,100.0,0.0
12086012302,Census Tract 123.02; Miami-Dade County; Florida,5.4,15.1,42.9,36.6,82.6,17.4,2669,12.3,78.1,1313,100.0,0.0
12086012401,Census Tract 124.01; Miami-Dade County; Florida,0.0,29.6,23.4,47.1,78.5,21.5,2637,0.0,76.9,1370,100.0,0.0
12086012402,Census Tract 124.02; Miami-Dade County; Florida,2.0,10.6,43.0,44.4,96.0,4.0,1525,0.0,71.1,944,100.0,0.0
12086012403,Census Tract 124.03; Miami-Dade County; Florida,10.0,15.0,43.7,31.3,88.2,11.8,890,0.0,66.2,552,100.0,0.0
12086012501,Census Tract 125.01; Miami-Dade County; Florida,3.3,15.7,54.0,27.0,91.8,8.2,-666666666,0.0,100.0,522,100.0,0.0
12086012502,Census Tract 125.02; Miami-Dade County; Florida,2.0,11.6,52.1,34.3,83.4,16.6,2181,15.3,64.4,1237,100.0,0.0
12086012601,Census Tract 126.01; Miami-Dade County; Florida,0.9,23.3,55.0,20.8,53.8,46.2,2153,12.2,57.9,1047,100.0,0.0
12086012602,Census Tract 126.02; Miami-Dade County; Florida,3.4,15.0,49.2,32.4,64.6,35.4,2170,32.0,17.3,1057,98.6,1.4
12086012701,Census Tract 127.01; Miami-Dade County; Florida,6.0,15.2,55.8,23.1,79.5,20.5,2929,11.0,58.3,4112,95.8,4.2
12086012702,Census Tract 127.02; Miami-Dade County; Florida,0.0,16.3,43.3,40.4,91.2,8.8,-666666666,0.0,55.3,1428,97.5,2.5
12086012801,Census Tract 128.01; Miami-Dade County; Florida,0.0,28.4,35.5,36.1,94.2,5.8,-666666666,0.0,0.0,1405,98.1,1.9
12086012802,Census Tract 128.02; Miami-Dade County; Florida,0.6,32.2,50.6,16.6,62.3,37.7,2627,24.1,42.0,1268,100.0,0.0
12086012900,Census Tract 129; Miami-Dade County; Florida,0.8,32.2,41.6,25.5,51.1,48.9,1914,13.6,46.6,1661,95.5,4.5
12086013000,Census Tract 130; Miami-Dade County; Florida,3.9,31.0,36.1,29.1,69.7,30.3,1903,7.8,56.7,1438,99.0,1.0
12086013100,Census Tract 131; Miami-Dade County; Florida,3.4,29.2,50.9,16.5,44.5,55.5,1821,9.0,55.1,1822,98.8,1.2
12086013201,Census Tract 132.01; Miami-Dade County; Florida,2.8,28.9,28.2,40.1,73.9,26.1,1844,5.4,8.6,716,99.0,1.0
12086013202,Census Tract 132.02; Miami-Dade County; Florida,3.2,10.9,41.9,44.1,81.8,18.2,2042,0.0,43.5,1023,98.9,1.1
12086013301,Census Tract 133.01; Miami-Dade County; Florida,2.6,34.1,36.5,26.8,68.6,31.4,1862,17.7,60.9,956,97.6,2.4
12086013302,Census Tract 133.02; Miami-Dade County; Florida,4.1,24.6,59.2,12.1,38.2,61.8,1843,7.5,55.2,1059,100.0,0.0
12086013400,Census Tract 134; Miami-Dade County; Florida,6.0,40.3,33.6,20.1,63.9,36.1,1837,5.2,56.2,1748,96.0,4.0
12086013500,Census Tract 135; Miami-Dade County; Florida,10.2,39.5,44.5,5.8,25.8,74.2,1701,5.7,50.9,1837,94.6,5.4
12086013600,Census Tract 136; Miami-Dade County; Florida,9.1,33.0,36.8,21.1,36.8,63.2,1691,9.9,51.8,2072,96.7,3.3
12086013700,Census Tract 137; Miami-Dade County; Florida,9.3,38.2,44.8,7.6,41.8,58.2,1664,7.1,67.8,2277,98.3,1.7
12086013801,Census Tract 138.01; Miami-Dade County; Florida,4.5,30.2,46.0,19.3,63.9,36.1,2002,0.0,57.7,712,93.8,6.2
12086013802,Census Tract 138.02; Miami-Dade County; Florida,8.5,63.3,27.4,0.8,18.8,81.3,1507,7.4,52.7,1717,98.8,1.2
12086013900,Census Tract 139; Miami-Dade County; Florida,0.6,21.7,61.0,16.7,66.5,33.5,2120,20.4,61.0,1419,99.9,0.1
12086014100,Census Tract 141; Miami-Dade County; Florida,0.0,57.1,0.0,42.9,42.9,57.1,-666666666,-666666666.0,-666666666.0,28,100.0,0.0
12086014200,Census Tract 142; Miami-Dade County; Florida,0.7,21.3,43.4,34.7,91.4,8.6,2798,0.0,19.1,1483,100.0,0.0
12086014300,Census Tract 143; Miami-Dade County; Florida,2.5,28.4,37.9,31.2,90.1,9.9,2660,0.0,66.1,1160,97.9,2.1
12086014400,Census Tract 144; Miami-Dade County; Florida,0.9,28.3,45.6,25.1,64.7,35.3,2219,4.5,83.1,1528,96.8,3.2
12086014500,Census Tract 145; Miami-Dade County; Florida,2.8,18.2,44.3,34.6,90.3,9.7,1947,4.7,50.4,1369,95.4,4.6
12086014601,Census Tract 146.01; Miami-Dade County; Florida,7.2,59.4,24.1,9.4,37.2,62.8,1705,6.3,61.4,1407,90.3,9.7
12086014602,Census Tract 146.02; Miami-Dade County; Florida,3.4,52.5,31.1,13.0,54.9,45.1,2161,3.1,79.1,1510,97.4,2.6
12086014701,Census Tract 147.01; Miami-Dade County; Florida,24.2,41.8,21.5,12.5,40.2,59.8,1758,12.5,72.5,894,93.2,6.8
12086014702,Census Tract 147.02; Miami-Dade County; Florida,0.0,23.2,55.7,21.1,65.4,34.6,1853,0.0,51.2,1528,93.9,6.1
12086014800,Census Tract 148; Miami-Dade County; Florida,5.9,21.9,40.7,31.4,52.8,47.2,1523,7.5,57.6,1950,95.9,4.1
12086014900,Census Tract 149; Miami-Dade County; Florida,1.5,28.4,29.5,40.6,75.6,24.4,2487,5.3,65.9,1735,99.3,0.7
12086015001,Census Tract 150.01; Miami-Dade County; Florida,4.9,18.8,47.7,28.6,87.8,12.2,2300,0.0,86.9,1523,100.0,0.0
12086015002,Census Tract 150.02; Miami-Dade County; Florida,1.1,14.8,37.0,47.1,76.6,23.4,3066,0.0,71.1,1351,96.2,3.8
12086015101,Census Tract 151.01; Miami-Dade County; Florida,0.9,36.6,33.7,28.9,65.3,34.7,2855,4.6,95.4,1381,100.0,0.0
12086015102,Census Tract 151.02; Miami-Dade County; Florida,0.0,31.7,32.1,36.2,89.2,10.8,2333,14.1,0.0,873,100.0,0.0
12086015103,Census Tract 151.03; Miami-Dade County; Florida,1.9,6.6,47.1,44.4,67.5,32.5,3171,7.2,5.9,978,93.9,6.1
12086015201,Census Tract 152.01; Miami-Dade County; Florida,0.0,25.1,39.3,35.6,62.5,37.5,2686,13.1,21.6,969,100.0,0.0
12086015202,Census Tract 152.02; Miami-Dade County; Florida,1.9,29.4,50.2,18.5,67.4,32.6,1916,4.0,52.4,1223,100.0,0.0
12086015300,Census Tract 153; Miami-Dade County; Florida,2.0,15.8,48.8,33.5,85.2,14.8,2772,11.5,59.7,1959,99.1,0.9
12086015400,Census Tract 154; Miami-Dade County; Florida,3.7,15.5,47.8,33.1,93.8,6.2,2429,19.1,54.5,1827,96.9,3.1
12086015501,Census Tract 155.01; Miami-Dade County; Florida,9.5,34.4,27.3,28.9,95.4,4.6,-666666666,0.0,100.0,984,98.8,1.2
12086015502,Census Tract 155.02; Miami-Dade County; Florida,5.9,16.8,37.6,39.6,83.7,16.3,2609,0.0,83.2,968,95.8,4.2
12086015600,Census Tract 156; Miami-Dade County; Florida,1.9,22.3,62.3,13.5,74.0,26.0,2192,5.1,32.9,1706,96.5,3.5
12086015700,Census Tract 157; Miami-Dade County; Florida,0.3,4.6,50.9,44.2,82.8,17.2,3501,11.5,81.6,728,90.4,9.6
12086015800,Census Tract 158; Miami-Dade County; Florida,0.6,28.7,44.1,26.6,79.6,20.4,2017,20.1,62.9,1665,95.9,4.1
12086015900,Census Tract 159; Miami-Dade County; Florida,2.3,30.5,33.0,34.1,75.3,24.7,2162,56.9,19.5,1094,98.3,1.7
12086016000,Census Tract 160; Miami-Dade County; Florida,0.9,34.3,43.9,20.9,80.9,19.1,2005,12.3,61.7,1679,96.2,3.8
12086016100,Census Tract 161; Miami-Dade County; Florida,2.0,20.3,51.2,26.5,93.0,7.0,2961,31.8,45.8,1556,98.6,1.4
12086016200,Census Tract 162; Miami-Dade County; Florida,6.7,27.7,53.9,11.8,89.2,10.8,2397,0.0,92.3,1190,97.8,2.2
12086016300,Census Tract 163; Miami-Dade County; Florida,0.4,13.8,46.1,39.7,91.6,8.4,3329,10.4,40.9,1533,96.1,3.9
12086016401,Census Tract 164.01; Miami-Dade County; Florida,0.0,18.3,46.4,35.4,85.2,14.8,2782,0.0,63.6,1484,100.0,0.0
12086016402,Census Tract 164.02; Miami-Dade County; Florida,2.2,18.9,53.1,25.8,93.0,7.0,3501,0.0,100.0,667,100.0,0.0
12086016501,Census Tract 165.01; Miami-Dade County; Florida,6.7,4.4,51.3,37.6,82.9,17.1,2687,0.0,0.0,945,100.0,0.0
12086016502,Census Tract 165.02; Miami-Dade County; Florida,0.0,14.8,57.5,27.7,86.5,13.5,2582,0.0,50.2,1500,100.0,0.0
12086016600,Census Tract 166; Miami-Dade County; Florida,4.3,36.4,38.5,20.7,83.9,16.1,1827,0.0,34.0,1435,98.9,1.1
12086016700,Census Tract 167; Miami-Dade County; Florida,0.0,19.5,50.3,30.2,72.5,27.5,2521,29.8,43.1,1404,97.5,2.5
12086016800,Census Tract 168; Miami-Dade County; Florida,1.0,28.3,49.4,21.3,68.5,31.5,2127,6.1,65.1,1309,95.2,4.8
12086016900,Census Tract 169; Miami-Dade County; Florida,2.9,47.7,36.0,13.4,63.3,36.7,1799,6.6,57.3,1894,97.4,2.6
12086017000,Census Tract 170; Miami-Dade County; Florida,3.6,27.0,54.3,15.1,64.5,35.5,1994,8.6,56.2,1930,93.7,6.3
12086017101,Census Tract 171.01; Miami-Dade County; Florida,1.3,44.4,37.7,16.6,62.8,37.2,1816,9.6,46.0,1502,98.7,1.3
12086017102,Census Tract 171.02; Miami-Dade County; Florida,1.5,28.7,60.8,9.0,66.8,33.2,1740,9.4,43.4,930,97.8,2.2
12086017200,Census Tract 172; Miami-Dade County; Florida,4.1,32.7,34.3,28.9,79.5,20.5,3195,0.0,34.7,1316,100.0,0.0
12086017300,Census Tract 173; Miami-Dade County; Florida,4.1,47.0,28.5,20.4,56.6,43.4,1808,1.9,65.5,1689,97.8,2.2
12086017401,Census Tract 174.01; Miami-Dade County; Florida,1.1,28.2,35.7,35.0,98.9,1.1,-666666666,0.0,100.0,478,92.1,7.9
12086017402,Census Tract 174.02; Miami-Dade County; Florida,0.0,52.2,37.3,10.5,60.6,39.4,1471,3.5,48.6,2045,97.2,2.8
12086017500,Census Tract 175; Miami-Dade County; Florida,17.7,36.8,37.1,8.5,24.7,75.3,1378,7.4,58.7,1453,96.8,3.2
12086017600,Census Tract 176; Miami-Dade County; Florida,2.6,37.8,48.5,11.0,33.3,66.7,1897,1.1,58.0,2683,95.8,4.2
12086017700,Census Tract 177; Miami-Dade County; Florida,7.7,35.4,47.5,9.3,45.0,55.0,1538,12.4,48.1,1686,97.2,2.8
12086017800,Census Tract 178; Miami-Dade County; Florida,4.1,46.2,40.6,9.1,25.9,74.1,1692,14.8,52.8,2299,93.6,6.4
12086017901,Census Tract 179.01; Miami-Dade County; Florida,0.0,21.8,40.1,38.1,93.0,7.0,-666666666,0.0,0.0,1213,97.9,2.1
12086017902,Census Tract 179.02; Miami-Dade County; Florida,0.0,16.2,43.7,40.1,95.4,4.6,2165,17.5,74.6,1388,98.6,1.4
12086018001,Census Tract 180.01; Miami-Dade County; Florida,0.0,16.1,57.3,26.5,97.7,2.3,-666666666,0.0,38.5,565,100.0,0.0
12086018002,Census Tract 180.02; Miami-Dade County; Florida,0.0,11.8,55.0,33.2,80.3,19.7,2192,8.3,41.7,821,97.7,2.3
12086018003,Census Tract 180.03; Miami-Dade County; Florida,1.7,37.1,42.5,18.7,44.7,55.3,2255,10.1,59.4,2598,96.9,3.1
12086018100,Census Tract 181; Miami-Dade County; Florida,2.4,40.3,36.3,21.0,65.1,34.9,1847,1.6,74.8,1769,100.0,0.0
12086018200,Census Tract 182; Miami-Dade County; Florida,2.9,35.1,41.3,20.7,59.5,40.5,1797,11.6,64.9,843,97.0,3.0
12086018300,Census Tract 183; Miami-Dade County; Florida,2.4,24.5,45.5,27.7,69.2,30.8,2521,18.4,70.5,1424,98.2,1.8
12086018400,Census Tract 184; Miami-Dade County; Florida,5.3,49.1,35.1,10.4,46.3,53.7,1825,24.0,49.3,1706,94.3,5.7
12086018500,Census Tract 185; Miami-Dade County; Florida,13.6,34.5,27.8,24.1,41.6,58.4,2138,8.9,49.0,1866,97.3,2.7
12086018601,Census Tract 186.01; Miami-Dade County; Florida,3.6,35.9,29.5,31.0,64.3,35.7,2911,0.0,82.4,1254,100.0,0.0
12086018602,Census Tract 186.02; Miami-Dade County; Florida,8.1,35.1,35.6,21.1,64.4,35.6,1903,18.9,60.5,1307,93.0,7.0
12086018700,Census Tract 187; Miami-Dade County; Florida,0.6,27.5,30.8,41.0,91.2,8.8,-666666666,0.0,100.0,1293,97.8,2.2
12086018801,Census Tract 188.01; Miami-Dade County; Florida,0.6,23.8,44.9,30.7,78.3,21.7,1831,0.0,57.1,845,95.6,4.4
12086018802,Census Tract 188.02; Miami-Dade County; Florida,4.2,44.8,43.4,7.6,17.3,82.7,1951,1.8,53.2,1084,97.3,2.7
12086018803,Census Tract 188.03; Miami-Dade County; Florida,1.8,34.7,55.4,8.1,62.0,38.0,1805,2.6,57.4,1302,94.7,5.3
12086018901,Census Tract 189.01; Miami-Dade County; Florida,4.7,35.3,49.0,11.0,93.9,6.1,-666666666,48.3,0.0,1132,93.6,6.4
12086018902,Census Tract 189.02; Miami-Dade County; Florida,0.0,20.0,60.0,20.0,95.2,4.8,-666666666,0.0,100.0,1100,100.0,0.0
12086019000,Census Tract 190; Miami-Dade County; Florida,3.3,26.0,41.8,28.9,81.0,19.0,2239,11.2,34.6,2113,99.5,0.5
12086019100,Census Tract 191; Miami-Dade County; Florida,9.9,47.6,26.7,15.8,47.8,52.2,1790,0.0,69.4,2347,98.1,1.9
12086019200,Census Tract 192; Miami-Dade County; Florida,1.7,30.5,42.7,25.1,82.0,18.0,2063,2.5,42.7,1738,97.1,2.9
12086019301,Census Tract 193.01; Miami-Dade County; Florida,7.2,43.7,33.1,16.1,78.2,21.8,2082,6.9,72.1,990,94.3,5.7
12086019302,Census Tract 193.02; Miami-Dade County; Florida,3.7,32.6,31.4,32.3,60.2,39.8,2214,7.8,63.2,1781,97.6,2.4
12086019401,Census Tract 194.01; Miami-Dade County; Florida,0.0,26.5,57.1,16.4,72.8,27.2,2946,0.0,52.6,945,97.0,3.0
12086019402,Census Tract 194.02; Miami-Dade County; Florida,0.0,19.5,50.4,30.1,61.4,38.6,2296,17.1,57.0,1768,97.7,2.3
12086019501,Census Tract 195.01; Miami-Dade County; Florida,3.9,30.2,47.5,18.4,75.4,24.6,2359,15.2,54.6,1375,94.8,5.2
12086019502,Census Tract 195.02; Miami-Dade County; Florida,11.1,21.7,34.3,32.9,79.8,20.2,2347,65.3,16.0,1298,100.0,0.0
12086019600,Census Tract 196; Miami-Dade County; Florida,0.6,14.6,52.7,32.1,85.4,14.6,2795,0.0,84.7,1887,97.8,2.2
12086019700,Census Tract 197; Miami-Dade County; Florida,2.1,9.3,53.9,34.6,93.3,6.7,2052,27.4,64.5,1123,100.0,0.0
12086019801,Census Tract 198.01; Miami-Dade County; Florida,0.0,15.8,37.2,47.0,86.7,13.3,3257,0.0,79.2,1446,100.0,0.0
12086019802,Census Tract 198.02; Miami-Dade County; Florida,1.6,16.4,50.5,31.4,97.4,2.6,-666666666,0.0,0.0,1654,100.0,0.0
12086019901,Census Tract 199.01; Miami-Dade County; Florida,0.0,25.2,46.5,28.3,75.8,24.2,3091,0.0,43.8,1261,96.1,3.9
12086019902,Census Tract 199.02; Miami-Dade County; Florida,2.2,31.8,48.5,17.5,64.9,35.1,2246,3.3,52.5,2229,96.1,3.9
12086020001,Census Tract 200.01; Miami-Dade County; Florida,1.9,18.2,28.8,51.1,94.7,5.3,-666666666,-666666666.0,-666666666.0,617,100.0,0.0
12086020002,Census Tract 200.02; Miami-Dade County; Florida,3.7,11.8,38.3,46.1,82.2,17.8,3501,41.6,21.4,1444,100.0,0.0
12086020100,Census Tract 201; Miami-Dade County; Florida,1.9,19.7,39.7,38.7,78.9,21.1,2310,0.0,81.6,1133,100.0,0.0
12086020200,Census Tract 202; Miami-Dade County; Florida,0.0,40.5,32.2,27.3,42.8,57.2,1704,10.0,55.2,1655,95.9,4.1
12086020300,Census Tract 203; Miami-Dade County; Florida,4.3,19.1,43.5,33.1,85.8,14.2,2303,0.0,74.5,1049,99.1,0.9
12086490100,Census Tract 4901; Miami-Dade County; Florida,3.1,38.8,34.3,23.8,40.5,59.5,1256,19.5,39.0,497,98.0,2.0
12086980100,Census Tract 9801; Miami-Dade County; Florida,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0
12086980200,Census Tract 9802; Miami-Dade County; Florida,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0
12086980300,Census Tract 9803; Miami-Dade County; Florida,0.0,100.0,0.0,0.0,0.0,100.0,-666666666,0.0,0.0,12,33.3,66.7
12086980400,Census Tract 9804; Miami-Dade County; Florida,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0
12086980500,Census Tract 9805; Miami-Dade County; Florida,0.0,65.6,25.7,8.7,0.0,100.0,2506,12.0,52.0,242,90.1,9.9
12086980600,Census Tract 9806; Miami-Dade County; Florida,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0
12086980700,Census Tract 9807; Miami-Dade County; Florida,57.0,21.9,21.1,0.0,0.0,100.0,-666666666,0.0,77.2,253,93.7,6.3
12086980800,Census Tract 9808; Miami-Dade County; Florida,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0
12086980900,Census Tract 9809; Miami-Dade County; Florida,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0
12086981000,Census Tract 9810; Miami-Dade County; Florida,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0
12086981100,Census Tract 9811; Miami-Dade County; Florida,42.3,7.7,50.0,0.0,0.0,100.0,1700,80.8,11.5,26,100.0,0.0
12086981200,Census Tract 9812; Miami-Dade County; Florida,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0
12086981300,Census Tract 9813; Miami-Dade County; Florida,0.0,88.7,0.0,11.3,90.6,9.4,-666666666,0.0,100.0,53,100.0,0.0
12086990000,Census Tract 9900; Miami-Dade County; Florida,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0
