GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,hispanic_latino_pct,white_alone_nh_pct,black_alone_nh_pct,asian_alone_or_combo_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,foreign_born_pct,majority_group,income_quintile,race_majority,poverty_high,novehicle_high,income_low,transit_dependent_vulnerable
12086011411,Census Tract 114.11; Miami-Dade County; Florida,57.8,1.4,68.6,0.0,0.0,18.9,29.8,69395.0,94864.0,31877.0,0.9,4.1,0.0,5.4,5.0,37.6,14.5,4.3,26.7,1.5,3.9,4.5,2.4,0.0,21.3,57.4,21.3,74.4,25.6,2695.0,0.0,78.6,824,95.1,4.9,2494.0,38.1,28.7,12.1,74.3,10.3,13.6,0.0,31.6,13.6,51.5,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086011412,Census Tract 114.12; Miami-Dade County; Florida,75.8,0.0,85.2,0.0,0.0,0.5,50.1,62441.0,71832.0,25553.0,2.9,6.8,2.8,2.0,5.1,43.1,25.5,6.8,2.7,2.4,14.1,29.7,8.2,0.7,32.8,58.3,8.1,36.2,63.8,1787.0,7.5,58.4,2924,96.2,3.8,8028.0,35.0,29.1,2.2,63.5,7.7,17.6,0.5,36.2,21.7,32.8,0.5,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086011500,Census Tract 115; Miami-Dade County; Florida,61.9,0.5,73.2,0.7,0.7,18.6,44.1,107073.0,114305.0,40008.0,6.5,0.0,8.5,2.8,1.7,4.1,7.8,48.7,9.1,10.8,8.5,9.3,11.7,0.8,17.8,39.4,42.0,84.1,15.9,2623.0,9.6,63.8,2115,89.6,10.4,5491.0,40.5,21.9,15.1,72.7,16.6,5.7,3.9,44.0,5.7,35.3,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086011601,Census Tract 116.01; Miami-Dade County; Florida,59.9,14.4,74.0,0.6,0.8,12.1,32.0,92222.0,94667.0,30571.0,7.6,1.0,3.2,9.1,7.9,15.2,14.0,22.3,13.8,5.9,15.3,19.6,20.4,5.2,46.0,33.8,14.9,71.1,28.9,1822.0,4.7,37.4,1191,97.7,2.3,3693.0,41.2,24.6,18.2,82.6,10.3,6.1,1.8,24.5,7.1,57.4,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086011602,Census Tract 116.02; Miami-Dade County; Florida,81.1,2.7,76.0,2.4,0.0,6.5,31.9,97292.0,103382.0,36870.0,2.1,0.0,3.9,1.5,15.6,15.2,13.4,19.8,25.6,2.9,1.8,16.6,13.9,2.1,39.9,40.4,17.6,30.1,69.9,2135.0,4.8,39.6,1585,94.8,5.2,4343.0,37.6,24.6,6.1,82.3,3.1,12.9,0.0,18.2,13.4,49.7,0.6,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086011701,Census Tract 117.01; Miami-Dade County; Florida,63.0,1.0,83.5,2.0,0.0,7.7,81.6,84428.0,102641.0,34106.0,0.0,0.0,4.2,2.3,12.0,7.0,33.4,21.2,16.4,3.5,3.3,11.0,21.3,1.0,5.0,62.8,31.2,100.0,0.0,,,,622,96.3,3.7,1946.0,53.5,9.7,23.6,79.9,7.5,7.2,0.4,27.6,7.2,44.6,5.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086011702,Census Tract 117.02; Miami-Dade County; Florida,61.8,3.7,76.5,0.7,4.8,6.5,30.3,50882.0,57142.0,24821.0,9.9,3.7,10.9,9.4,13.8,25.5,14.1,9.4,1.7,1.3,12.6,29.9,13.3,17.7,35.8,37.2,9.3,21.9,78.1,1608.0,12.7,57.2,1861,95.7,4.3,4313.0,42.5,18.2,17.3,87.6,3.1,7.6,0.7,24.8,7.6,49.1,1.0,Majority Hispanic,Q2,Hispanic-Majority,False,True,True,False
12086011800,Census Tract 118; Miami-Dade County; Florida,59.7,2.2,85.6,0.9,2.5,4.6,34.2,83372.0,104592.0,30335.0,0.0,0.0,7.9,9.6,1.6,14.8,18.7,22.5,15.8,9.1,6.3,31.2,19.0,0.0,14.3,46.3,39.5,87.8,12.2,2256.0,9.0,35.1,1118,97.9,2.1,3782.0,44.1,16.0,20.2,81.1,4.7,10.8,2.7,37.1,12.2,41.8,0.6,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086011900,Census Tract 119; Miami-Dade County; Florida,65.2,6.7,73.8,0.0,1.2,13.4,31.9,82937.0,118207.0,39456.0,2.6,3.3,4.0,5.7,8.3,18.1,12.8,17.6,15.3,12.3,14.8,14.0,14.9,2.6,20.2,39.4,37.8,76.6,23.4,2079.0,2.0,58.4,2088,93.3,6.7,5847.0,43.5,20.1,15.1,83.0,7.4,7.8,2.2,29.5,7.8,52.5,0.2,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086012001,Census Tract 120.01; Miami-Dade County; Florida,63.2,7.8,79.8,0.0,0.0,13.3,35.8,47250.0,67619.0,26760.0,6.3,6.9,7.4,15.4,14.2,18.3,12.9,11.7,0.0,7.1,28.0,24.8,16.3,2.7,46.4,43.1,7.8,5.4,94.6,1828.0,6.4,64.0,1403,90.9,9.1,3299.0,32.5,19.0,5.5,75.0,4.1,17.3,0.0,18.3,17.3,44.5,1.6,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086012002,Census Tract 120.02; Miami-Dade County; Florida,61.7,1.4,79.7,3.4,0.0,7.1,34.5,45542.0,54819.0,23140.0,0.0,3.5,10.2,22.9,18.6,19.4,16.5,7.3,1.6,0.0,15.6,37.8,9.7,7.7,56.7,32.8,2.8,16.3,83.7,1656.0,7.5,61.9,2528,89.1,10.9,5390.0,40.4,17.5,9.1,87.7,6.0,5.4,1.0,31.0,8.3,33.2,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,False,True,False
12086012101,Census Tract 121.01; Miami-Dade County; Florida,81.2,2.4,80.6,0.0,0.0,5.5,28.9,73139.0,84527.0,36337.0,1.5,1.3,5.6,6.0,5.9,32.4,13.7,23.5,9.5,0.6,13.0,14.3,14.4,0.7,37.4,58.0,3.9,71.0,29.0,2205.0,19.6,48.5,1249,98.2,1.8,2887.0,42.2,15.7,9.4,97.0,2.7,0.1,0.0,22.1,0.1,66.6,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086012102,Census Tract 121.02; Miami-Dade County; Florida,76.2,2.0,78.2,0.9,0.0,5.5,31.4,76364.0,84474.0,32129.0,6.2,4.2,4.4,2.7,9.8,21.4,24.3,13.5,8.9,4.7,11.7,14.8,18.3,6.6,11.4,73.1,8.9,32.3,67.7,1784.0,16.4,33.1,1893,98.4,1.6,4938.0,39.0,20.0,8.4,87.6,4.5,1.1,0.0,35.2,1.9,51.7,3.4,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086012103,Census Tract 121.03; Miami-Dade County; Florida,68.9,5.6,89.0,0.0,0.0,9.1,34.4,78667.0,88068.0,33380.0,5.8,0.0,4.0,11.8,2.8,20.6,29.6,10.6,0.0,14.8,13.7,11.3,12.9,0.0,36.3,51.2,12.5,36.6,63.4,1899.0,24.8,44.6,1307,95.6,4.4,3625.0,40.8,21.6,4.4,88.3,1.8,1.2,2.3,29.3,1.2,43.4,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086012104,Census Tract 121.04; Miami-Dade County; Florida,63.3,10.5,75.4,0.0,0.0,21.8,33.9,46793.0,67047.0,23572.0,1.3,0.0,5.9,8.6,39.9,17.0,6.1,17.8,0.7,2.8,11.9,43.7,12.9,1.2,46.5,41.2,11.2,43.2,56.8,1818.0,2.3,72.5,607,100.0,0.0,2002.0,27.3,36.7,8.9,63.4,0.3,35.8,0.4,25.7,35.8,30.8,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,False,True,False
12086012105,Census Tract 121.05; Miami-Dade County; Florida,63.3,6.0,81.6,0.0,0.0,9.4,31.2,73825.0,82435.0,24736.0,11.6,4.3,1.1,1.4,9.0,26.0,18.5,18.8,6.6,2.8,15.8,25.0,6.5,5.5,21.0,55.5,17.9,49.5,50.5,1950.0,23.7,55.6,937,100.0,0.0,3153.0,37.3,22.6,10.4,91.4,8.1,0.0,0.0,37.9,6.0,48.8,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086012200,Census Tract 122; Miami-Dade County; Florida,61.3,2.8,73.2,0.7,0.1,10.6,30.5,97083.0,115036.0,33933.0,2.3,0.6,1.8,6.7,7.0,18.1,14.4,22.4,13.4,13.3,11.8,17.0,12.2,2.5,11.4,52.2,33.9,90.6,9.4,3205.0,45.5,38.5,1588,96.0,4.0,5291.0,42.4,21.4,21.9,88.7,11.0,0.0,1.4,45.0,0.0,43.9,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086012301,Census Tract 123.01; Miami-Dade County; Florida,65.0,5.3,75.1,2.5,0.0,13.4,35.9,70675.0,105609.0,33439.0,1.7,3.5,4.1,9.5,2.1,35.2,4.8,9.3,10.0,19.7,7.8,15.2,9.2,3.2,10.1,52.4,34.3,71.9,28.1,2637.0,0.0,86.1,750,100.0,0.0,2446.0,48.2,19.3,17.8,84.1,6.8,6.1,2.7,38.3,9.9,35.2,0.8,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086012302,Census Tract 123.02; Miami-Dade County; Florida,66.2,2.3,79.4,0.4,0.0,13.3,34.9,82841.0,92822.0,28866.0,3.0,8.1,1.3,8.7,5.9,15.4,16.4,26.0,8.5,6.7,11.3,28.3,4.1,5.4,15.1,42.9,36.6,82.6,17.4,2669.0,12.3,78.1,1313,100.0,0.0,4449.0,41.9,21.9,14.4,83.3,7.4,6.0,3.3,34.7,6.0,49.4,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086012401,Census Tract 124.01; Miami-Dade County; Florida,62.0,7.9,82.0,0.0,0.8,3.7,27.9,90377.0,100925.0,26645.0,1.1,0.4,6.0,2.8,4.2,25.0,19.4,17.4,20.7,2.9,4.4,28.9,14.3,0.0,29.6,23.4,47.1,78.5,21.5,2637.0,0.0,76.9,1370,100.0,0.0,5244.0,40.8,23.6,14.5,91.1,5.6,0.3,2.0,47.4,1.9,44.3,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086012402,Census Tract 124.02; Miami-Dade County; Florida,71.9,2.1,71.6,1.0,0.0,15.3,36.7,130625.0,148762.0,43142.0,0.0,1.0,1.9,7.2,1.4,5.1,20.3,23.0,14.6,25.5,1.2,11.9,2.5,2.0,10.6,43.0,44.4,96.0,4.0,1525.0,0.0,71.1,944,100.0,0.0,3293.0,41.9,23.3,10.4,82.8,6.7,0.0,6.1,36.3,1.1,44.0,5.1,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086012403,Census Tract 124.03; Miami-Dade County; Florida,70.6,6.5,68.7,0.6,0.0,16.9,38.3,150764.0,172797.0,54802.0,0.0,0.0,7.8,6.3,0.0,9.8,4.0,20.1,20.1,31.9,12.9,8.9,4.7,10.0,15.0,43.7,31.3,88.2,11.8,890.0,0.0,66.2,552,100.0,0.0,1741.0,48.0,21.1,14.8,87.0,9.1,3.9,0.0,38.1,4.8,54.7,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086012501,Census Tract 125.01; Miami-Dade County; Florida,56.2,2.0,66.4,0.0,0.0,22.5,26.9,99688.0,119963.0,39238.0,0.0,0.0,15.3,13.6,1.5,15.1,4.6,19.9,10.9,19.0,17.1,29.1,1.3,3.3,15.7,54.0,27.0,91.8,8.2,,0.0,100.0,522,100.0,0.0,1651.0,48.7,16.2,20.3,96.5,3.5,0.0,0.0,37.4,0.0,52.9,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086012502,Census Tract 125.02; Miami-Dade County; Florida,59.1,2.9,81.1,1.0,0.0,10.4,32.5,89402.0,102260.0,29597.0,2.0,0.8,3.2,5.7,10.6,16.7,15.0,30.6,8.0,7.4,16.8,38.3,12.1,2.0,11.6,52.1,34.3,83.4,16.6,2181.0,15.3,64.4,1237,100.0,0.0,4308.0,45.9,15.6,18.8,97.1,2.9,0.0,0.0,30.4,0.0,64.0,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086012601,Census Tract 126.01; Miami-Dade County; Florida,70.6,1.8,84.9,0.0,0.0,7.5,32.3,61125.0,75414.0,24323.0,0.0,7.4,4.4,9.6,12.6,30.9,10.9,12.7,8.2,3.2,12.7,27.1,6.2,0.9,23.3,55.0,20.8,53.8,46.2,2153.0,12.2,57.9,1047,100.0,0.0,3303.0,38.7,23.1,12.3,98.4,1.4,0.0,0.3,33.1,0.2,63.2,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086012602,Census Tract 126.02; Miami-Dade County; Florida,65.4,6.5,82.9,1.9,1.1,11.6,36.4,91532.0,109946.0,31391.0,0.7,0.0,10.2,4.0,10.0,13.9,22.2,21.9,3.9,13.2,9.9,41.5,12.5,3.4,15.0,49.2,32.4,64.6,35.4,2170.0,32.0,17.3,1057,98.6,1.4,3697.0,45.3,20.0,15.1,95.1,4.0,0.2,0.6,23.5,0.2,64.8,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086012701,Census Tract 127.01; Miami-Dade County; Florida,74.3,1.0,69.0,0.4,0.0,18.1,40.4,129375.0,141220.0,43183.0,2.3,1.0,3.0,2.5,6.4,7.2,12.2,28.6,15.0,21.8,5.2,6.4,4.9,6.0,15.2,55.8,23.1,79.5,20.5,2929.0,11.0,58.3,4112,95.8,4.2,12936.0,34.7,25.1,9.4,88.3,4.8,1.0,5.3,28.5,1.6,56.9,1.2,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086012702,Census Tract 127.02; Miami-Dade County; Florida,63.6,1.3,72.4,0.0,0.0,16.6,32.0,159174.0,208031.0,67764.0,0.0,2.8,0.0,2.9,4.7,13.5,11.3,10.3,16.2,38.2,2.8,5.3,6.2,0.0,16.3,43.3,40.4,91.2,8.8,,0.0,55.3,1428,97.5,2.5,4370.0,48.9,20.4,19.2,89.0,3.3,5.2,2.7,34.5,5.2,52.2,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086012801,Census Tract 128.01; Miami-Dade County; Florida,54.9,3.7,88.1,0.0,0.0,9.6,29.6,93796.0,111668.0,36732.0,6.6,2.1,0.0,7.3,8.2,8.6,19.1,19.4,16.4,12.3,5.2,18.9,10.0,0.0,28.4,35.5,36.1,94.2,5.8,,0.0,0.0,1405,98.1,1.9,4189.0,46.8,20.7,18.1,95.4,3.5,0.6,3.2,40.2,0.6,40.3,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
12086012802,Census Tract 128.02; Miami-Dade County; Florida,68.4,1.5,71.4,3.6,0.0,14.0,31.7,102734.0,127524.0,48399.0,2.4,0.9,1.2,7.9,7.4,9.1,20.7,25.2,14.1,11.2,2.3,5.2,5.9,0.6,32.2,50.6,16.6,62.3,37.7,2627.0,24.1,42.0,1268,100.0,0.0,3368.0,42.4,24.9,16.3,87.9,8.3,2.5,0.0,42.6,2.5,44.7,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086012900,Census Tract 129; Miami-Dade County; Florida,68.3,2.8,79.4,0.0,1.3,11.7,26.3,63182.0,68181.0,25764.0,2.6,4.5,9.4,16.7,8.3,20.7,16.3,14.3,6.1,1.0,14.7,37.6,15.6,0.8,32.2,41.6,25.5,51.1,48.9,1914.0,13.6,46.6,1661,95.5,4.5,4219.0,45.0,15.2,15.4,96.6,2.9,0.0,0.0,36.8,0.0,56.5,0.5,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086013000,Census Tract 130; Miami-Dade County; Florida,61.6,3.6,81.5,0.0,0.3,9.2,27.1,76644.0,90278.0,30142.0,5.1,1.8,11.7,5.3,14.3,9.3,20.7,16.2,11.2,4.4,18.4,38.1,9.7,3.9,31.0,36.1,29.1,69.7,30.3,1903.0,7.8,56.7,1438,99.0,1.0,4360.0,47.5,14.9,19.8,96.6,1.7,0.3,1.4,34.2,0.3,54.4,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086013100,Census Tract 131; Miami-Dade County; Florida,66.4,3.8,74.9,0.3,1.0,10.8,28.8,57996.0,71102.0,25808.0,4.7,2.1,8.0,10.2,22.3,14.9,11.2,19.3,5.5,1.9,17.3,38.0,11.6,3.4,29.2,50.9,16.5,44.5,55.5,1821.0,9.0,55.1,1822,98.8,1.2,5076.0,44.9,17.6,16.1,97.4,1.5,0.2,0.0,33.8,0.5,48.7,0.4,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086013201,Census Tract 132.01; Miami-Dade County; Florida,67.6,2.0,90.8,0.0,0.0,3.4,33.8,100554.0,99080.0,35136.0,1.0,4.9,5.5,4.8,7.3,10.0,13.7,41.2,8.0,3.5,6.9,24.0,11.6,2.8,28.9,28.2,40.1,73.9,26.1,1844.0,5.4,8.6,716,99.0,1.0,2128.0,50.2,11.6,23.3,96.6,1.8,0.2,0.0,28.4,0.2,68.6,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086013202,Census Tract 132.02; Miami-Dade County; Florida,64.1,5.3,86.4,0.2,0.0,8.4,32.0,103333.0,108078.0,30806.0,1.4,4.2,4.8,1.8,12.2,10.9,13.9,28.8,9.9,12.3,8.0,29.3,13.5,3.2,10.9,41.9,44.1,81.8,18.2,2042.0,0.0,43.5,1023,98.9,1.1,3566.0,48.8,14.0,17.6,98.1,1.9,0.0,0.0,38.4,0.1,54.1,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086013301,Census Tract 133.01; Miami-Dade County; Florida,68.2,4.1,75.4,0.8,0.0,18.7,32.3,67217.0,78255.0,29048.0,2.5,2.7,7.6,4.6,6.0,38.0,13.9,16.6,3.8,4.3,14.4,25.5,7.2,2.6,34.1,36.5,26.8,68.6,31.4,1862.0,17.7,60.9,956,97.6,2.4,2786.0,52.0,13.4,17.8,98.3,1.5,0.1,0.5,26.5,0.4,63.4,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086013302,Census Tract 133.02; Miami-Dade County; Florida,66.7,3.2,76.3,0.0,0.7,5.8,24.1,59781.0,74439.0,23411.0,5.9,5.7,3.5,5.6,18.6,17.9,15.6,19.4,4.6,3.3,15.6,34.6,13.8,4.1,24.6,59.2,12.1,38.2,61.8,1843.0,7.5,55.2,1059,100.0,0.0,3459.0,38.3,29.1,12.8,94.8,5.2,0.0,0.0,35.8,0.0,44.0,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086013400,Census Tract 134; Miami-Dade County; Florida,55.2,8.6,77.8,1.8,0.0,11.1,31.4,39516.0,63621.0,22735.0,8.2,7.3,12.1,17.3,14.2,8.5,7.1,19.0,5.2,1.2,21.1,42.9,14.4,6.0,40.3,33.6,20.1,63.9,36.1,1837.0,5.2,56.2,1748,96.0,4.0,4967.0,43.1,22.1,18.6,92.8,6.5,0.0,0.7,32.8,1.2,57.2,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086013500,Census Tract 135; Miami-Dade County; Florida,53.7,4.6,67.2,1.3,0.3,11.5,30.3,50667.0,62913.0,19668.0,15.1,4.4,6.2,11.4,12.3,22.6,12.9,4.9,7.7,2.6,24.5,51.7,16.2,10.2,39.5,44.5,5.8,25.8,74.2,1701.0,5.7,50.9,1837,94.6,5.4,5658.0,42.9,18.7,13.4,95.5,3.0,0.3,1.2,38.8,1.1,41.6,0.0,Majority Hispanic,Q2,Hispanic-Majority,True,False,True,False
12086013600,Census Tract 136; Miami-Dade County; Florida,66.8,5.6,64.7,1.2,0.8,15.5,28.5,52900.0,64133.0,23421.0,0.8,7.3,12.4,14.5,14.8,16.6,20.5,9.4,1.8,1.9,11.7,46.0,16.8,9.1,33.0,36.8,21.1,36.8,63.2,1691.0,9.9,51.8,2072,96.7,3.3,5710.0,41.9,18.5,14.2,95.8,1.6,0.0,2.8,25.7,0.0,62.8,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086013700,Census Tract 137; Miami-Dade County; Florida,57.1,4.9,71.4,0.0,1.8,11.4,27.4,41772.0,49635.0,19034.0,2.6,10.0,14.2,15.9,13.4,23.9,11.5,5.9,2.4,0.0,16.6,43.8,15.0,9.3,38.2,44.8,7.6,41.8,58.2,1664.0,7.1,67.8,2277,98.3,1.7,6220.0,39.1,19.7,18.6,96.8,2.7,0.2,0.0,30.5,0.7,57.5,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,False,False,True,False
12086013801,Census Tract 138.01; Miami-Dade County; Florida,63.1,5.2,76.9,0.0,2.1,3.0,30.8,65192.0,59983.0,21837.0,5.1,6.3,14.4,10.2,6.4,20.8,21.6,14.5,0.0,0.7,12.0,32.2,13.3,4.5,30.2,46.0,19.3,63.9,36.1,2002.0,0.0,57.7,712,93.8,6.2,1839.0,45.0,10.4,11.9,95.4,3.4,0.9,0.9,29.6,1.3,53.9,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086013802,Census Tract 138.02; Miami-Dade County; Florida,45.7,3.6,65.5,2.5,2.9,10.0,26.3,29088.0,105142.0,39366.0,5.0,7.7,18.3,27.7,5.5,15.2,8.8,1.1,2.5,8.5,22.1,68.3,22.0,8.5,63.3,27.4,0.8,18.8,81.3,1507.0,7.4,52.7,1717,98.8,1.2,4574.0,44.7,21.4,19.4,100.0,0.0,0.0,0.0,28.8,0.3,69.3,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086013900,Census Tract 139; Miami-Dade County; Florida,66.5,3.2,80.6,2.1,0.4,7.4,32.2,60964.0,75567.0,25354.0,0.4,5.6,3.3,10.6,16.7,26.3,20.7,6.1,5.9,4.4,10.9,18.8,16.3,0.6,21.7,61.0,16.7,66.5,33.5,2120.0,20.4,61.0,1419,99.9,0.1,4262.0,48.1,19.0,17.5,94.2,5.6,0.2,0.0,33.9,0.2,57.4,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086014100,Census Tract 141; Miami-Dade County; Florida,2.1,0.0,64.7,0.0,0.0,0.0,-999999999.0,,51929.0,3502.0,0.0,0.0,21.4,0.0,57.1,0.0,0.0,21.4,0.0,0.0,37.5,0.0,0.0,0.0,57.1,0.0,42.9,42.9,57.1,,,,28,100.0,0.0,1889.0,39.0,0.0,12.2,39.9,23.3,34.9,1.2,31.3,39.0,22.6,0.0,Mixed,,Mixed,True,False,False,False
12086014200,Census Tract 142; Miami-Dade County; Florida,60.2,1.5,87.2,1.6,0.2,4.9,30.9,120234.0,134671.0,45039.0,0.5,1.9,0.9,5.5,11.3,12.3,8.9,20.6,14.0,24.3,2.1,19.7,8.2,0.7,21.3,43.4,34.7,91.4,8.6,2798.0,0.0,19.1,1483,100.0,0.0,4373.0,50.1,14.5,22.4,93.5,6.2,0.3,0.0,38.1,0.3,55.0,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086014300,Census Tract 143; Miami-Dade County; Florida,61.6,4.7,74.2,0.2,0.0,14.8,35.6,106944.0,115865.0,39914.0,11.4,1.3,9.7,1.2,3.4,10.9,8.1,24.9,14.8,14.2,11.5,10.8,8.9,2.5,28.4,37.9,31.2,90.1,9.9,2660.0,0.0,66.1,1160,97.9,2.1,3343.0,48.1,12.3,20.0,90.5,6.3,0.4,0.1,44.3,0.5,49.3,1.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086014400,Census Tract 144; Miami-Dade County; Florida,68.4,3.1,79.1,2.3,0.1,10.2,31.7,74155.0,98675.0,31780.0,1.8,0.9,18.8,2.0,7.2,20.1,13.4,15.6,7.8,12.3,16.5,9.9,18.3,0.9,28.3,45.6,25.1,64.7,35.3,2219.0,4.5,83.1,1528,96.8,3.2,4695.0,39.6,18.8,13.7,93.0,4.0,1.1,1.2,30.8,2.1,61.9,0.0,Majority Hispanic,Q3,Hispanic-Majority,False,False,False,False
12086014500,Census Tract 145; Miami-Dade County; Florida,64.1,1.1,77.0,0.0,0.0,9.2,31.7,102738.0,145984.0,46530.0,2.5,2.7,3.5,4.1,5.3,13.8,17.9,18.9,11.3,20.1,6.3,16.7,7.0,2.8,18.2,44.3,34.6,90.3,9.7,1947.0,4.7,50.4,1369,95.4,4.6,4291.0,48.2,14.9,25.5,86.9,8.7,0.1,2.9,45.7,0.1,49.2,0.0,Majority Hispanic,Q5 (Highest),Hispanic-Majority,False,False,False,False
12086014601,Census Tract 146.01; Miami-Dade County; Florida,61.6,0.0,85.0,1.2,0.6,1.9,24.6,45244.0,50194.0,24541.0,14.1,4.6,20.3,4.3,13.1,11.3,26.8,3.9,0.6,1.2,24.7,24.9,15.7,7.2,59.4,24.1,9.4,37.2,62.8,1705.0,6.3,61.4,1407,90.3,9.7,2824.0,43.3,17.6,23.7,93.8,4.1,2.1,0.0,40.2,2.1,45.4,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,False,True,False
12086014602,Census Tract 146.02; Miami-Dade County; Florida,61.7,1.1,61.1,0.7,0.0,12.9,38.1,51288.0,87826.0,37261.0,3.2,2.3,2.8,9.2,26.7,14.1,9.9,18.2,4.3,9.3,5.2,15.2,7.0,3.4,52.5,31.1,13.0,54.9,45.1,2161.0,3.1,79.1,1510,97.4,2.6,3774.0,48.8,12.8,26.7,95.0,4.1,0.1,0.8,37.7,0.1,57.8,0.0,Majority Hispanic,Q2,Hispanic-Majority,False,False,False,False
12086014701,Census Tract 147.01; Miami-Dade County; Florida,68.6,0.0,75.8,0.7,0.0,4.2,33.7,44821.0,60001.0,26414.0,2.8,29.5,1.8,3.6,12.4,12.8,6.4,28.8,1.9,0.0,28.0,20.2,3.5,24.2,41.8,21.5,12.5,40.2,59.8,1758.0,12.5,72.5,894,93.2,6.8,1929.0,40.0,20.4,18.4,93.8,4.7,1.5,0.0,28.0,1.5,57.8,0.0,Majority Hispanic,Q1 (Lowest),Hispanic-Majority,True,True,True,True
12086014702,Census Tract 147.02; Miami-Dade County; Florida,69.2,4.2,85.9,0.0,0.0,8.3,32.8,85156.0,105846.0,38451.0,2.1,8.7,1.9,7.2,10.9,13.4,14.1,17.3,13.0,11.5,10.8,13.1,7.1,0.0,23.2,55.7,21.1,65.4,34.6,1853.0,0.0,51.2,1528,93.9,6.1,4000.0,50.3,13.7,19.4,95.4,3.3,0.0,0.0,45.3,0.0,52.0,0.0,Majority Hispanic,Q4,Hispanic-Majority,False,False,False,False
