GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,asian_alone_pct,hispanic_latino_pct,foreign_born_pct,year
12086007604,"Census Tract 76.04, Miami-Dade County, Florida",64.4,5.6,68.5,13.9,3.0,9.9,32.5,80058,131012,55378,2.4,2.1,6.7,12.8,14.5,9.9,10.3,14.3,7.6,19.3,5.0,5.7,6.9,12.6,39.0,36.5,11.9,49.4,50.6,1233,12.2,49.3,2673,93.0,7.0,6120,39.2,22.7,12.6,88.9,0.8,1.4,8.5,61.6,34.7,2019
12086007605,"Census Tract 76.05, Miami-Dade County, Florida",65.4,3.8,77.7,1.9,0.5,8.4,27.8,69861,109008,44045,5.6,3.8,8.2,10.1,5.8,23.3,10.1,17.4,5.9,9.9,9.9,16.0,8.0,3.4,37.1,48.2,11.3,53.1,46.9,1613,9.5,47.8,1813,83.2,16.8,3886,34.3,15.4,18.3,88.7,4.1,5.3,1.5,71.6,45.7,2019
12086007606,"Census Tract 76.06, Miami-Dade County, Florida",62.4,4.9,66.2,3.0,2.1,9.9,28.5,82943,119519,45779,6.8,1.0,6.9,9.7,8.9,13.5,6.7,11.8,18.3,16.5,6.5,4.4,8.0,5.5,29.8,42.4,22.4,75.4,24.6,1389,8.0,36.4,1764,96.0,4.0,4649,43.8,16.8,15.6,81.0,9.1,5.9,3.0,58.7,39.9,2019
12086007701,"Census Tract 77.01, Miami-Dade County, Florida",54.3,2.7,82.3,1.6,0.0,6.2,32.8,63208,86250,28053,4.9,0.8,14.2,14.8,8.4,10.0,7.8,28.0,8.4,2.8,14.6,14.1,17.5,3.0,22.2,48.7,26.0,71.1,28.9,1575,3.6,47.8,2024,95.8,4.2,6812,45.6,15.1,21.1,92.1,6.1,0.8,0.3,87.8,60.4,2019
12086007702,"Census Tract 77.02, Miami-Dade County, Florida",63.6,0.7,87.3,1.5,2.3,3.9,34.4,88185,160667,61045,2.3,6.0,12.1,5.4,9.0,9.5,10.3,16.2,7.5,21.6,10.3,12.2,4.4,1.8,30.6,44.1,23.5,77.2,22.8,1782,8.9,28.3,2224,95.9,4.1,5826,50.5,14.6,18.5,93.7,0.3,3.5,0.9,81.9,58.7,2019
12086007704,"Census Tract 77.04, Miami-Dade County, Florida",65.1,6.6,68.8,5.6,9.9,7.0,26.9,53815,81628,36135,8.7,5.3,7.8,6.6,18.5,16.5,11.3,15.0,2.6,7.6,15.3,13.2,12.0,10.2,52.9,28.8,8.1,33.8,66.2,1452,11.4,47.8,2526,82.3,17.7,5133,34.9,18.4,15.3,90.2,4.5,2.0,2.6,70.7,51.4,2019
12086007705,"Census Tract 77.05, Miami-Dade County, Florida",63.8,2.1,78.5,9.4,0.8,5.4,36.4,58821,93017,47350,8.6,5.1,9.5,6.6,10.8,25.2,9.8,7.9,3.4,13.2,9.5,7.0,6.1,9.0,43.3,37.5,10.2,47.8,52.2,1340,9.5,35.7,2252,96.8,3.2,4519,41.0,12.3,17.1,90.8,2.9,1.3,1.1,73.1,48.8,2019
12086007801,"Census Tract 78.01, Miami-Dade County, Florida",57.8,1.4,75.2,4.2,0.5,10.9,26.5,215625,381647,108334,0.0,1.1,4.6,0.0,1.9,7.7,3.1,16.5,8.0,57.1,3.3,1.1,6.0,4.2,10.7,29.1,55.9,97.7,2.3,-666666666,0.0,100.0,279,93.5,6.5,928,49.0,23.8,19.2,95.0,1.9,1.0,1.7,50.6,36.9,2019
12086007804,"Census Tract 78.04, Miami-Dade County, Florida",62.9,4.4,64.9,16.2,0.8,6.8,30.4,54566,82254,39597,10.0,4.5,10.5,8.4,9.2,19.2,12.2,13.8,4.6,7.6,17.0,12.3,11.6,6.2,59.9,31.4,2.6,34.1,65.9,1638,7.1,47.7,4311,80.8,19.2,7522,37.1,14.8,16.0,81.3,4.0,3.4,10.0,68.2,54.2,2019
12086007805,"Census Tract 78.05, Miami-Dade County, Florida",58.8,2.5,79.9,6.2,0.5,6.1,31.7,103125,139088,50738,4.9,1.2,4.3,3.7,9.4,14.4,10.9,21.2,9.6,20.3,5.2,5.6,4.3,4.9,17.9,55.6,21.6,70.0,30.0,1687,5.8,56.4,1781,86.7,13.3,4544,44.2,20.4,18.8,90.2,2.7,3.6,1.9,64.0,40.1,2019
12086007806,"Census Tract 78.06, Miami-Dade County, Florida",59.0,4.0,75.8,4.5,0.6,13.1,30.3,250001,401002,115912,2.2,1.8,3.3,0.7,0.8,3.7,4.4,11.2,9.9,62.0,6.5,0.0,2.2,1.8,12.1,38.8,47.2,94.1,5.9,3501,0.0,36.7,1274,90.6,9.4,4174,42.7,28.1,14.9,90.1,2.4,4.5,1.4,45.3,29.0,2019
12086007807,"Census Tract 78.07, Miami-Dade County, Florida",63.6,3.8,72.6,8.5,0.0,15.4,31.2,107283,194140,69591,0.6,7.1,8.0,4.7,8.7,5.2,11.7,9.6,15.7,28.7,4.7,4.5,4.2,5.9,27.3,47.1,19.7,63.5,36.5,1600,5.4,64.0,1773,94.9,5.1,4762,45.2,25.8,17.9,87.3,1.0,3.5,5.9,50.7,39.8,2019
12086007901,"Census Tract 79.01, Miami-Dade County, Florida",64.8,0.0,82.3,2.0,0.0,11.7,27.3,174000,248944,94890,5.5,0.9,0.0,4.1,0.7,16.0,12.8,7.1,10.6,42.3,4.2,2.1,5.1,3.5,25.2,48.8,22.5,74.6,25.4,1793,0.0,55.0,1553,88.3,11.7,3672,43.4,19.9,19.2,94.6,4.0,0.0,1.4,58.4,36.8,2019
12086007902,"Census Tract 79.02, Miami-Dade County, Florida",61.2,2.2,77.1,2.8,3.1,3.7,30.1,121833,223306,86520,4.3,3.0,2.8,8.5,6.2,10.7,10.2,12.4,11.5,30.4,5.6,3.6,7.1,1.4,33.5,41.9,23.1,83.2,16.8,1513,22.5,42.6,1192,89.6,10.4,2837,46.1,25.1,18.6,98.0,0.8,0.6,0.2,52.1,29.7,2019
12086008000,"Census Tract 80, Miami-Dade County, Florida",62.5,0.9,79.6,4.9,0.0,8.6,34.8,171548,302807,98852,1.6,0.0,0.0,9.6,6.6,2.3,9.0,15.1,10.3,45.5,1.8,1.5,0.8,0.7,29.1,34.9,35.3,78.7,21.3,1857,0.0,39.9,2369,78.5,21.5,5836,45.3,25.3,19.7,94.2,3.3,0.3,1.0,65.5,44.6,2019
12086008101,"Census Tract 81.01, Miami-Dade County, Florida",58.3,3.3,88.9,1.2,0.0,8.6,29.4,194815,297551,90691,0.0,0.0,1.8,1.7,3.4,5.3,3.4,15.1,20.7,48.5,1.8,0.9,2.1,2.6,14.3,48.8,34.3,94.5,5.5,-666666666,0.0,0.0,1222,94.9,5.1,3875,44.8,28.5,16.4,96.9,0.7,0.5,1.9,45.3,33.5,2019
12086008102,"Census Tract 81.02, Miami-Dade County, Florida",59.5,5.4,81.8,3.2,1.4,7.1,31.1,141711,180891,55899,4.2,3.7,0.9,3.2,9.6,9.5,6.3,13.9,20.8,28.0,10.4,4.7,9.7,3.2,20.4,42.7,33.6,83.6,16.4,1431,2.9,38.7,1630,90.7,9.3,5170,40.7,22.6,15.4,81.2,2.7,2.3,11.2,38.4,33.4,2019
12086008202,"Census Tract 82.02, Miami-Dade County, Florida",59.5,3.5,79.6,2.5,1.2,8.4,35.2,102679,137372,45489,2.2,0.4,12.2,5.8,11.6,9.5,7.5,13.5,13.6,23.6,5.8,4.8,7.3,1.1,30.6,39.0,29.3,77.6,22.4,1177,10.0,30.9,1455,98.2,1.8,4496,39.1,27.0,17.5,87.5,3.3,2.1,2.7,45.7,30.3,2019
12086008205,"Census Tract 82.05, Miami-Dade County, Florida",57.5,1.5,81.5,1.4,0.6,6.3,34.1,170385,270636,84778,0.8,1.1,0.0,3.5,3.2,5.5,8.9,16.4,18.6,42.0,2.8,3.8,2.1,2.2,19.8,42.2,35.8,92.4,7.6,2046,14.6,14.6,1440,81.5,18.5,3880,43.3,27.5,17.3,88.2,2.2,5.4,3.4,33.6,26.0,2019
12086008206,"Census Tract 82.06, Miami-Dade County, Florida",60.5,7.1,83.9,1.2,0.1,7.5,36.3,131579,190764,65147,1.8,1.5,1.6,1.6,9.5,11.9,13.5,13.4,5.7,39.5,2.1,5.7,4.7,1.5,21.7,52.4,24.4,84.8,15.2,1258,17.5,29.1,1469,92.0,8.0,3997,45.5,24.6,17.6,86.7,2.9,3.6,5.4,47.7,28.1,2019
12086008207,"Census Tract 82.07, Miami-Dade County, Florida",57.9,8.0,77.2,1.3,0.0,16.4,38.9,177083,223512,65753,1.9,0.0,0.0,2.8,2.6,7.7,11.3,18.2,10.9,44.6,5.0,2.2,1.5,0.7,18.0,45.5,35.7,93.6,6.4,3501,0.0,64.8,1300,96.8,3.2,4449,40.9,26.8,15.2,95.6,0.0,0.3,2.9,45.2,30.4,2019
12086008208,"Census Tract 82.08, Miami-Dade County, Florida",66.1,4.7,75.0,2.3,0.2,3.4,38.5,72359,88330,28498,0.9,1.0,6.5,13.1,13.6,17.6,14.9,18.0,7.9,6.5,9.3,18.7,12.5,1.1,20.1,55.8,23.0,51.4,48.6,1369,7.6,60.2,1583,95.7,4.3,4913,36.3,23.8,9.6,76.2,8.8,5.1,9.1,53.7,44.3,2019
12086008209,"Census Tract 82.09, Miami-Dade County, Florida",64.2,10.5,84.5,2.5,0.0,6.5,39.5,124508,162238,51284,3.1,2.6,0.5,2.8,4.6,7.7,8.9,31.6,13.6,24.5,8.9,1.3,1.2,1.1,18.3,48.0,32.7,86.5,13.5,2797,14.2,46.3,1493,94.8,5.2,4753,40.3,24.8,13.3,85.1,5.3,4.2,3.5,50.5,29.7,2019
12086008304,"Census Tract 83.04, Miami-Dade County, Florida",54.0,7.6,78.1,10.5,0.0,0.5,38.1,45991,71145,23585,6.6,3.9,10.1,12.0,19.4,17.7,9.6,12.2,7.7,0.9,10.2,28.6,13.1,16.2,25.4,31.7,26.7,77.5,22.5,1215,2.5,73.0,2599,93.3,6.7,9371,43.6,18.7,16.8,24.7,68.8,0.7,0.6,30.0,25.6,2019
12086008305,"Census Tract 83.05, Miami-Dade County, Florida",65.2,2.6,85.7,1.9,1.9,6.1,35.3,92500,124968,44168,2.2,2.4,4.4,9.5,9.8,9.8,16.0,16.7,9.5,19.6,5.4,9.3,3.4,2.8,25.8,48.2,23.2,60.7,39.3,1444,11.3,43.7,1873,91.2,8.8,5056,39.9,20.5,15.9,86.8,7.6,1.9,1.5,57.9,39.0,2019
12086008306,"Census Tract 83.06, Miami-Dade County, Florida",59.1,7.5,79.5,8.1,0.8,1.7,37.7,63561,74687,21302,2.1,3.1,9.2,4.9,17.9,22.6,15.7,11.1,12.1,1.3,8.4,22.0,19.9,3.2,22.4,47.4,27.0,74.5,25.5,1445,5.6,53.8,2284,94.3,5.7,8734,38.5,24.5,15.9,59.9,30.6,1.7,2.4,52.3,47.0,2019
12086008307,"Census Tract 83.07, Miami-Dade County, Florida",57.7,5.1,80.1,4.9,0.0,2.3,41.3,61172,69506,20047,2.7,4.0,9.3,8.7,12.6,26.3,15.4,16.3,1.6,3.2,11.4,24.8,23.8,5.0,18.3,43.9,32.8,82.3,17.7,1602,26.6,53.1,1827,94.6,5.4,6906,37.5,20.2,14.0,51.9,36.3,2.2,4.0,48.9,46.3,2019
12086008308,"Census Tract 83.08, Miami-Dade County, Florida",66.0,3.4,71.1,2.0,0.0,5.0,40.7,46056,61942,22597,7.8,5.7,6.4,14.3,17.4,13.8,16.1,12.4,6.0,0.0,11.4,29.2,11.8,6.8,27.0,48.9,17.3,62.2,37.8,1153,12.8,60.2,1733,87.7,12.3,4541,44.8,21.1,17.4,61.1,26.6,5.6,1.1,59.6,58.6,2019
12086008309,"Census Tract 83.09, Miami-Dade County, Florida",52.3,13.3,70.9,13.3,0.0,3.3,38.1,35320,40225,11681,13.1,6.8,12.8,16.5,26.6,11.0,10.0,2.7,0.5,0.0,39.7,56.0,13.3,13.5,40.2,34.8,11.5,44.7,55.3,981,14.5,64.3,1578,86.8,13.2,5285,25.5,40.2,8.2,18.4,77.6,0.5,0.8,23.2,15.4,2019
12086008405,"Census Tract 84.05, Miami-Dade County, Florida",66.5,6.2,83.7,2.8,0.0,4.7,31.4,115938,184630,58714,6.0,0.0,3.6,5.8,8.7,12.8,8.6,12.6,13.1,28.9,10.0,10.0,7.3,2.2,23.2,52.5,22.1,76.5,23.5,1605,11.3,68.7,2007,92.0,8.0,6021,38.2,26.2,18.2,90.7,3.0,4.5,1.6,71.3,31.4,2019
12086008407,"Census Tract 84.07, Miami-Dade County, Florida",66.7,5.1,86.1,2.7,0.1,7.1,33.4,94466,119837,45078,4.1,6.6,4.5,1.3,9.3,17.3,9.1,22.8,11.6,13.4,9.5,9.1,3.4,1.7,31.4,40.7,26.2,73.1,26.9,1388,21.6,45.0,2590,93.7,6.3,6793,42.7,16.9,17.1,98.7,0.2,0.4,0.7,73.0,36.2,2019
12086008409,"Census Tract 84.09, Miami-Dade County, Florida",65.9,1.7,76.8,5.0,0.7,4.2,35.7,92102,133287,49973,3.0,0.5,4.3,4.2,11.6,16.3,13.1,19.5,8.7,18.8,6.5,2.8,7.3,2.8,33.2,37.4,26.6,78.2,21.8,1664,6.5,19.7,1922,94.6,5.4,5101,41.6,20.2,18.8,84.6,4.8,3.2,4.2,58.5,34.6,2019
12086008410,"Census Tract 84.10, Miami-Dade County, Florida",63.8,4.4,88.7,0.3,0.0,3.1,30.3,84886,104435,38097,3.4,1.5,7.9,3.0,5.5,21.4,12.0,25.5,8.6,11.4,6.9,7.8,8.2,2.9,32.0,37.3,27.8,88.4,11.6,1872,22.5,21.9,2132,88.6,11.4,5730,42.9,17.4,17.6,88.3,2.4,0.7,2.3,63.1,46.3,2019
12086008412,"Census Tract 84.12, Miami-Dade County, Florida",53.4,2.0,82.2,2.8,0.8,1.6,34.1,49093,59022,24888,7.9,6.2,9.1,14.7,14.1,17.7,20.0,3.7,4.4,2.2,11.8,17.7,9.3,10.5,48.1,30.4,11.0,34.8,65.2,1360,9.5,46.7,2726,87.7,12.3,6727,47.4,9.2,29.5,90.6,5.8,0.0,2.6,76.3,66.2,2019
12086008414,"Census Tract 84.14, Miami-Dade County, Florida",67.0,2.9,81.7,2.4,0.0,3.5,33.9,89750,118070,39322,2.4,0.7,1.5,3.3,7.6,24.9,15.8,16.0,12.6,15.2,3.1,9.5,6.9,0.0,26.5,36.7,36.8,77.6,22.4,1801,19.0,53.1,2254,92.1,7.9,6576,41.1,20.4,14.0,83.3,7.5,1.3,7.6,60.3,42.5,2019
12086008415,"Census Tract 84.15, Miami-Dade County, Florida",63.7,4.4,83.8,0.9,0.0,8.7,32.8,145625,179960,54158,3.0,0.0,2.3,5.3,4.0,8.5,10.9,16.9,16.1,33.0,7.5,3.8,7.5,1.1,10.2,54.9,33.8,97.9,2.1,2250,27.3,72.7,1529,98.9,1.1,5284,40.1,25.8,16.9,97.3,0.6,0.4,0.4,67.8,20.7,2019
12086008416,"Census Tract 84.16, Miami-Dade County, Florida",69.2,1.9,83.6,5.7,2.0,2.5,32.4,81616,123806,43522,4.4,0.2,11.6,4.5,16.7,9.0,8.1,15.3,9.3,21.0,5.8,15.6,13.4,3.9,32.1,39.5,24.5,61.1,38.9,1436,7.4,67.5,1151,96.9,3.1,3351,35.8,19.7,12.7,92.1,1.8,0.2,1.7,80.4,43.9,2019
12086008417,"Census Tract 84.17, Miami-Dade County, Florida",59.1,2.0,84.0,4.6,2.9,4.1,36.3,38790,53695,25797,19.0,8.1,13.3,6.1,13.2,17.5,11.3,6.8,2.2,2.6,20.8,28.8,11.1,15.4,45.1,30.5,8.9,37.9,62.1,1321,4.8,41.8,2641,91.4,8.6,5319,46.8,11.6,21.5,88.5,3.3,2.6,4.4,85.9,67.4,2019
12086008418,"Census Tract 84.18, Miami-Dade County, Florida",65.1,3.1,83.8,2.4,0.0,6.4,37.5,71006,81913,29381,3.7,3.9,3.5,6.3,11.1,24.0,12.6,29.1,2.4,3.5,6.2,6.1,4.2,5.3,44.3,39.5,10.9,53.9,46.1,1869,32.1,36.3,1105,91.7,8.3,2998,41.4,25.3,15.9,71.2,2.1,2.1,6.6,79.2,48.1,2019
12086008419,"Census Tract 84.19, Miami-Dade County, Florida",63.9,5.4,86.6,2.3,1.1,3.2,31.5,57506,70854,31046,2.9,4.5,10.0,8.8,18.0,22.5,18.8,4.9,3.0,6.5,8.8,12.3,22.7,1.2,50.5,38.1,10.2,53.4,46.6,1679,7.9,57.1,2171,92.2,7.8,4911,45.3,13.9,19.6,84.2,0.4,5.6,2.0,80.0,54.0,2019
12086008501,"Census Tract 85.01, Miami-Dade County, Florida",49.9,3.6,87.8,1.4,0.9,2.9,30.3,59818,83790,25827,6.3,7.6,6.1,13.0,12.0,18.1,10.8,18.5,3.3,4.2,12.8,24.6,10.4,7.2,25.5,43.2,24.2,79.2,20.8,1647,0.0,85.9,2020,98.5,1.5,6684,44.2,19.0,23.8,99.3,0.4,0.1,0.1,88.4,60.7,2019
12086008502,"Census Tract 85.02, Miami-Dade County, Florida",57.3,3.6,84.0,0.0,0.4,6.5,27.3,106607,124167,37428,1.8,3.4,3.0,7.7,17.3,8.7,4.9,22.7,13.4,17.0,9.0,15.2,7.0,0.6,17.5,53.5,28.3,75.3,24.7,1392,6.9,64.1,1521,92.8,7.2,4907,40.9,20.8,20.8,87.0,0.3,0.0,3.8,81.6,46.4,2019
12086008601,"Census Tract 86.01, Miami-Dade County, Florida",58.5,2.5,80.4,0.7,0.3,5.6,34.4,61914,92706,27767,5.4,4.9,6.4,9.0,8.2,23.2,9.9,12.6,10.2,10.2,6.4,21.5,12.5,2.3,24.2,45.6,27.9,79.9,20.1,1537,7.9,48.9,1378,97.9,2.1,5178,47.3,14.6,24.9,96.6,0.5,2.4,0.4,89.3,59.8,2019
12086008602,"Census Tract 86.02, Miami-Dade County, Florida",54.4,4.0,84.2,2.3,0.6,5.9,36.2,68922,98697,33077,11.6,5.9,4.5,7.3,5.5,15.8,18.2,15.9,7.2,8.0,17.6,19.3,8.7,2.2,30.1,34.7,33.0,82.3,17.7,2254,8.7,78.4,1983,92.0,8.0,6025,45.8,19.1,25.1,90.3,0.4,0.0,3.9,90.1,63.1,2019
12086008701,"Census Tract 87.01, Miami-Dade County, Florida",61.7,2.3,88.6,0.0,0.0,0.9,31.1,57585,74351,23802,7.2,1.4,15.9,8.0,13.0,18.3,11.0,12.4,7.3,5.5,13.2,28.0,9.6,6.7,19.3,41.3,32.8,73.9,26.1,1526,20.2,67.7,1641,95.2,4.8,5737,46.9,15.9,18.9,95.5,1.5,0.7,0.1,86.2,65.1,2019
12086008702,"Census Tract 87.02, Miami-Dade County, Florida",60.1,2.6,81.6,1.3,1.2,3.4,31.3,48825,67057,21164,5.0,7.4,8.4,12.8,18.3,9.0,15.6,16.4,6.3,0.9,17.0,21.3,16.6,0.0,34.8,36.3,28.9,78.8,21.2,1481,9.1,68.6,1629,100.0,0.0,5773,44.1,16.7,20.5,93.2,1.1,0.2,3.9,89.2,59.1,2019
12086008803,"Census Tract 88.03, Miami-Dade County, Florida",59.6,3.8,87.1,0.0,1.5,4.0,34.3,63958,98547,31785,5.3,4.8,5.6,16.3,11.3,14.5,14.2,11.5,8.1,8.4,10.3,20.5,10.6,3.8,21.8,41.7,32.7,66.8,33.2,1343,5.2,77.8,2152,93.6,6.4,7005,42.9,16.9,21.6,96.2,3.1,0.5,0.0,95.9,58.8,2019
12086008804,"Census Tract 88.04, Miami-Dade County, Florida",60.4,2.7,86.5,0.8,0.9,1.1,30.3,56042,70698,24145,2.5,6.6,12.8,9.2,13.1,18.7,12.1,19.8,3.0,2.4,12.8,28.2,14.0,4.1,29.0,41.9,24.9,71.8,28.2,1222,25.5,58.2,2303,95.4,4.6,7360,46.9,15.2,22.3,96.7,0.7,0.7,0.0,92.7,71.2,2019
12086008805,"Census Tract 88.05, Miami-Dade County, Florida",55.5,1.6,85.8,3.2,1.0,2.1,27.5,36587,50072,16870,5.6,6.6,22.1,14.6,11.8,18.9,11.8,4.1,2.9,1.5,22.5,38.5,20.2,8.0,35.5,34.5,21.9,39.4,60.6,1440,4.9,66.2,1568,95.3,4.7,5270,39.7,17.1,18.9,95.4,1.8,2.2,0.1,93.0,70.3,2019
12086008806,"Census Tract 88.06, Miami-Dade County, Florida",55.4,3.3,86.9,2.2,0.0,2.0,30.3,55329,65508,20821,4.4,7.5,13.1,6.8,7.8,27.6,14.8,10.1,6.0,2.0,18.3,24.8,16.2,2.9,31.3,23.8,42.0,69.3,30.7,1654,0.0,65.3,1185,98.1,1.9,4322,40.9,18.4,21.3,97.4,0.0,2.0,0.0,95.2,62.1,2019
12086008901,"Census Tract 89.01, Miami-Dade County, Florida",59.6,1.0,87.4,0.3,0.0,6.1,29.6,73728,78950,29414,9.6,2.5,6.8,8.3,10.6,15.1,20.9,13.2,8.8,4.1,9.2,14.5,5.1,6.5,26.6,43.3,23.6,86.7,13.3,1203,5.7,83.5,2053,95.4,4.6,6184,49.9,16.9,25.9,95.3,0.4,2.3,0.0,86.0,61.2,2019
12086008902,"Census Tract 89.02, Miami-Dade County, Florida",55.6,3.8,86.0,1.4,0.0,4.4,33.0,55956,75040,26737,6.3,2.3,8.4,14.8,8.4,24.0,10.8,15.0,6.8,3.3,11.2,32.7,12.2,4.7,35.0,38.8,21.5,67.9,32.1,1278,11.1,54.7,2405,94.6,5.4,7190,46.5,14.4,27.1,89.5,4.3,0.1,2.4,92.9,72.4,2019
12086008904,"Census Tract 89.04, Miami-Dade County, Florida",27.4,21.9,38.6,2.6,49.1,2.6,13.3,-666666666,-666666666,3335,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,10.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0,2774,20.2,0.6,0.0,54.7,37.0,2.6,4.0,33.3,11.2,2019
12086008906,"Census Tract 89.06, Miami-Dade County, Florida",60.6,2.5,80.1,1.8,1.4,7.4,36.2,53525,74589,27056,12.3,3.5,10.7,7.5,10.5,26.3,9.9,6.5,5.5,7.2,12.0,23.8,16.7,7.6,25.9,51.8,14.7,60.0,40.0,1367,16.6,46.5,1840,94.7,5.3,5111,45.3,16.0,20.7,93.9,0.4,0.0,5.7,88.8,63.5,2019
12086008907,"Census Tract 89.07, Miami-Dade County, Florida",59.7,5.3,77.5,1.0,6.3,7.9,33.3,54871,69610,28394,9.4,7.2,6.5,13.5,11.6,16.0,12.4,16.7,2.8,3.9,12.6,18.0,10.6,10.0,40.6,31.8,17.6,59.1,40.9,1384,9.4,61.5,1649,93.6,6.4,4370,43.2,11.2,20.9,87.0,2.0,1.6,8.7,84.7,74.9,2019
12086009006,"Census Tract 90.06, Miami-Dade County, Florida",57.7,6.9,83.1,4.2,0.0,7.6,30.1,51690,73026,27505,6.8,5.2,5.8,13.1,17.7,14.0,19.3,9.7,5.6,2.7,9.1,21.9,10.8,8.4,32.4,37.5,21.6,64.6,35.4,1468,4.3,68.1,3474,95.5,4.5,10328,44.8,15.5,23.9,95.6,1.9,0.5,1.8,90.7,71.7,2019
12086009010,"Census Tract 90.10, Miami-Dade County, Florida",61.1,6.0,79.4,0.8,2.2,6.6,26.1,79000,89704,29331,8.0,2.4,7.1,4.9,10.1,15.3,11.7,25.0,9.6,5.8,11.2,6.1,15.0,4.9,35.6,40.9,18.6,59.5,40.5,1993,3.3,61.4,2685,75.6,24.4,6716,36.5,21.6,9.4,91.5,1.8,1.3,1.8,81.1,58.9,2019
12086009014,"Census Tract 90.14, Miami-Dade County, Florida",72.2,2.8,83.9,3.3,1.6,2.0,29.6,60769,69906,24868,3.0,3.4,5.6,7.7,16.2,23.4,23.1,14.1,1.0,2.6,7.6,17.9,17.4,5.3,29.2,48.2,17.3,40.8,59.2,1663,11.0,53.7,1562,95.0,5.0,4622,39.4,19.2,11.5,87.6,1.7,3.7,5.0,90.2,70.4,2019
12086009015,"Census Tract 90.15, Miami-Dade County, Florida",66.7,3.8,85.2,3.9,0.9,3.1,31.1,47463,57206,25087,6.0,3.3,9.8,10.6,25.0,21.7,11.2,8.5,1.2,2.6,8.3,30.1,10.9,8.7,42.1,38.9,10.2,46.6,53.4,1390,22.0,39.8,2584,88.4,11.6,5995,45.5,12.6,17.7,95.1,0.9,1.6,1.5,94.9,75.8,2019
12086009017,"Census Tract 90.17, Miami-Dade County, Florida",57.7,4.4,83.9,2.0,1.4,4.2,32.0,42402,50766,17467,7.7,5.4,15.4,10.4,18.3,19.6,14.1,6.6,2.2,0.3,20.0,40.4,13.1,8.2,34.1,35.4,22.3,62.4,37.6,1281,8.1,59.4,1964,96.8,3.2,6895,45.5,17.3,18.5,89.6,2.7,1.5,3.4,94.4,72.3,2019
12086009019,"Census Tract 90.19, Miami-Dade County, Florida",58.0,3.3,89.4,0.3,0.5,2.9,32.0,72837,75810,25511,4.8,5.5,9.0,6.6,6.0,19.9,23.9,17.5,3.9,2.8,7.3,24.4,9.7,6.9,25.9,34.2,33.0,88.1,11.9,2102,0.0,42.4,1240,97.5,2.5,4214,46.9,12.7,22.8,96.1,0.4,1.1,0.0,95.8,65.1,2019
12086009020,"Census Tract 90.20, Miami-Dade County, Florida",57.7,6.3,91.4,1.7,2.8,0.0,30.7,30440,38479,16928,15.8,15.4,12.8,13.6,10.7,18.3,4.4,9.0,0.0,0.0,25.8,49.8,13.7,17.4,41.8,35.8,5.0,17.0,83.0,1088,8.1,50.6,1076,97.5,2.5,2839,45.4,13.3,20.1,97.7,1.4,0.0,0.7,96.8,81.3,2019
12086009021,"Census Tract 90.21, Miami-Dade County, Florida",56.1,2.0,84.5,1.3,2.5,8.1,29.6,36792,48751,16308,11.0,4.0,15.9,15.0,15.0,20.7,6.4,9.0,2.9,0.0,27.0,41.2,17.0,3.0,33.2,41.7,22.1,31.1,68.9,1376,5.1,65.6,1517,97.4,2.6,5243,38.1,18.9,14.7,91.7,3.2,0.7,2.9,94.3,68.6,2019
12086009022,"Census Tract 90.22, Miami-Dade County, Florida",58.5,3.7,89.6,1.2,0.0,6.4,33.0,63500,65654,19425,4.5,8.1,9.7,8.4,10.1,21.3,17.5,17.8,1.7,1.0,15.5,33.8,14.0,6.1,27.2,36.6,30.0,65.2,34.8,1824,5.8,46.9,606,100.0,0.0,2457,43.8,16.0,17.5,93.9,3.5,1.9,0.0,91.5,73.5,2019
12086009023,"Census Tract 90.23, Miami-Dade County, Florida",65.0,3.1,84.4,1.5,1.9,1.2,27.1,46475,54138,17668,7.2,4.7,7.5,6.4,30.2,25.9,7.7,8.8,0.9,0.8,11.3,32.5,16.6,9.4,31.5,46.8,12.3,33.2,66.8,1558,16.9,50.8,2111,92.5,7.5,6817,39.3,19.4,18.4,97.3,0.8,0.7,0.7,96.0,74.5,2019
