GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,white_alone_pct,two_or_more_races_pct,year,hispanic_latino_pct,black_alone_pct,asian_alone_pct,foreign_born_pct
12086008209,Census Tract 82.09; Miami-Dade County; Florida,56.4,4.0,61.9,4.1,0.6,17.1,42.2,166447,207494,64966,2.8,0.5,0.6,1.3,7.5,5.0,5.7,20.1,13.6,42.9,8.1,7.7,2.8,4.5,18.2,46.3,31.1,91.1,8.9,3501,14.3,54.3,1383,92.6,7.4,4236,43.5,24.9,19.5,47.9,36.4,2024,44.7,8.9,2.5,32.7
12086008305,Census Tract 83.05; Miami-Dade County; Florida,65.6,4.7,65.1,1.5,3.6,20.6,29.7,105925,172447,61472,3.2,4.8,1.8,1.4,14.6,11.5,10.1,17.2,10.4,25.0,11.2,9.8,7.3,4.9,28.0,46.6,20.6,55.1,44.9,1793,15.8,50.1,2000,96.8,3.3,5652,37.7,20.8,20.3,49.3,39.8,2024,48.4,5.4,0.3,37.5
12086008308,Census Tract 83.08; Miami-Dade County; Florida,61.2,5.0,77.1,2.0,0.4,5.6,31.5,77077,95636,30458,1.7,4.1,7.7,6.0,8.7,11.9,27.3,14.1,11.4,7.0,15.2,31.7,16.1,4.7,19.1,45.6,30.6,61.7,38.3,1717,11.3,40.7,1926,92.2,7.8,6096,38.8,21.9,15.5,19.7,51.2,2024,66.7,25.2,0.1,54.4
12086008309,Census Tract 83.09; Miami-Dade County; Florida,52.8,16.3,74.7,2.4,0.0,0.0,24.3,44779,66720,20222,7.9,2.3,19.3,10.4,12.4,23.2,12.5,3.2,3.3,5.5,21.7,45.3,22.1,11.5,34.4,34.0,20.1,43.9,56.1,1314,5.6,57.9,1639,89.1,10.9,5066,31.5,30.0,9.7,6.6,25.3,2024,45.0,52.1,0.3,25.5
12086008310,Census Tract 83.10; Miami-Dade County; Florida,49.3,7.5,71.3,3.4,0.0,13.2,37.7,79263,95027,28369,2.8,6.0,1.4,18.4,9.4,9.6,24.9,11.9,4.3,11.3,6.5,23.7,4.3,9.9,18.1,48.1,23.9,80.0,20.0,1384,10.9,69.0,1195,100.0,0.0,4167,42.9,22.9,16.6,17.0,56.2,2024,62.4,21.9,0.3,43.1
12086008311,Census Tract 83.11; Miami-Dade County; Florida,58.3,2.9,83.0,1.1,0.0,2.7,36.7,93281,110611,31412,2.0,3.2,8.4,3.6,15.8,13.8,8.9,19.8,10.4,14.0,14.0,26.0,20.5,8.1,19.1,19.4,53.4,84.7,15.3,2284,0.0,76.2,1188,97.9,2.1,4417,45.9,17.8,16.6,16.9,35.2,2024,50.2,42.1,0.7,44.7
12086008312,Census Tract 83.12; Miami-Dade County; Florida,62.0,2.1,76.7,0.4,0.0,4.3,32.7,69139,92467,28069,2.6,2.9,7.4,15.4,4.3,22.1,10.1,21.3,4.3,9.7,20.8,54.6,10.9,4.4,26.0,36.2,33.4,75.1,24.9,1665,6.0,94.0,1084,92.5,7.5,3442,38.2,17.1,17.0,8.9,65.6,2024,64.0,23.1,0.0,51.5
12086008313,Census Tract 83.13; Miami-Dade County; Florida,57.3,2.8,75.1,3.1,0.0,9.2,30.7,63989,80883,26207,10.7,2.2,2.2,3.6,6.4,37.7,11.6,15.6,7.6,2.4,11.8,23.7,9.0,4.3,33.8,46.9,15.0,62.2,37.8,1839,51.7,33.5,1757,94.6,5.4,5411,37.1,26.7,19.6,10.4,35.0,2024,45.9,48.6,1.9,33.2
12086008314,Census Tract 83.14; Miami-Dade County; Florida,62.5,5.5,80.1,0.5,0.0,1.6,31.2,78750,101687,28887,0.9,0.0,0.7,5.5,8.2,27.2,23.0,15.9,11.4,7.1,5.3,13.5,13.1,0.0,20.3,31.5,48.2,89.5,10.5,2261,0.0,56.4,763,97.4,2.6,2723,41.8,20.7,19.6,11.6,32.9,2024,59.4,29.4,3.3,45.2
12086008315,Census Tract 83.15; Miami-Dade County; Florida,59.5,3.5,84.6,2.9,0.0,1.9,32.3,98120,102212,26536,7.0,0.0,1.4,0.8,8.4,15.4,25.1,21.2,12.7,8.0,17.3,17.6,24.9,4.3,14.8,38.5,42.4,92.7,7.3,2053,0.0,0.0,1122,100.0,0.0,4822,41.0,17.5,17.4,5.8,51.3,2024,60.2,33.8,1.1,60.6
12086008409,Census Tract 84.09; Miami-Dade County; Florida,53.4,6.9,71.2,3.1,0.0,19.1,30.3,103571,155922,60908,3.4,0.0,11.0,7.8,4.1,18.9,4.0,13.7,8.0,28.9,7.2,5.0,9.1,4.4,29.6,50.8,15.3,81.6,18.4,2250,0.0,53.0,2179,89.6,10.4,5039,46.3,22.3,21.6,58.2,26.0,2024,50.2,4.2,4.7,29.8
12086008415,Census Tract 84.15; Miami-Dade County; Florida,61.2,3.3,76.0,2.5,0.0,18.2,28.6,188056,259851,82717,2.0,0.0,2.5,1.6,3.6,11.9,6.5,12.5,11.7,47.7,1.0,3.1,1.9,0.9,14.6,48.9,35.6,96.1,3.9,-666666666,0.0,14.5,1537,91.5,8.5,4391,46.1,19.4,22.7,45.8,38.6,2024,56.2,7.5,5.7,24.4
12086008416,Census Tract 84.16; Miami-Dade County; Florida,63.8,2.5,64.5,1.5,1.7,21.8,33.7,84803,111534,45126,5.0,2.4,5.9,0.0,16.5,19.1,5.9,15.8,13.9,15.6,8.4,12.2,7.7,1.3,44.8,41.0,12.9,48.3,51.7,1815,1.4,74.5,1361,99.1,0.9,3455,40.4,20.1,20.9,35.1,54.6,2024,74.6,1.2,1.2,43.9
12086008418,Census Tract 84.18; Miami-Dade County; Florida,54.7,7.4,68.6,3.4,1.8,22.3,31.7,79596,108611,41168,5.9,4.9,0.9,3.6,12.9,18.1,12.9,14.6,10.5,15.7,17.4,4.4,5.5,1.8,28.6,56.7,13.0,63.8,36.2,2286,0.0,45.8,1124,89.9,10.1,2698,45.4,14.0,25.9,25.4,63.9,2024,80.6,0.1,2.0,47.8
12086008419,Census Tract 84.19; Miami-Dade County; Florida,63.8,2.4,81.5,1.3,1.6,10.0,33.7,58359,86461,36601,1.9,0.7,12.0,11.3,12.8,24.0,7.0,15.0,7.6,7.7,9.5,20.0,19.0,11.0,30.7,57.7,0.5,49.6,50.4,1964,1.6,49.3,2295,91.2,8.8,5272,39.5,22.7,16.8,25.9,61.9,2024,80.6,3.8,0.2,48.3
12086008420,Census Tract 84.20; Miami-Dade County; Florida,79.1,0.0,66.7,4.0,2.0,8.4,35.6,109444,127373,53646,0.0,0.0,8.3,3.4,8.3,13.9,10.0,27.4,14.7,14.0,9.1,0.0,5.8,5.8,40.7,37.0,16.5,76.3,23.7,2370,0.0,73.9,688,98.5,1.5,1655,40.7,21.8,18.1,56.8,38.8,2024,72.1,0.6,0.3,29.1
12086008421,Census Tract 84.21; Miami-Dade County; Florida,55.0,0.6,81.2,1.0,1.4,10.1,29.0,156295,141734,50786,2.6,0.3,2.0,4.1,8.9,3.0,15.7,11.8,38.1,13.6,5.0,5.9,7.6,1.5,24.6,46.0,27.9,79.4,20.6,2507,33.4,17.3,1864,90.2,9.8,4195,55.6,12.8,31.0,39.9,44.7,2024,66.2,1.6,0.0,40.2
12086008422,Census Tract 84.22; Miami-Dade County; Florida,60.3,2.4,70.5,1.0,11.5,10.6,31.8,53611,104645,42061,8.8,11.2,0.9,6.5,21.1,4.3,4.3,24.3,6.5,12.1,19.1,16.4,10.2,7.1,32.5,49.3,11.1,77.7,22.3,2272,9.0,50.4,901,98.3,1.7,2250,42.5,18.7,23.6,35.2,62.1,2024,79.4,0.0,1.9,53.2
12086008423,Census Tract 84.23; Miami-Dade County; Florida,57.0,0.0,76.6,1.9,0.0,10.6,27.0,86875,148363,47417,0.4,2.9,0.3,3.9,13.6,24.6,5.8,11.7,15.8,20.9,16.8,13.0,7.4,1.2,23.2,35.3,40.2,81.4,18.6,1724,9.6,72.9,1730,93.1,6.9,4991,41.3,22.6,16.9,34.8,61.0,2024,60.9,0.0,2.8,49.7
12086008424,Census Tract 84.24; Miami-Dade County; Florida,57.2,1.5,76.1,3.2,4.0,6.4,29.3,40741,74093,40843,7.0,21.1,10.6,9.5,6.2,15.1,11.0,11.6,0.5,7.4,23.4,37.0,11.6,21.5,45.2,24.2,9.1,22.9,77.1,1559,10.3,44.7,1957,95.1,4.9,3451,50.0,7.6,30.5,29.9,55.9,2024,78.0,5.5,0.0,63.3
12086008425,Census Tract 84.25; Miami-Dade County; Florida,60.6,2.2,70.8,1.5,3.6,5.2,31.4,84750,118774,51405,9.1,5.9,2.5,1.5,8.4,11.9,16.1,26.8,2.6,15.2,12.2,25.9,4.3,3.8,50.8,37.3,8.1,59.8,40.2,1839,12.5,32.6,1015,96.0,4.0,2234,44.9,23.3,21.9,49.2,38.2,2024,64.2,0.6,3.2,43.8
12086008426,Census Tract 84.26; Miami-Dade County; Florida,66.0,4.9,74.5,3.8,0.0,13.9,27.4,134010,163899,50425,0.0,0.0,3.6,0.7,3.3,12.8,16.9,19.1,15.1,28.4,1.3,7.3,8.1,6.0,10.4,45.1,38.5,99.1,0.9,-666666666,0.0,0.0,1302,96.4,3.6,4148,41.5,25.1,17.3,39.9,39.4,2024,58.8,8.7,4.3,35.0
12086008427,Census Tract 84.27; Miami-Dade County; Florida,62.4,2.0,65.6,1.1,0.0,20.4,27.5,76761,121290,50077,0.8,6.6,3.0,7.1,14.6,15.9,6.6,16.0,15.2,14.1,6.4,3.6,9.0,0.6,45.2,39.6,14.5,78.7,21.3,2415,3.5,59.9,825,95.4,4.6,1975,40.7,23.9,15.8,34.0,43.3,2024,75.0,0.8,2.4,38.2
12086008428,Census Tract 84.28; Miami-Dade County; Florida,68.7,2.8,70.3,1.5,0.0,19.2,26.1,165352,194905,68502,1.9,0.0,1.8,0.6,8.9,11.7,8.1,16.4,16.8,33.7,0.9,7.6,0.3,3.1,26.1,43.5,27.3,88.7,11.3,2192,0.0,60.0,859,97.7,2.3,2422,41.7,22.4,16.3,34.6,54.7,2024,81.5,0.0,2.9,26.5
12086008429,Census Tract 84.29; Miami-Dade County; Florida,55.5,3.1,40.9,4.4,0.6,24.4,31.9,165146,189487,52414,0.6,1.0,4.0,3.9,2.3,5.0,11.3,21.1,20.8,30.0,19.0,12.9,4.0,2.2,28.5,32.7,36.6,63.4,36.6,2500,6.5,27.0,1346,92.5,7.5,4354,29.0,42.3,12.6,30.0,55.1,2024,73.6,1.6,0.0,49.7
12086008430,Census Tract 84.30; Miami-Dade County; Florida,67.9,6.5,77.6,1.5,2.1,6.0,29.6,58131,69038,28055,7.2,6.3,1.2,8.0,15.7,29.7,9.1,14.7,6.2,2.0,17.1,15.1,6.6,8.2,49.3,39.4,3.1,28.4,71.6,1788,23.1,47.2,2460,90.3,9.7,5637,35.7,22.2,14.0,16.7,65.1,2024,81.8,2.4,1.5,54.2
12086008431,Census Tract 84.31; Miami-Dade County; Florida,23.2,0.0,71.2,0.0,4.5,10.8,22.7,-666666666,104582,29309,9.2,1.8,7.5,14.7,13.2,4.2,3.7,12.1,13.0,20.7,39.2,6.8,10.4,15.8,27.7,38.6,17.9,61.9,38.1,3109,5.1,69.6,546,100.0,0.0,2717,71.3,8.9,57.3,39.2,45.7,2024,57.5,5.8,5.3,51.7
12086008502,Census Tract 85.02; Miami-Dade County; Florida,59.6,2.9,69.2,0.5,0.0,16.4,31.7,112024,138217,48226,8.5,5.0,8.3,4.2,6.1,4.1,7.9,19.0,14.7,22.1,6.8,11.2,2.3,7.8,24.8,43.4,23.9,69.8,30.2,1859,14.6,59.7,1506,97.3,2.7,4243,46.2,22.6,20.9,30.1,63.7,2024,79.0,0.6,3.7,44.4
12086008503,Census Tract 85.03; Miami-Dade County; Florida,59.6,2.4,78.8,6.7,0.5,7.4,28.5,62689,106155,42883,2.2,2.8,9.7,15.7,17.8,6.9,5.0,8.9,9.6,21.4,13.6,33.7,11.5,7.7,33.4,22.2,36.7,78.2,21.8,1789,0.0,95.5,1074,96.5,3.5,2905,47.4,10.9,26.4,24.5,72.9,2024,91.2,0.5,0.4,70.8
12086008504,Census Tract 85.04; Miami-Dade County; Florida,64.2,0.3,67.4,0.8,0.0,27.2,30.7,127614,151989,50979,1.1,2.5,1.0,3.1,4.5,11.1,17.1,19.5,16.4,23.8,4.7,4.4,3.1,0.4,31.9,37.3,30.4,88.3,11.7,-666666666,0.0,45.7,934,100.0,0.0,2828,44.6,21.2,16.6,31.9,62.3,2024,82.4,0.1,0.1,41.0
12086008601,Census Tract 86.01; Miami-Dade County; Florida,66.1,3.4,66.4,1.1,1.3,23.8,32.8,101286,186612,67289,5.3,4.8,8.9,4.5,3.1,10.7,11.5,15.4,12.5,23.4,10.8,21.0,9.5,6.4,28.8,34.2,30.5,81.5,18.5,2218,0.0,47.6,1510,93.5,6.5,4047,53.0,13.2,20.8,20.3,73.9,2024,89.8,0.7,0.4,67.5
12086008603,Census Tract 86.03; Miami-Dade County; Florida,67.6,2.4,81.6,0.4,0.0,8.0,41.0,124256,127333,50822,2.6,0.8,0.0,4.0,15.1,10.0,10.1,21.6,22.8,12.9,7.0,7.5,7.1,0.8,20.4,40.8,37.9,83.3,16.7,2381,28.1,14.9,1600,97.9,2.1,4019,48.1,11.2,21.9,33.4,57.3,2024,87.8,0.0,0.0,59.1
12086008604,Census Tract 86.04; Miami-Dade County; Florida,61.1,2.7,67.4,0.0,0.0,29.3,30.7,93125,122580,49041,15.2,0.0,5.1,1.8,5.5,12.1,10.9,27.9,11.9,9.6,15.4,2.5,21.2,4.9,16.0,57.6,21.5,90.4,9.6,3501,0.0,53.2,524,93.1,6.9,1254,49.9,20.4,26.1,10.6,79.3,2024,88.0,2.1,1.0,55.6
12086008702,Census Tract 87.02; Miami-Dade County; Florida,47.8,11.2,80.2,2.8,0.0,7.7,29.6,88468,103405,33259,2.9,2.2,7.2,7.8,8.8,10.7,18.4,26.2,7.6,8.3,7.0,32.3,14.7,8.0,24.9,32.2,34.9,75.1,24.9,2406,0.0,88.2,1782,98.8,1.2,5486,47.4,14.3,22.8,35.4,57.3,2024,87.3,0.4,0.4,62.2
12086008703,Census Tract 87.03; Miami-Dade County; Florida,49.5,9.4,85.5,0.0,0.6,8.4,28.6,70337,96126,34056,1.0,8.6,4.4,10.4,9.3,26.3,5.7,21.0,7.5,5.8,14.2,34.5,15.3,1.9,31.2,39.8,27.1,64.2,35.8,2520,0.0,95.5,708,97.3,2.7,2279,51.3,17.7,20.4,22.8,69.2,2024,89.5,0.1,0.1,62.4
12086008704,Census Tract 87.04; Miami-Dade County; Florida,61.6,2.4,64.0,2.0,0.0,20.1,34.1,87383,115483,38657,2.1,2.3,5.1,3.8,10.4,16.3,18.5,18.0,8.9,14.5,6.1,17.4,11.5,2.1,24.9,43.3,29.7,90.0,10.0,2469,10.0,61.7,892,99.4,0.6,2788,48.1,17.2,21.8,36.2,54.4,2024,86.8,0.2,1.0,58.5
12086008805,Census Tract 88.05; Miami-Dade County; Florida,62.1,4.6,81.4,0.3,0.3,8.0,26.2,61182,73746,28983,3.0,12.2,4.8,16.5,7.6,13.3,19.0,11.0,8.8,3.7,19.2,23.6,10.3,8.5,21.3,48.3,22.0,40.0,60.0,1833,5.6,62.0,1536,86.2,13.8,3722,48.3,9.9,23.8,20.1,71.3,2024,94.2,0.8,0.8,64.1
12086008806,Census Tract 88.06; Miami-Dade County; Florida,64.7,1.7,74.1,0.0,0.0,6.0,38.0,84615,100361,34385,0.7,1.4,8.6,8.6,11.6,15.7,9.3,20.8,11.2,12.1,10.7,22.3,18.0,2.3,26.8,54.6,16.2,66.9,33.1,1878,0.0,64.8,1464,100.0,0.0,4526,46.6,18.2,21.5,21.6,74.3,2024,92.6,0.0,0.0,65.5
12086008807,Census Tract 88.07; Miami-Dade County; Florida,70.6,4.9,80.7,0.0,0.0,16.1,33.3,110004,119650,48619,2.2,2.9,2.0,0.7,3.3,10.7,20.5,41.3,7.4,8.9,5.0,11.6,7.0,3.6,26.0,27.4,43.1,85.0,15.0,2100,0.0,0.0,1594,98.1,1.9,3895,50.3,7.1,19.4,17.7,79.8,2024,95.3,0.2,0.0,74.4
12086008808,Census Tract 88.08; Miami-Dade County; Florida,62.0,8.6,86.2,0.0,3.5,2.1,32.5,73234,82197,33639,5.4,12.3,6.4,3.9,7.7,19.7,13.2,15.8,12.4,3.2,11.5,27.7,5.6,3.9,30.5,44.9,20.7,52.1,47.9,1424,18.0,40.4,1206,87.5,12.5,2730,51.8,13.2,24.0,33.3,58.4,2024,91.9,0.1,0.0,66.3
12086008809,Census Tract 88.09; Miami-Dade County; Florida,63.6,4.2,78.1,0.0,1.3,12.7,31.9,92554,124452,45247,1.0,0.0,5.1,3.5,15.8,12.3,16.7,23.6,8.1,13.9,5.5,12.2,5.9,0.9,28.1,42.0,29.0,92.4,7.6,3036,0.0,78.3,710,96.2,3.8,1949,49.3,18.1,29.1,27.8,67.4,2024,91.6,0.1,0.9,53.6
12086008810,Census Tract 88.10; Miami-Dade County; Florida,59.7,3.7,78.4,0.0,1.9,7.1,27.0,58333,81307,32296,6.8,1.4,5.2,22.6,12.7,9.9,14.8,14.3,5.2,7.1,8.4,18.5,5.4,13.2,36.6,31.5,18.7,72.5,27.5,1494,7.4,77.1,1576,96.6,3.4,4037,48.7,18.3,20.8,19.6,72.7,2024,99.1,0.0,0.0,59.8
12086008904,Census Tract 89.04; Miami-Dade County; Florida,24.8,28.2,31.8,3.7,40.4,14.1,16.4,-666666666,-999999999,3577,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.6,100.0,0.0,0.0,0.0,0.0,100.0,-666666666,0.0,100.0,4,100.0,0.0,3746,20.1,0.8,0.0,43.4,14.1,2024,30.8,29.5,5.4,17.8
12086008906,Census Tract 89.06; Miami-Dade County; Florida,60.2,2.4,73.4,2.2,0.2,12.7,28.0,66458,104381,39111,1.4,0.5,12.7,5.6,17.3,14.1,9.3,9.7,15.2,14.1,7.5,23.3,11.1,8.0,30.1,41.3,20.5,62.3,37.7,1862,11.6,65.5,1825,95.3,4.7,4772,50.0,14.7,24.5,21.5,73.6,2024,90.2,0.4,2.5,68.6
12086008907,Census Tract 89.07; Miami-Dade County; Florida,58.0,1.5,81.0,1.0,0.6,10.9,27.3,46864,80381,34854,4.6,6.5,17.5,4.9,19.8,10.7,9.1,15.4,3.8,7.6,13.6,28.8,5.7,7.1,41.0,35.4,16.5,51.1,48.9,1728,4.8,47.1,1892,97.9,2.1,4433,51.0,15.2,29.0,25.3,64.7,2024,79.1,4.3,3.5,67.4
12086008908,Census Tract 89.08; Miami-Dade County; Florida,60.2,1.7,84.3,0.3,0.5,11.4,27.8,67660,81516,29065,2.2,9.9,9.5,12.2,3.9,21.3,13.7,13.6,3.4,10.2,12.5,35.1,17.4,6.4,40.4,38.3,14.9,66.4,33.6,1895,14.5,33.7,1196,97.9,2.1,3368,46.0,17.0,30.1,22.1,74.9,2024,96.0,0.1,0.0,73.8
12086008909,Census Tract 89.09; Miami-Dade County; Florida,67.7,3.9,62.9,0.5,0.0,12.5,27.5,67039,98547,36756,3.7,2.5,13.8,0.7,9.4,21.9,10.8,23.1,4.9,9.0,10.3,18.8,5.7,14.7,29.9,39.8,15.6,60.7,39.3,1799,14.6,35.2,1337,94.5,5.5,3449,57.0,6.4,25.5,19.2,71.1,2024,94.8,1.1,0.0,77.6
12086008910,Census Tract 89.10; Miami-Dade County; Florida,56.6,3.3,76.5,0.6,0.0,12.6,44.4,59632,80537,28353,5.6,3.0,11.8,17.0,7.7,20.5,6.4,4.6,15.8,7.6,13.3,45.1,15.1,4.9,20.1,52.5,22.5,59.2,40.8,2215,5.0,77.1,1114,96.2,3.8,3171,48.2,15.0,26.2,19.4,69.4,2024,98.3,0.0,0.0,70.9
12086008911,Census Tract 89.11; Miami-Dade County; Florida,63.2,3.2,71.4,0.0,0.9,21.2,28.1,88512,121270,34219,0.0,0.0,3.1,5.9,7.6,23.2,12.8,20.8,12.2,14.4,4.7,20.6,3.9,3.3,19.7,41.7,35.3,91.4,8.6,2798,0.0,84.0,935,92.9,7.1,3172,44.7,22.0,21.8,34.2,57.3,2024,91.2,0.6,0.0,59.3
12086009010,Census Tract 90.10; Miami-Dade County; Florida,72.4,2.6,67.9,0.0,0.0,16.9,23.9,103785,138116,57983,3.4,0.0,1.9,3.1,4.8,15.6,18.6,18.2,19.2,15.3,4.9,3.0,8.3,3.2,41.7,43.2,11.8,43.9,56.1,2589,4.8,53.0,3429,87.1,12.9,7361,38.5,19.0,11.3,40.6,48.7,2024,78.0,1.9,4.7,59.1
12086009014,Census Tract 90.14; Miami-Dade County; Florida,66.4,0.7,69.0,2.9,0.0,17.0,29.4,81907,89802,28952,1.1,2.2,4.3,4.0,15.4,16.6,14.8,32.6,3.0,6.0,5.0,18.5,12.2,0.4,37.8,44.6,17.2,50.7,49.3,2354,10.4,47.2,1495,91.2,8.8,4374,35.7,23.0,10.5,31.3,58.1,2024,92.1,0.0,0.7,69.3
12086009015,Census Tract 90.15; Miami-Dade County; Florida,67.3,2.4,75.4,0.8,0.2,11.7,27.5,55885,63076,27609,3.0,4.4,19.3,4.6,14.9,19.8,21.9,8.4,1.0,2.8,16.5,32.4,14.3,7.0,47.9,36.4,8.8,39.2,60.8,1804,8.3,47.3,2725,85.9,14.1,5500,46.5,14.4,23.0,30.1,60.9,2024,93.2,1.3,1.3,73.3
12086009020,Census Tract 90.20; Miami-Dade County; Florida,56.4,11.4,81.7,3.2,1.5,6.9,30.2,42875,55538,20469,11.7,8.5,8.8,5.0,21.2,17.1,9.8,14.0,3.8,0.0,24.1,42.4,14.4,7.8,53.8,24.8,13.6,12.9,87.1,1506,5.8,56.5,1220,93.7,6.3,3273,39.3,22.6,12.6,14.5,79.0,2024,95.4,0.1,0.0,81.3
12086009021,Census Tract 90.21; Miami-Dade County; Florida,60.9,6.5,72.4,0.0,1.4,14.5,29.2,57156,76890,25481,4.2,5.1,3.6,16.2,12.7,15.8,17.6,17.6,3.1,4.1,14.6,24.9,18.0,1.7,37.5,41.0,19.8,35.4,64.6,1951,7.9,58.0,1473,95.0,5.0,4471,39.9,17.0,17.2,10.9,80.1,2024,95.0,1.5,0.0,79.2
12086009022,Census Tract 90.22; Miami-Dade County; Florida,61.3,4.5,72.0,0.4,0.0,17.5,31.3,62128,100695,31753,5.0,0.9,8.0,14.6,7.4,23.9,12.8,13.5,9.2,4.7,5.2,26.4,18.4,3.4,35.3,35.1,26.3,70.0,30.0,2142,6.5,45.7,803,96.3,3.7,2570,46.4,18.8,15.4,22.7,73.9,2024,94.6,0.0,0.5,70.2
12086009024,Census Tract 90.24; Miami-Dade County; Florida,71.1,1.9,74.2,5.9,0.1,12.7,26.6,76888,77058,28108,3.7,4.6,9.9,3.9,15.3,8.9,26.2,21.2,4.8,1.6,20.9,21.5,10.5,11.3,45.6,34.5,8.5,9.0,91.0,2298,14.5,51.9,2331,84.0,16.0,5778,35.7,19.2,9.3,33.1,48.6,2024,79.8,2.3,11.6,78.3
12086009026,Census Tract 90.26; Miami-Dade County; Florida,73.0,1.9,71.8,1.2,0.6,13.3,26.4,52213,69077,30857,4.6,7.2,6.7,4.5,20.9,20.7,15.0,11.3,7.3,1.8,12.4,24.0,5.7,11.1,41.6,42.2,5.1,37.4,62.6,1980,13.4,62.7,973,91.1,8.9,2083,40.5,14.5,19.3,30.1,47.0,2024,93.5,0.0,0.0,67.5
12086009027,Census Tract 90.27; Miami-Dade County; Florida,65.9,7.7,80.7,0.7,0.5,14.5,22.5,59583,70144,30639,7.0,2.9,1.5,9.9,24.6,23.1,5.3,19.6,4.9,1.1,8.7,29.6,13.0,6.1,51.5,34.7,7.7,26.5,73.5,2075,9.5,56.0,1723,90.9,9.1,3773,42.0,16.6,15.2,28.1,60.0,2024,88.8,1.5,0.4,72.3
12086009028,Census Tract 90.28; Miami-Dade County; Florida,66.7,2.4,62.6,0.0,0.0,17.9,26.6,63310,92495,37028,1.4,0.0,10.1,13.3,4.1,26.4,16.3,11.2,2.0,15.1,7.8,8.7,10.2,3.1,28.5,57.3,11.1,65.3,34.7,2194,5.4,55.1,2280,91.0,9.0,5344,46.0,15.9,17.9,31.5,56.2,2024,94.1,0.2,2.1,65.4
12086009029,Census Tract 90.29; Miami-Dade County; Florida,64.1,3.3,55.9,5.3,1.5,11.6,24.0,75309,81268,29804,0.4,4.8,10.0,8.2,8.1,17.8,13.2,27.3,8.7,1.6,10.1,39.7,9.8,5.2,42.8,38.4,13.7,52.4,47.6,2323,15.6,44.4,1609,87.6,12.4,3868,47.3,13.9,20.3,28.8,58.3,2024,89.6,1.2,1.6,74.7
12086009030,Census Tract 90.30; Miami-Dade County; Florida,70.8,0.7,73.1,1.8,0.0,8.9,28.5,59676,77053,36139,6.2,7.1,7.5,5.8,17.9,19.9,10.3,15.0,4.4,6.1,13.1,21.9,9.2,5.4,41.2,46.1,7.3,44.5,55.5,1735,4.4,63.6,2058,92.3,7.7,4289,46.2,12.1,20.2,26.0,58.9,2024,92.9,0.7,0.0,73.0
12086009031,Census Tract 90.31; Miami-Dade County; Florida,64.5,1.1,81.1,3.4,0.5,9.5,29.7,70360,80910,30137,0.2,1.6,7.7,5.4,12.2,27.2,21.8,16.1,4.3,3.6,10.4,20.5,12.4,4.6,34.1,51.4,9.9,28.7,71.3,2222,13.0,51.2,1712,95.4,4.6,4516,41.6,14.3,18.7,31.5,47.9,2024,91.2,0.0,3.1,77.9
12086009039,Census Tract 90.39; Miami-Dade County; Florida,69.6,1.4,74.9,0.0,1.0,11.6,23.0,71750,110777,34930,7.5,1.0,5.2,5.1,9.3,25.5,11.4,13.3,7.5,14.4,11.2,7.1,8.7,6.6,34.2,41.4,17.9,40.8,59.2,2646,2.2,76.9,2616,91.6,8.4,7775,36.8,26.1,7.8,43.4,43.7,2024,87.9,0.0,0.1,78.3
12086009040,Census Tract 90.40; Miami-Dade County; Florida,64.7,6.9,68.9,2.1,0.9,23.4,28.6,100611,124952,40631,4.7,2.2,0.8,9.3,9.4,9.8,12.6,26.9,5.5,18.8,6.1,7.3,9.4,4.2,32.4,39.4,24.0,52.3,47.7,3136,5.8,60.7,3147,85.3,14.7,8436,35.6,25.8,7.0,38.3,53.8,2024,89.1,0.4,2.9,73.5
12086009043,Census Tract 90.43; Miami-Dade County; Florida,63.4,3.6,78.2,1.3,0.3,16.8,29.7,115865,123648,34315,7.6,0.0,2.1,6.8,3.2,16.3,9.9,18.3,18.9,16.9,16.1,4.7,7.0,0.1,27.8,49.3,22.9,66.2,33.8,3059,8.4,60.6,1516,96.1,3.9,5277,37.4,31.2,7.0,33.7,55.6,2024,84.8,0.3,0.8,65.8
