tract_fips,NAME,pop_16plus,in_labor_force,employed,unemployed,workers_16plus,commute_drove_alone,commute_carpooled,commute_public_transit,commute_walked,commute_other,commute_work_from_home,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,poverty_rate_pct,with_health_insurance,without_health_insurance,industry_agriculture,industry_construction,industry_manufacturing,industry_wholesale,industry_retail,industry_transport_warehouse,occupation_management,occupation_service,n_stops,n_trips_total,n_routes_served,avg_trips_per_stop,wheelchair_accessible_stops,has_rail_access,has_bus,routes_serving,transit_jobs_15min,transit_workers_15min,auto_jobs_15min,transit_auto_ratio_15min,transit_jobs_30min,transit_workers_30min,auto_jobs_30min,transit_auto_ratio_30min,transit_jobs_45min,transit_workers_45min,auto_jobs_45min,transit_auto_ratio_45min,transit_jobs_60min,transit_workers_60min,auto_jobs_60min,transit_auto_ratio_60min,bike_lts2_jobs_30min,bike_lts3_jobs_30min,n_census_blocks,rt_active_vehicles,rt_active_trips,pct_public_transit,pct_drove_alone,pct_walked,unemployment_rate,transit_desert
12086001302,Census Tract 13.02; Miami-Dade County; Florida,5294,3569,3474,95,3446,2154,130,0,76,223,863,24.2,92162,131631,68543,-888888888,-888888888,-888888888,0,88,273,128,386,171,2030,395,13,3052,2.0,234.76923076923077,0,0,1,"203, 3, 62, MIAHAIT",3375.5662650602408,2989.7951807228915,409155.3855421687,0.0083,57873.75903614458,33699.57831325301,1472721.2048192772,0.0393,206442.0481927711,118152.72289156627,2066475.9638554216,0.0999,398753.2289156627,264671.6265060241,2322209.120481928,0.1717,4120.180722891566,41272.97590361446,83.0,0,1,0.0,62.51,2.21,2.66,0
12086001401,Census Tract 14.01; Miami-Dade County; Florida,4571,2333,2188,145,2166,1474,83,306,118,28,157,33.9,27673,41423,15133,-888888888,-888888888,-888888888,0,282,112,47,186,132,284,963,14,2328,2.0,166.28571428571428,0,0,1,"2, 279, 79, MIAHAIT",1466.5454545454545,4005.3636363636365,468741.36363636365,0.0031,23286.409090909092,35348.34848484849,1660578.3636363635,0.014,174452.27272727274,131120.27272727274,2127416.742424242,0.082,404376.2727272727,284103.0,2393832.893939394,0.1689,1812.1515151515152,78649.5303030303,66.0,3,0,14.13,68.05,5.45,6.22,0
12086001402,Census Tract 14.02; Miami-Dade County; Florida,4022,2563,2532,31,2532,1330,69,243,179,192,519,28.1,38439,67119,31014,-888888888,-888888888,-888888888,0,113,0,115,464,105,329,999,24,5712,2.0,238.0,0,0,1,"2, 279, 79, 9, MIAHAIT",2807.957746478873,4574.521126760564,424679.3661971831,0.0066,38018.80281690141,40876.140845070426,1600057.0,0.0238,176532.2394366197,137769.69014084508,2109389.408450704,0.0837,400087.22535211267,276557.1549295775,2377274.943661972,0.1683,2565.7323943661972,45957.028169014084,71.0,1,4,9.6,52.53,7.07,1.21,0
12086001501,Census Tract 15.01; Miami-Dade County; Florida,2536,1450,1224,226,1204,530,191,344,60,0,79,34.1,40484,43085,15441,-888888888,-888888888,-888888888,0,129,31,71,244,101,105,435,15,2760,3.0,184.0,0,0,1,"12, 17, 21, 62, MIALIB",685.8701298701299,4090.9220779220777,408211.87012987013,0.0017,16663.194805194806,30611.506493506495,1489660.5064935065,0.0112,188045.76623376625,129885.0,2072360.0649350649,0.0907,462230.71428571426,308439.87012987013,2322949.038961039,0.199,2533.311688311688,50847.142857142855,77.0,2,0,28.57,44.02,4.98,15.59,0
12086001502,Census Tract 15.02; Miami-Dade County; Florida,3081,1619,1531,88,1531,1133,74,147,0,121,56,30.0,32413,42503,14787,-888888888,-888888888,-888888888,0,117,82,0,209,161,172,612,29,5066,2.0,174.68965517241378,0,1,1,"12, 17, 21, 22, 2600, 27, 401, 62",1259.5845070422536,3394.2464788732395,414348.90845070424,0.003,23199.73943661972,33420.704225352114,1434184.3169014084,0.0162,210579.48591549296,147675.60563380283,2038309.2535211267,0.1033,495652.05633802817,335518.09154929576,2277680.563380282,0.2176,2988.669014084507,29423.204225352114,142.0,1,3,9.6,74.0,0.0,5.44,0
12086001603,Census Tract 16.03; Miami-Dade County; Florida,3044,1822,1759,63,1757,1116,349,26,0,167,99,35.5,61944,78683,27092,-888888888,-888888888,-888888888,0,375,103,123,182,234,477,248,17,1065,2.0,62.64705882352941,0,0,1,"42, 54, 62, HIAFLA",2756.176470588235,3504.1372549019607,446789.5294117647,0.0062,20020.019607843136,21172.56862745098,1330080.9607843137,0.0151,101135.94117647059,80600.96078431372,1966347.568627451,0.0514,369543.35294117645,229964.25490196078,2221269.3333333335,0.1664,3453.9803921568628,53659.1568627451,51.0,0,0,1.48,63.52,0.0,3.46,0
12086001605,Census Tract 16.05; Miami-Dade County; Florida,3287,1777,1777,0,1726,1146,128,5,38,73,336,28.4,29375,41269,19978,-888888888,-888888888,-888888888,0,136,192,44,213,328,319,346,10,885,2.0,88.5,0,0,1,"37, 62, HIAFLA, MIASPG",3209.653846153846,5123.961538461538,414823.3846153846,0.0077,15322.615384615385,21246.384615384617,1375810.2692307692,0.0111,67220.84615384616,64298.42307692308,1957979.7307692308,0.0343,301494.26923076925,186106.3076923077,2211785.769230769,0.1363,7113.692307692308,63522.96153846154,26.0,0,3,0.29,66.4,2.2,0.0,0
12086001606,Census Tract 16.06; Miami-Dade County; Florida,3922,2383,2344,39,2305,1478,307,59,65,178,218,23.7,41758,53510,21081,-888888888,-888888888,-888888888,0,218,311,149,193,74,399,676,12,1513,3.0,126.08333333333333,0,0,1,"37, 54, 62, HIAFLA, MIASPG",3943.1935483870966,5782.806451612903,374668.7419354839,0.0105,19781.16129032258,25023.516129032258,1331559.5161290322,0.0149,98263.19354838709,81920.0,1953276.0967741935,0.0503,384481.3870967742,229760.96774193548,2210794.0,0.1739,4729.193548387097,59445.77419354839,31.0,0,0,2.56,64.12,2.82,1.64,0
12086001607,Census Tract 16.07; Miami-Dade County; Florida,2652,1603,1569,34,1559,994,127,73,7,10,348,30.3,73350,77952,25798,-888888888,-888888888,-888888888,7,159,324,36,190,116,307,221,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.68,63.76,0.45,2.12,0
12086001608,Census Tract 16.08; Miami-Dade County; Florida,2566,1710,1673,37,1647,1328,65,0,31,7,216,25.2,65396,76514,24965,-888888888,-888888888,-888888888,8,163,169,40,136,400,553,285,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,80.63,1.88,2.16,0
12086001701,Census Tract 17.01; Miami-Dade County; Florida,4400,2523,2189,302,2209,1678,141,206,0,39,145,35.1,42088,53960,20620,-888888888,-888888888,-888888888,0,240,272,22,378,241,337,418,20,2093,1.0,104.65,0,0,1,"27, 32, 54, 62",3310.6153846153848,1770.576923076923,491389.8384615385,0.0067,25501.423076923078,20939.1,1399104.1153846155,0.0182,168778.57692307694,103428.1,2000081.9923076923,0.0844,454655.1923076923,268883.72307692305,2247136.707692308,0.2023,5857.2692307692305,47059.084615384614,130.0,3,0,9.33,75.96,0.0,11.97,0
12086001702,Census Tract 17.02; Miami-Dade County; Florida,2796,1595,1426,169,1426,1041,143,115,0,31,96,31.5,40664,51219,21412,-888888888,-888888888,-888888888,68,122,165,38,55,45,508,324,14,2564,2.0,183.14285714285714,0,1,1,"2600, 27, 32, 54",1843.0344827586207,2988.8793103448274,583111.7413793104,0.0032,48079.81034482759,33690.51724137931,1482971.103448276,0.0324,283697.3793103448,161154.9655172414,2044296.396551724,0.1388,549541.5,332977.5689655172,2281718.293103448,0.2408,11753.931034482759,59165.93103448276,58.0,0,2,8.06,73.0,0.0,10.6,0
12086001704,Census Tract 17.04; Miami-Dade County; Florida,1906,974,912,62,912,425,276,131,0,59,21,31.6,38274,64758,21325,-888888888,-888888888,-888888888,0,120,66,0,88,250,202,108,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,14.36,46.6,0.0,6.37,0
12086001705,Census Tract 17.05; Miami-Dade County; Florida,1582,1068,1023,45,1023,874,45,47,4,20,33,27.4,56179,59314,21975,-888888888,-888888888,-888888888,0,108,0,0,61,54,198,375,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.59,85.43,0.39,4.21,0
12086001801,Census Tract 18.01; Miami-Dade County; Florida,3473,1818,1713,105,1631,1187,121,73,0,88,162,25.6,45135,51636,19708,-888888888,-888888888,-888888888,0,154,49,0,139,510,329,392,22,3281,3.0,149.13636363636363,0,0,1,"17, 22, 27, 401, 54, 62, MIALIB",1611.8026315789473,3955.6710526315787,471097.9736842105,0.0034,32127.105263157893,34563.85526315789,1432539.0131578948,0.0224,255735.1447368421,159382.1447368421,2029050.7894736843,0.126,522019.5263157895,338567.0263157895,2266931.710526316,0.2303,3844.3684210526317,41517.35526315789,76.0,2,0,4.48,72.78,0.0,5.78,0
12086001802,Census Tract 18.02; Miami-Dade County; Florida,3391,2050,1937,113,1863,1386,156,65,0,47,209,29.1,40806,49825,18865,-888888888,-888888888,-888888888,0,461,29,47,179,82,453,422,23,5006,3.0,217.65217391304347,0,1,1,"17, 22, 2600, 401, 54, 95, MIALIB",2336.4545454545455,4499.5,567354.2424242424,0.0041,73002.4696969697,43706.166666666664,1488165.0303030303,0.0491,322332.57575757575,181198.71212121213,2052036.1363636365,0.1571,563275.1515151515,353382.9696969697,2291001.287878788,0.2459,3400.6666666666665,79730.77272727272,66.0,3,4,3.49,74.4,0.0,5.51,0
12086001803,Census Tract 18.03; Miami-Dade County; Florida,2450,1335,1264,71,1264,947,50,244,0,23,0,31.7,20837,41283,21720,-888888888,-888888888,-888888888,0,124,0,0,140,101,353,590,11,1727,2.0,157.0,0,1,1,"17, 22, 2600, 27, 54",2158.245283018868,3703.943396226415,596506.3962264151,0.0036,70425.22641509434,43083.90566037736,1504737.7924528301,0.0468,331908.320754717,188441.6603773585,2055770.075471698,0.1615,581278.7924528302,359133.8490566038,2296693.754716981,0.2531,4569.264150943396,63279.54716981132,53.0,0,0,19.3,74.92,0.0,5.32,0
12086001901,Census Tract 19.01; Miami-Dade County; Florida,3389,1927,1691,236,1641,1232,69,196,0,144,0,26.6,28859,42091,21199,-888888888,-888888888,-888888888,0,406,0,70,151,320,139,598,28,4866,2.0,173.78571428571428,0,0,1,"12, 21, 62, 77, MIALIB",1437.4578313253012,4547.277108433735,467997.7590361446,0.0031,34826.5421686747,43653.26506024096,1613004.9759036144,0.0216,245520.2168674699,154374.5903614458,2108373.1325301207,0.1165,488943.7831325301,335309.0963855422,2374627.698795181,0.2059,3312.373493975904,79239.51807228915,83.0,1,0,11.94,75.08,0.0,12.25,0
12086001903,Census Tract 19.03; Miami-Dade County; Florida,2695,1692,1566,126,1525,809,145,543,0,20,8,36.9,40441,46508,17475,-888888888,-888888888,-888888888,0,366,17,18,239,58,99,573,10,1876,3.0,187.6,0,0,1,"12, 17, 21, 401, 54, 62, MIALIB",1114.5365853658536,4426.829268292683,443422.5853658537,0.0025,19509.48780487805,30187.09756097561,1491602.487804878,0.0131,214344.0,131879.63414634147,2067186.9024390243,0.1037,469302.51219512196,305772.5853658537,2314333.951219512,0.2028,3779.8048780487807,64348.19512195122,41.0,0,0,35.61,53.05,0.0,7.45,0
12086001904,Census Tract 19.04; Miami-Dade County; Florida,3273,1971,1729,242,1605,1107,243,74,0,109,72,31.9,37550,50745,21466,-888888888,-888888888,-888888888,0,276,87,0,91,248,298,500,21,3187,4.0,151.76190476190476,0,0,1,"12, 17, 21, 401, 54, 77, MIALIB",1556.2876712328766,4895.726027397261,458174.4657534247,0.0034,43993.849315068495,41846.356164383564,1547264.6849315069,0.0284,271202.83561643836,154942.79452054793,2084609.095890411,0.1301,508469.0,334254.91780821915,2344281.4520547944,0.2169,2494.123287671233,133967.72602739726,73.0,0,0,4.61,68.97,0.0,12.28,0
12086002001,Census Tract 20.01; Miami-Dade County; Florida,3028,1569,1317,252,1317,908,85,125,55,53,91,29.4,26073,40801,15649,-888888888,-888888888,-888888888,0,110,33,0,115,70,169,675,16,3421,2.0,213.8125,0,0,1,"2, 62, 9, MIAHAIT, MIALIB",2924.2659574468084,4514.510638297872,473468.0,0.0062,49562.28723404255,36009.936170212764,1622280.744680851,0.0306,206442.98936170212,123571.6170212766,2112662.670212766,0.0977,404029.6914893617,273408.71276595746,2378726.489361702,0.1699,3908.244680851064,102956.5,94.0,0,0,9.49,68.94,4.18,16.06,0
12086002003,Census Tract 20.03; Miami-Dade County; Florida,2696,1285,1179,106,1174,745,26,202,47,34,120,32.5,31406,45739,18078,-888888888,-888888888,-888888888,0,124,69,30,90,83,148,564,15,2481,2.0,165.4,0,0,1,"2, 54, 62, MIAHAIT, MIALIB",1657.9302325581396,4064.046511627907,489529.62790697673,0.0034,37875.232558139534,34177.04651162791,1621179.6976744186,0.0234,216653.88372093023,120922.32558139534,2108551.697674419,0.1028,422600.83720930235,281414.81395348837,2376284.1627906975,0.1778,3914.7441860465115,165353.39534883722,43.0,0,0,17.21,63.46,4.0,8.25,0
12086002004,Census Tract 20.04; Miami-Dade County; Florida,2274,1481,1337,144,1307,875,24,204,54,115,35,32.6,35271,49700,17418,-888888888,-888888888,-888888888,0,36,61,49,287,92,121,670,19,4341,2.0,228.47368421052633,0,0,1,"54, 62, 9, MIAHAIT",5297.352112676056,5201.183098591549,483553.91549295775,0.011,76048.4647887324,39103.80281690141,1554675.014084507,0.0489,242081.1971830986,129749.45070422535,2088876.1408450704,0.1159,426596.25352112675,285745.1267605634,2351277.8873239434,0.1814,4749.577464788732,135934.28169014084,71.0,0,1,15.61,66.95,4.13,9.72,0
12086002100,Census Tract 21; Miami-Dade County; Florida,2452,1656,1528,128,1528,729,112,25,83,59,520,24.6,96833,215250,83828,-888888888,-888888888,-888888888,0,98,76,117,154,75,1093,88,19,4892,3.0,257.4736842105263,0,0,1,"203, 3, 54, 62, MIAHAIT",6382.458823529411,2836.6823529411763,491296.9411764706,0.013,81731.77647058823,30174.09411764706,1483771.7764705883,0.0551,238262.42352941175,112213.48235294118,2060397.505882353,0.1156,415216.03529411764,263314.97647058824,2308210.894117647,0.1799,4393.835294117647,82131.04705882353,85.0,0,9,1.64,47.71,5.43,7.73,0
12086002201,Census Tract 22.01; Miami-Dade County; Florida,2730,1873,1758,115,1751,1083,153,107,70,170,168,25.3,67271,88262,35262,-888888888,-888888888,-888888888,0,117,38,0,155,223,490,511,14,3099,2.0,221.35714285714286,0,0,1,"54, 9, MIAHAIT",8813.379310344828,5138.396551724138,543800.8965517242,0.0162,94971.31034482758,38450.793103448275,1562540.7413793104,0.0608,270352.8793103448,130060.62068965517,2088233.9827586208,0.1295,446840.5862068966,292283.3103448276,2348958.5172413792,0.1902,6384.5344827586205,178082.08620689655,58.0,1,0,6.11,61.85,4.0,6.14,0
12086002202,Census Tract 22.02; Miami-Dade County; Florida,4218,2379,2084,295,1986,1295,142,257,21,150,121,33.0,49685,86501,27284,-888888888,-888888888,-888888888,212,112,30,9,345,143,640,494,15,2019,2.0,134.6,0,0,1,"2, 54, MIAHAIT",2330.955056179775,3855.932584269663,526345.1910112359,0.0044,56668.49438202247,33753.69662921348,1588014.4157303371,0.0357,246182.76404494382,119681.58426966293,2096367.5280898877,0.1174,451779.7752808989,287179.15730337077,2360741.0,0.1914,3100.752808988764,191747.91011235956,89.0,0,0,12.94,65.21,1.06,12.4,0
12086002300,Census Tract 23; Miami-Dade County; Florida,4148,2236,2036,200,1938,1303,0,302,64,19,250,32.7,39857,60615,21318,-888888888,-888888888,-888888888,0,315,0,0,323,64,610,746,22,3579,4.0,162.6818181818182,0,0,1,"12, 17, 21, 401, 77, MIALIB",1325.378787878788,4180.681818181818,501285.9166666667,0.0026,62548.492424242424,39841.42424242424,1512549.5075757576,0.0414,304906.50757575757,161616.0606060606,2067676.9318181819,0.1475,541167.7196969697,341665.49242424243,2314597.492424242,0.2338,967.5151515151515,162650.0,132.0,0,1,15.58,67.23,3.3,8.94,0
12086002402,Census Tract 24.02; Miami-Dade County; Florida,4618,3062,2768,279,2610,1833,163,209,221,30,154,29.4,43801,56884,20118,-888888888,-888888888,-888888888,0,193,42,12,407,409,616,786,22,4781,3.0,217.3181818181818,0,0,1,"17, 20, 22, 27, 32, MIAALP",5586.577464788732,4319.830985915493,513261.1408450704,0.0109,49129.45070422535,33139.83098591549,1433881.1690140846,0.0343,266651.11267605633,142515.97183098592,2019628.8732394367,0.132,508452.77464788733,296595.95774647885,2258740.7887323946,0.2251,30969.3661971831,155668.67605633804,71.0,2,0,8.01,70.23,8.47,9.11,0
12086002403,Census Tract 24.03; Miami-Dade County; Florida,3624,2199,2111,88,2111,1562,163,288,33,40,25,30.2,57759,59136,20499,-888888888,-888888888,-888888888,0,432,110,83,97,118,287,821,11,1830,1.0,166.36363636363637,0,0,1,"22, 27, 36",3240.659574468085,4399.702127659574,604900.3191489362,0.0054,49870.87234042553,37108.89361702128,1522727.0,0.0328,303228.1489361702,166967.1914893617,2067129.1914893617,0.1467,565400.3191489362,328966.87234042556,2312592.829787234,0.2445,29692.31914893617,102937.25531914894,47.0,1,0,13.64,73.99,1.56,4.0,0
12086002404,Census Tract 24.04; Miami-Dade County; Florida,4479,2569,2299,270,2204,1181,454,305,162,102,0,31.7,23516,34645,15729,-888888888,-888888888,-888888888,0,444,86,49,104,188,442,603,20,3085,1.0,154.25,0,0,1,"17, 22, 36",2965.6585365853657,4745.414634146341,549120.731707317,0.0054,56542.95121951219,37164.80487804878,1487566.6829268292,0.038,312422.65853658534,163729.65853658537,2055379.2926829269,0.152,560181.243902439,329475.7804878049,2297353.2682926827,0.2438,30605.0,144762.73170731709,41.0,0,2,13.84,53.58,7.35,10.51,0
12086002501,Census Tract 25.01; Miami-Dade County; Florida,4826,2391,2193,198,2178,1634,103,407,5,26,3,30.3,32336,44019,15225,-888888888,-888888888,-888888888,35,400,117,50,336,73,151,824,14,2909,4.0,207.78571428571428,0,1,1,"12, 17, 21, 2600, 36, 401, MIALIB",4522.824561403509,5024.80701754386,440093.2105263158,0.0103,127449.70175438597,50937.42105263158,1420313.3157894737,0.0897,368291.6666666667,188743.77192982455,2027381.6315789474,0.1817,594691.298245614,368470.1754385965,2266052.49122807,0.2624,17420.842105263157,171511.52631578947,57.0,1,0,18.69,75.02,0.23,8.28,0
12086002502,Census Tract 25.02; Miami-Dade County; Florida,2716,1437,1271,139,1298,868,160,110,2,128,30,28.8,47260,56974,19303,-888888888,-888888888,-888888888,0,278,15,117,149,71,125,429,21,4105,4.0,195.47619047619048,0,0,1,"12, 17, 21, 36, 401, 77, MIALIB",4758.878787878788,4995.424242424242,472081.01515151514,0.0101,136016.65151515152,55138.22727272727,1470627.7121212122,0.0925,366897.5,194617.5909090909,2054740.106060606,0.1786,601890.0606060605,381678.5606060606,2295377.227272727,0.2622,7849.181818181818,190784.31818181818,66.0,1,0,8.47,66.87,0.15,9.67,0
12086002600,Census Tract 26; Miami-Dade County; Florida,5162,3856,3750,106,3698,1814,367,330,114,190,883,29.6,82344,113756,51270,-888888888,-888888888,-888888888,0,566,253,245,397,317,1554,468,32,6278,3.0,196.1875,0,0,1,"2, 36, 9, MIABIS, MIAHAIT, MIAWYNW",7593.1578947368425,4204.881578947368,510334.2105263158,0.0149,110419.86842105263,41702.40789473684,1513038.9078947369,0.073,300534.1052631579,144386.44736842104,2071682.7368421052,0.1451,515599.75,323097.09210526315,2320565.7763157897,0.2222,7782.1973684210525,236430.72368421053,76.0,0,0,8.92,49.05,3.08,2.75,0
12086002702,Census Tract 27.02; Miami-Dade County; Florida,5154,4026,3790,236,3705,1935,258,223,247,188,854,25.7,83465,105266,50486,-888888888,-888888888,-888888888,0,216,65,156,420,267,2126,582,39,9897,5.0,253.76923076923077,0,0,1,"20, 203, 3, 32, 36, 9, MIABIS, MIAWYNW",53842.65753424657,8049.890410958904,501871.4383561644,0.1073,179607.04109589042,43458.54794520548,1454609.3424657534,0.1235,326584.8219178082,152262.32876712328,2042295.191780822,0.1599,519975.3698630137,322426.83561643836,2279842.4246575343,0.2281,37780.50684931507,225905.35616438356,73.0,3,0,6.02,52.23,6.67,5.86,0
12086002705,Census Tract 27.05; Miami-Dade County; Florida,4457,3294,3033,261,3015,1555,126,22,130,329,853,31.6,118772,164602,75623,-888888888,-888888888,-888888888,0,435,161,162,200,36,1663,259,4,850,2.0,212.5,0,0,1,"203, 3, 36",23662.647058823528,6078.058823529412,475587.5882352941,0.0498,138720.76470588235,38419.64705882353,1454302.705882353,0.0954,296123.17647058825,139107.29411764705,2048748.7647058824,0.1445,465301.5294117647,295622.23529411765,2293970.6470588236,0.2028,6701.294117647059,152768.64705882352,17.0,3,0,0.73,51.58,4.31,7.92,0
12086002707,Census Tract 27.07; Miami-Dade County; Florida,2072,1837,1812,25,1812,974,244,30,63,100,401,36.4,95855,131495,77438,-888888888,-888888888,-888888888,16,199,46,117,107,102,1072,238,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.66,53.75,3.48,1.36,0
12086002708,Census Tract 27.08; Miami-Dade County; Florida,2970,2437,2385,52,2385,1566,98,23,40,108,550,26.2,77146,120930,62413,-888888888,-888888888,-888888888,0,202,56,138,343,84,1437,261,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.96,65.66,1.68,2.13,0
12086002709,Census Tract 27.09; Miami-Dade County; Florida,3942,3551,3372,90,3412,1843,288,10,195,205,871,22.7,123892,138185,91033,-888888888,-888888888,-888888888,0,150,71,139,148,269,2630,144,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.29,54.02,5.72,2.53,0
12086002710,Census Tract 27.10; Miami-Dade County; Florida,1655,1136,1126,10,1115,699,38,92,51,64,171,21.2,117636,176137,112127,-888888888,-888888888,-888888888,0,8,183,36,136,13,757,162,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,8.25,62.69,4.57,0.88,0
12086002800,Census Tract 28; Miami-Dade County; Florida,1106,739,635,89,650,285,60,96,55,61,93,27.6,38200,74649,38336,-888888888,-888888888,-888888888,0,54,0,5,26,39,178,261,7,1276,3.0,182.28571428571428,0,0,1,"2, 20, 32, MIAWYNW",9287.377358490567,2987.509433962264,432791.03773584904,0.0215,124842.52830188679,32994.64150943396,1417716.716981132,0.0881,275853.7924528302,120931.56603773584,2028247.2075471699,0.136,485303.1698113208,288469.4905660377,2267510.830188679,0.214,17945.094339622643,252690.679245283,53.0,1,0,14.77,43.85,8.46,12.04,0
12086002900,Census Tract 29; Miami-Dade County; Florida,4280,2658,2396,262,2381,1642,202,323,137,16,61,27.5,42875,57371,19387,-888888888,-888888888,-888888888,0,589,102,54,218,204,367,730,25,5508,4.0,220.32,0,1,1,"12, 17, 20, 21, 2600, 32, 401, 77, 95, MIAALP, MIASTA",12594.827160493827,4270.777777777777,415597.56790123455,0.0303,147948.32098765433,51531.91358024691,1387379.3086419753,0.1066,363160.51851851854,181854.56790123458,2006831.5925925926,0.181,575260.074074074,361487.8271604938,2252850.0864197533,0.2553,18730.41975308642,207418.23456790124,81.0,1,0,13.57,68.96,5.75,9.86,0
12086003001,Census Tract 30.01; Miami-Dade County; Florida,2861,1580,1542,38,1505,967,123,105,120,112,78,28.7,43776,62825,29886,-888888888,-888888888,-888888888,68,140,24,26,341,154,509,288,36,6289,5.0,174.69444444444446,0,1,1,"12, 20, 21, 2600, 32, 401, 77, 95, MIAALP, MIAHLT, MIAOVT, MIASTA",20983.25352112676,4180.169014084507,469463.3943661972,0.0447,199392.49295774646,62264.281690140844,1417227.1126760563,0.1407,392781.04225352115,200623.30985915492,2020182.6056338027,0.1944,597447.1971830986,382839.45070422534,2259573.2535211267,0.2644,27681.521126760563,246843.08450704225,71.0,0,1,6.98,64.25,7.97,2.41,0
12086003004,Census Tract 30.04; Miami-Dade County; Florida,5062,2303,2303,0,2303,1741,81,0,237,160,84,28.1,35363,41378,20185,-888888888,-888888888,-888888888,0,389,102,30,173,246,821,522,29,2977,4.0,102.65517241379311,0,1,1,"12, 17, 20, 2600, 32, 401, 95, MIAALP, MIAHLT, MIASTA",12566.867924528302,3402.0943396226417,509556.2075471698,0.0247,149272.5283018868,52110.03773584906,1399528.8867924528,0.1067,363077.07547169813,177608.6603773585,1995289.3773584906,0.182,564494.2452830189,348541.43396226416,2243672.3584905663,0.2516,30183.849056603773,221527.30188679244,53.0,1,0,0.0,75.6,10.29,0.0,0
12086003005,Census Tract 30.05; Miami-Dade County; Florida,1441,860,832,28,832,569,60,40,70,79,14,25.9,35933,54892,25179,-888888888,-888888888,-888888888,7,192,0,43,14,77,127,174,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.81,68.39,8.41,3.26,0
12086003006,Census Tract 30.06; Miami-Dade County; Florida,3893,2202,2052,150,2011,1554,204,138,50,26,39,27.0,39781,52127,19746,-888888888,-888888888,-888888888,0,322,122,44,306,213,498,426,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,6.86,77.27,2.49,6.81,0
12086003100,Census Tract 31; Miami-Dade County; Florida,4730,2916,2205,711,2205,1444,344,138,147,65,67,25.9,41968,57816,21215,-888888888,-888888888,-888888888,0,241,0,0,239,288,603,594,30,7038,4.0,234.6,0,0,1,"2, 20, 21, 32, 401, 77, MIAALP, MIASTA, MIAWYNW",23163.109589041094,4493.2054794520545,437939.0410958904,0.0529,186609.5205479452,46945.42465753425,1406977.2602739725,0.1326,341066.8904109589,164716.23287671234,2016753.7808219178,0.1691,549567.8356164383,342160.5205479452,2256872.684931507,0.2435,24260.657534246577,254366.87671232875,73.0,1,1,6.26,65.49,6.67,24.38,0
12086003400,Census Tract 34; Miami-Dade County; Florida,2858,1915,1741,174,1716,883,84,425,72,110,142,23.9,39210,45688,23780,-888888888,-888888888,-888888888,0,143,54,50,188,146,426,613,31,3683,3.0,118.80645161290323,0,1,1,"2, 21, 2600, 401, 7, 77, 836, 837, 95, MIAALP, MIAOVT",46991.31182795699,6466.032258064516,521207.5483870968,0.0902,224374.70967741936,63323.13978494624,1482585.430107527,0.1513,402543.4193548387,200392.1505376344,2055986.2795698924,0.1958,601127.8924731183,382604.0752688172,2298041.8924731184,0.2616,16388.537634408603,257117.94623655913,93.0,0,1,24.77,51.46,4.2,9.09,0
12086003603,Census Tract 36.03; Miami-Dade County; Florida,1735,1368,1262,106,1249,747,58,19,44,249,132,21.7,55194,64205,37397,-888888888,-888888888,-888888888,0,95,17,47,80,122,486,231,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1.52,59.81,3.52,7.75,0
12086003604,Census Tract 36.04; Miami-Dade County; Florida,2516,2046,2039,7,2039,978,225,99,308,241,188,25.2,54031,85621,36819,-888888888,-888888888,-888888888,0,165,121,86,358,176,654,518,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,4.86,47.96,15.11,0.34,0
12086003605,Census Tract 36.05; Miami-Dade County; Florida,2340,1481,1457,24,1405,810,59,178,102,156,100,27.5,22433,75758,46005,-888888888,-888888888,-888888888,4,220,0,0,234,128,444,304,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,12.67,57.65,7.26,1.62,0
12086003606,Census Tract 36.06; Miami-Dade County; Florida,1859,1097,1009,79,961,541,174,70,68,70,38,34.5,27564,42902,28261,-888888888,-888888888,-888888888,0,46,33,59,34,162,329,390,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,7.28,56.3,7.08,7.2,0
12086003607,Census Tract 36.07; Miami-Dade County; Florida,1604,1204,1014,190,1002,623,152,24,56,52,95,23.3,34926,91087,45177,-888888888,-888888888,-888888888,0,45,0,5,66,53,168,399,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,2.4,62.18,5.59,15.78,0
