GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,asian_alone_pct,hispanic_latino_pct,foreign_born_pct,year
12086003708,"Census Tract 37.08, Miami-Dade County, Florida",81.7,3.7,47.5,3.7,18.8,16.1,21.0,115000,130123,70498,7.0,0.0,3.4,3.9,4.8,7.0,12.1,25.2,17.7,18.9,5.5,2.6,7.4,4.7,66.0,29.3,0.0,40.5,59.5,2157,14.5,24.1,832,77.4,22.6,1213,32.7,12.3,8.1,84.5,0.0,5.0,6.1,54.7,5.9,2020
12086003709,"Census Tract 37.09, Miami-Dade County, Florida",86.8,1.4,71.3,12.3,0.6,1.3,28.2,49040,61623,35331,4.3,2.5,5.0,13.2,27.9,22.7,9.1,10.7,4.5,0.0,8.9,2.5,20.7,2.1,74.9,18.7,4.3,17.1,82.9,1505,6.1,60.2,796,89.6,10.4,1332,34.0,9.1,0.9,85.5,8.7,1.5,0.6,66.0,2.2,2020
12086003710,"Census Tract 37.10, Miami-Dade County, Florida",72.3,7.6,51.5,8.8,3.8,18.5,22.6,105205,126802,55829,1.6,2.4,2.8,6.6,9.4,17.1,9.6,28.5,10.3,11.7,16.2,1.6,21.7,4.9,69.8,23.6,1.7,23.9,76.1,2328,8.0,46.5,2487,83.2,16.8,4910,36.3,10.1,3.5,52.6,11.0,30.5,5.3,53.0,4.9,2020
12086003801,"Census Tract 38.01, Miami-Dade County, Florida",68.7,6.4,63.2,4.5,2.9,12.4,29.8,99107,141789,52750,3.7,1.3,4.8,5.7,12.2,15.9,6.8,19.9,10.6,19.2,7.9,6.1,8.3,8.4,42.8,39.7,9.1,48.5,51.5,1776,22.5,51.4,2744,78.4,21.6,5866,37.3,30.0,11.3,70.7,3.7,15.5,1.2,52.2,2.9,2020
12086003803,"Census Tract 38.03, Miami-Dade County, Florida",42.1,5.7,66.2,0.0,9.5,17.9,30.0,77005,160332,73149,5.1,9.3,5.4,8.2,10.6,5.8,12.5,14.7,3.8,24.7,19.9,3.7,8.2,6.5,60.1,20.5,13.0,79.0,21.0,1830,0.0,67.8,3560,38.3,61.7,2980,53.8,18.5,35.4,87.1,2.3,4.0,2.1,31.9,5.8,2020
12086003804,"Census Tract 38.04, Miami-Dade County, Florida",53.7,5.6,61.2,7.5,5.5,22.9,32.4,57775,104094,42660,8.2,5.0,8.1,5.9,18.1,12.8,4.2,11.7,12.0,14.0,12.2,17.2,10.0,16.8,41.5,30.7,10.9,59.1,40.9,1631,13.4,66.8,3910,58.4,41.6,5665,43.7,27.2,23.8,86.4,0.0,4.3,0.7,44.9,1.9,2020
12086003906,"Census Tract 39.06, Miami-Dade County, Florida",58.6,1.9,76.8,0.0,1.1,11.0,26.9,185972,353930,117217,3.2,0.3,0.3,0.0,1.4,6.8,11.0,9.1,23.9,44.0,4.7,1.9,5.9,0.6,24.1,53.7,21.6,96.1,3.9,1839,11.1,51.9,1167,84.7,15.3,3144,45.8,31.9,16.4,93.1,0.0,5.1,0.4,29.6,2.8,2020
12086003909,"Census Tract 39.09, Miami-Dade County, Florida",64.7,2.7,59.6,15.4,2.0,15.5,33.5,40972,69739,38014,14.8,8.9,13.0,7.4,8.7,13.7,8.5,18.0,0.2,6.8,19.1,23.5,17.1,36.1,41.6,18.3,4.0,17.0,83.0,1186,16.2,35.8,1297,68.2,31.8,1651,42.1,11.1,24.2,61.7,5.6,4.7,0.7,53.5,0.4,2020
12086003911,"Census Tract 39.11, Miami-Dade County, Florida",70.3,7.5,56.8,29.6,3.3,1.8,32.7,36771,49510,24827,7.1,14.8,17.8,6.1,17.9,17.0,11.2,1.4,5.2,1.6,22.0,21.0,26.2,28.8,44.4,19.5,7.2,26.9,73.1,1139,12.2,53.0,2845,77.9,22.1,4842,40.7,10.0,13.8,40.1,8.4,28.6,3.8,75.2,0.8,2020
12086003912,"Census Tract 39.12, Miami-Dade County, Florida",64.2,2.2,57.7,9.8,4.4,6.3,31.6,49348,76579,31504,14.6,3.4,9.1,4.5,19.0,12.6,11.7,12.4,4.4,8.2,12.8,25.6,19.6,11.9,56.9,21.7,9.6,23.7,76.3,1435,9.6,58.4,2008,84.5,15.5,4211,38.6,19.2,9.6,66.4,3.4,9.6,0.0,73.5,2.3,2020
12086003913,"Census Tract 39.13, Miami-Dade County, Florida",69.6,4.6,57.9,14.8,4.1,8.6,27.7,36828,54724,27879,7.7,8.6,13.8,16.7,15.6,14.8,8.8,4.5,7.9,1.5,17.9,19.1,23.4,25.4,53.5,20.0,1.1,28.7,71.3,1231,3.1,65.0,2549,83.6,16.4,4344,45.2,15.7,15.3,65.1,3.8,7.3,3.8,68.7,2.2,2020
12086003914,"Census Tract 39.14, Miami-Dade County, Florida",67.1,4.9,52.2,9.8,6.5,12.2,34.5,41417,79255,46774,14.5,4.8,13.0,14.1,6.2,11.4,13.8,12.4,4.2,5.6,23.3,15.1,22.4,22.1,61.1,16.7,0.0,35.6,64.4,1276,14.8,58.5,3557,65.8,34.2,3990,50.8,6.9,23.8,67.2,8.9,13.9,0.4,73.9,0.4,2020
12086003915,"Census Tract 39.15, Miami-Dade County, Florida",72.0,6.7,60.9,10.6,6.4,3.6,32.1,55838,69228,30450,4.8,3.2,8.3,8.5,15.5,24.7,14.4,15.4,1.7,3.6,6.3,13.0,16.4,19.4,37.6,34.1,8.9,40.7,59.3,1458,8.7,48.8,2588,82.3,17.7,5136,41.7,18.4,12.1,72.4,2.6,7.2,2.5,72.9,6.4,2020
12086003916,"Census Tract 39.16, Miami-Dade County, Florida",62.6,5.9,50.5,8.9,0.5,12.8,30.3,48564,70132,29991,7.1,1.9,9.7,17.2,15.7,22.5,7.6,9.4,3.6,5.3,10.0,28.7,18.1,14.6,48.0,27.5,9.9,32.9,67.1,1433,17.9,59.4,2014,85.0,15.0,4193,39.0,17.1,10.1,58.0,1.7,16.2,1.2,68.1,4.7,2020
12086003917,"Census Tract 39.17, Miami-Dade County, Florida",75.3,3.8,54.0,7.7,0.2,13.9,33.1,62813,82584,35439,4.0,6.2,4.8,3.9,8.5,27.8,27.1,4.6,8.7,4.5,8.4,15.4,23.8,8.4,39.9,44.9,6.8,35.7,64.3,1765,13.1,50.3,2576,80.7,19.3,5311,40.5,13.6,12.2,70.6,4.5,11.7,0.3,65.8,4.3,2020
12086003918,"Census Tract 39.18, Miami-Dade County, Florida",82.6,3.7,74.9,0.5,0.0,11.8,31.3,84922,97023,47527,5.4,1.9,0.4,11.4,15.3,10.5,20.8,16.2,9.9,8.1,6.2,2.8,14.4,4.7,54.2,36.0,5.1,26.4,73.6,1864,7.3,50.4,1819,73.8,26.2,2797,34.1,15.5,4.0,71.8,1.7,16.1,3.4,60.2,2.4,2020
12086003919,"Census Tract 39.19, Miami-Dade County, Florida",59.5,4.2,64.7,2.0,0.0,30.0,26.5,105394,139368,70771,2.0,0.3,7.9,5.5,5.5,17.4,8.8,21.7,18.3,12.4,1.1,0.0,7.5,0.9,51.2,42.9,5.1,61.9,38.1,2170,8.8,36.2,2454,47.2,52.8,2517,44.3,22.4,22.6,78.1,0.0,17.6,1.1,50.4,2.4,2020
12086003921,"Census Tract 39.21, Miami-Dade County, Florida",65.1,6.1,65.8,5.0,0.4,17.2,32.8,89088,207439,90810,3.0,2.1,6.4,10.7,7.7,15.6,5.9,14.7,13.6,20.3,6.3,1.2,10.4,2.5,50.2,39.5,7.7,61.3,38.7,2508,7.3,38.1,3444,49.6,50.4,3991,45.1,17.9,23.1,74.2,2.3,6.9,4.6,69.5,4.5,2020
12086003922,"Census Tract 39.22, Miami-Dade County, Florida",65.0,2.6,57.8,2.0,4.8,13.9,26.3,91813,158626,78866,1.5,1.5,6.3,7.5,12.7,14.6,8.9,21.0,10.5,15.5,4.4,3.1,9.6,7.7,68.4,19.5,4.4,52.7,47.3,2037,14.8,42.3,3049,36.5,63.5,2319,47.5,9.8,26.0,80.1,0.0,6.5,1.6,62.4,5.0,2020
12086004000,"Census Tract 40, Miami-Dade County, Florida",69.1,1.7,53.0,3.4,11.1,21.2,20.6,108852,228670,77891,6.3,2.3,1.0,3.9,8.4,15.3,4.9,12.5,7.0,38.4,5.2,5.8,3.6,6.1,35.1,52.4,6.5,70.2,29.8,1702,22.3,47.5,3420,48.2,51.8,4998,33.7,34.3,11.4,94.3,0.6,2.7,0.5,36.9,2.5,2020
12086004102,"Census Tract 41.02, Miami-Dade County, Florida",59.4,1.5,67.8,1.0,2.8,17.9,29.6,138631,267543,132409,2.2,4.8,3.2,4.3,4.1,11.6,5.1,15.6,7.4,41.7,8.5,4.0,5.2,8.7,50.6,29.9,10.8,68.9,31.1,2405,2.3,55.8,2000,62.3,37.8,2539,51.0,15.1,25.9,85.9,5.2,6.5,1.9,25.4,1.3,2020
12086004103,"Census Tract 41.03, Miami-Dade County, Florida",54.6,5.0,61.8,6.4,14.2,5.2,29.1,34750,66660,38104,23.2,7.6,12.0,7.6,14.2,9.0,7.8,4.5,9.4,4.6,21.6,33.5,12.7,28.9,57.7,11.4,2.0,15.6,84.4,1261,16.1,37.9,2357,54.1,45.9,2307,53.0,6.5,35.3,57.7,3.3,19.9,0.9,79.7,0.7,2020
12086004105,"Census Tract 41.05, Miami-Dade County, Florida",67.3,2.6,47.6,1.4,7.8,9.9,21.8,63958,98500,61203,8.0,1.6,6.3,23.5,4.7,13.7,6.5,19.4,4.2,12.0,9.5,2.6,8.2,26.8,58.2,11.0,3.9,46.4,53.6,1260,4.2,70.0,2853,55.9,44.1,2646,44.1,5.1,21.1,62.7,16.2,15.7,0.6,44.4,0.3,2020
12086004106,"Census Tract 41.06, Miami-Dade County, Florida",71.0,3.5,55.7,0.7,3.7,25.2,23.5,140388,252029,102966,2.1,1.1,5.0,3.4,1.3,7.9,12.0,19.4,9.0,38.8,1.4,4.7,2.2,8.5,41.3,44.6,5.6,63.2,36.8,2678,2.5,22.5,1573,71.0,29.0,2872,40.2,23.9,13.3,77.6,8.3,1.8,6.5,30.9,3.9,2020
12086004204,"Census Tract 42.04, Miami-Dade County, Florida",79.1,2.3,30.8,5.7,17.1,12.2,23.9,46630,75630,44743,5.7,0.9,14.4,19.3,14.9,16.9,7.2,6.3,8.5,5.9,20.1,8.4,35.1,48.9,37.4,12.0,1.7,15.0,85.0,1386,12.2,44.7,1635,80.2,19.8,2368,36.3,10.6,8.1,66.4,1.6,2.6,1.8,60.4,1.0,2020
12086004205,"Census Tract 42.05, Miami-Dade County, Florida",67.0,2.2,38.1,7.2,31.0,11.4,22.6,56731,98032,54400,12.1,0.5,10.8,13.4,9.1,16.9,14.4,8.3,5.8,8.6,20.4,11.4,29.8,44.3,47.6,8.0,0.0,34.2,65.8,1422,10.2,49.6,2386,48.0,52.0,2111,43.3,11.2,20.0,69.4,7.4,6.3,0.0,51.7,1.3,2020
12086004206,"Census Tract 42.06, Miami-Dade County, Florida",65.4,0.0,61.1,1.9,12.0,7.7,24.1,65592,73843,35353,11.8,7.7,5.7,11.0,8.8,16.6,22.6,4.2,2.9,8.7,34.5,22.6,6.3,18.4,33.5,45.2,2.9,46.3,53.7,1250,7.9,66.3,1497,62.1,37.9,2079,47.0,11.3,19.0,75.0,4.3,17.6,0.6,68.1,0.5,2020
12086004207,"Census Tract 42.07, Miami-Dade County, Florida",78.4,7.2,41.0,7.9,17.0,8.6,24.4,69375,92834,52620,5.4,3.2,5.7,16.7,10.0,10.1,13.6,21.2,5.9,8.2,8.1,7.4,20.1,16.1,60.2,22.3,1.4,9.5,90.5,2004,6.1,51.2,2234,65.7,34.3,2797,35.8,10.3,1.9,64.2,7.9,0.0,0.8,46.7,6.3,2020
12086004208,"Census Tract 42.08, Miami-Dade County, Florida",63.9,8.1,42.6,9.9,2.6,4.5,26.5,53527,79417,54348,9.1,7.5,10.4,2.5,15.9,8.1,16.1,15.7,7.7,6.9,16.9,8.2,6.3,31.9,48.5,19.6,0.0,38.2,61.8,1815,0.0,43.6,1235,77.3,22.7,1411,39.3,7.4,21.0,76.3,3.5,1.9,14.9,42.1,5.0,2020
12086004301,"Census Tract 43.01, Miami-Dade County, Florida",66.6,3.9,54.3,4.1,3.0,20.6,29.1,72813,102092,60674,4.1,1.4,9.1,4.8,7.6,25.3,12.6,15.3,10.0,9.8,8.3,3.5,12.8,18.7,66.4,14.2,0.7,40.0,60.0,2037,18.9,35.4,2098,65.6,34.4,2449,34.7,11.2,6.7,66.6,8.5,4.9,4.1,39.0,1.8,2020
12086004303,"Census Tract 43.03, Miami-Dade County, Florida",83.6,0.8,28.2,12.4,31.9,1.2,24.7,41200,56689,30245,4.4,8.2,20.2,14.8,11.5,23.8,4.9,7.6,2.8,1.8,17.0,20.5,43.7,45.4,41.3,11.8,1.5,17.3,82.7,1392,17.1,55.9,1914,73.2,26.8,2749,42.4,10.1,10.6,54.8,4.9,2.4,3.3,65.3,0.4,2020
12086004304,"Census Tract 43.04, Miami-Dade County, Florida",74.7,4.7,52.0,8.1,11.4,5.3,19.0,59141,74023,43212,6.3,7.9,4.2,9.3,13.7,26.0,11.2,8.3,5.8,7.2,13.3,7.7,31.8,27.8,51.0,18.4,2.8,37.8,62.2,1390,14.8,46.5,1624,73.2,26.8,2209,34.8,11.8,6.7,70.3,1.9,6.0,1.9,56.6,3.2,2020
12086004403,"Census Tract 44.03, Miami-Dade County, Florida",71.4,2.9,40.8,9.8,18.1,10.7,22.2,45680,71265,41198,11.1,9.0,7.6,9.3,18.7,12.6,12.7,9.5,4.8,4.7,22.0,17.7,30.2,44.6,47.0,4.7,3.7,19.3,80.7,1439,5.5,45.6,2453,77.7,22.3,3481,37.5,13.4,11.9,59.2,6.8,9.9,0.3,64.4,1.3,2020
12086004404,"Census Tract 44.04, Miami-Dade County, Florida",47.2,7.7,51.2,1.3,22.3,7.0,22.0,29722,48839,29788,27.6,9.5,9.8,7.4,16.8,7.4,6.2,10.9,2.6,2.0,32.5,38.7,20.5,42.9,45.5,9.5,2.0,19.4,80.6,1115,1.0,36.9,2232,59.7,40.3,2206,45.5,14.2,33.4,61.3,1.4,12.3,0.5,64.9,1.8,2020
12086004405,"Census Tract 44.05, Miami-Dade County, Florida",65.1,4.5,29.7,16.2,21.4,1.1,22.5,39411,49068,26803,13.3,9.9,17.4,5.3,17.4,13.8,4.6,17.6,0.4,0.5,23.8,30.3,33.3,49.5,33.2,9.6,7.7,21.0,79.0,1246,2.0,62.8,2358,82.6,17.4,3763,34.4,15.0,15.1,57.7,11.2,2.3,1.5,68.4,3.8,2020
12086004406,"Census Tract 44.06, Miami-Dade County, Florida",68.9,9.5,53.5,3.4,10.5,14.2,22.1,68598,92639,55905,11.5,5.4,7.9,11.4,3.9,16.1,11.3,11.5,10.5,10.7,10.5,16.3,20.1,29.6,53.6,15.3,1.5,27.6,72.4,1729,13.1,41.6,1966,75.0,25.0,2493,40.8,10.2,15.2,68.6,2.6,3.2,4.1,49.6,2.8,2020
12086004500,"Census Tract 45, Miami-Dade County, Florida",48.2,0.0,52.4,7.2,11.8,18.7,28.6,76996,204900,104227,12.4,5.0,7.3,6.4,8.1,5.5,9.2,7.2,4.9,34.0,11.5,17.1,8.0,20.7,46.9,27.3,5.1,46.7,53.3,1063,15.7,18.2,4839,42.2,57.8,3983,53.2,17.0,34.2,71.7,2.1,5.3,2.2,41.3,1.2,2020
12086004602,"Census Tract 46.02, Miami-Dade County, Florida",63.5,0.3,67.2,10.1,7.3,11.9,27.5,182067,325796,89237,1.5,0.0,0.8,0.0,3.7,6.0,9.6,13.2,17.8,47.4,6.0,0.0,4.8,1.2,11.3,53.2,34.3,83.7,16.3,1966,18.2,59.9,1222,80.4,19.6,3690,45.1,27.2,11.7,74.3,0.0,19.7,0.7,76.9,3.0,2020
12086004605,"Census Tract 46.05, Miami-Dade County, Florida",61.0,5.1,81.0,1.0,1.7,8.0,31.2,173482,215678,70204,3.1,3.9,1.1,6.8,4.1,6.4,6.4,14.5,8.2,45.7,6.3,0.7,4.3,2.9,31.6,56.7,8.8,69.6,30.4,2854,3.6,44.4,2135,53.4,46.6,3689,36.9,36.8,10.3,83.8,0.4,14.1,0.0,73.4,3.1,2020
12086004607,"Census Tract 46.07, Miami-Dade County, Florida",48.1,9.7,60.3,0.7,3.1,32.4,21.7,180694,239881,82029,4.0,1.0,4.6,5.8,8.2,11.2,6.1,7.9,5.4,45.8,5.8,0.0,1.7,3.1,48.0,35.1,13.8,66.7,33.3,2884,31.0,30.2,2579,48.5,51.5,3737,41.6,30.1,20.9,74.4,0.0,25.3,0.0,71.8,4.3,2020
12086004608,"Census Tract 46.08, Miami-Dade County, Florida",56.3,3.3,70.2,1.9,5.8,19.0,23.5,108036,171449,65527,2.3,4.1,6.3,4.6,2.4,13.8,11.8,14.7,11.5,28.6,6.2,2.1,5.3,6.3,48.4,34.9,10.5,54.3,45.7,2210,10.0,46.5,1014,69.3,30.7,1839,40.5,30.9,14.1,81.3,0.0,15.0,0.0,72.6,6.5,2020
12086004701,"Census Tract 47.01, Miami-Dade County, Florida",60.5,2.2,85.3,2.1,0.0,4.4,29.3,71875,101801,40758,4.3,11.3,5.4,10.7,7.9,10.5,11.2,11.3,12.6,14.8,11.0,8.4,7.7,6.5,32.6,40.6,20.4,75.0,25.0,1216,0.0,44.1,2084,92.4,7.6,5031,45.9,19.9,25.3,85.3,0.7,11.9,0.0,72.9,2.4,2020
12086004703,"Census Tract 47.03, Miami-Dade County, Florida",62.6,2.3,76.0,2.8,0.1,5.4,27.2,65714,75418,27846,5.9,2.0,9.4,8.7,12.2,19.1,16.1,17.3,5.6,3.7,14.6,23.3,14.6,6.2,43.5,34.7,15.5,49.8,50.2,1156,14.0,43.6,1889,96.1,3.9,5343,44.6,17.6,21.5,79.2,4.0,11.8,2.2,83.2,3.5,2020
12086004704,"Census Tract 47.04, Miami-Dade County, Florida",67.0,3.9,89.9,0.0,1.2,2.6,24.0,51797,73073,26728,5.8,7.4,8.2,6.1,19.5,13.0,11.2,20.1,3.1,5.6,11.9,14.4,18.9,7.1,33.6,39.6,19.6,56.9,43.1,1194,6.2,38.3,877,87.8,12.2,2322,42.4,18.3,14.7,82.9,1.4,8.9,2.8,76.0,1.6,2020
12086004705,"Census Tract 47.05, Miami-Dade County, Florida",75.0,1.4,73.3,1.7,2.3,22.0,20.4,54258,87334,39243,5.5,3.5,16.8,10.7,10.8,9.2,8.4,21.5,5.3,8.3,7.6,29.8,7.9,2.9,50.5,32.5,14.1,47.4,52.6,970,4.0,73.1,1600,93.9,6.1,3667,41.7,19.6,13.8,78.8,0.0,15.3,1.2,76.3,2.2,2020
12086004901,"Census Tract 49.01, Miami-Dade County, Florida",57.5,2.8,80.4,2.2,1.8,3.6,28.2,40774,47744,22927,11.1,5.2,18.2,13.3,10.1,11.2,27.4,2.8,0.8,0.0,23.3,35.0,23.9,11.1,45.3,19.9,23.7,23.5,76.5,1196,10.9,56.8,1738,93.2,6.8,3674,46.1,15.9,20.3,73.8,8.6,15.8,0.0,89.7,1.1,2020
12086004903,"Census Tract 49.03, Miami-Dade County, Florida",63.5,1.8,72.6,10.4,0.0,3.0,26.7,32353,46312,22350,18.9,7.0,15.4,8.9,10.2,14.5,10.4,13.1,1.1,0.5,37.5,41.9,19.8,20.3,31.1,39.9,8.8,37.2,62.8,1220,0.0,82.3,1534,86.2,13.8,3506,49.0,14.2,28.9,90.9,0.0,7.0,0.0,100.0,1.3,2020
12086004904,"Census Tract 49.04, Miami-Dade County, Florida",59.3,1.3,80.7,7.2,3.2,0.0,25.5,60284,62599,23894,8.2,4.5,13.0,5.4,4.7,33.8,15.7,9.9,2.0,2.7,14.4,19.5,8.8,10.5,47.4,38.4,3.7,52.2,47.8,1559,23.1,52.1,1031,86.0,14.0,2498,43.9,17.4,34.3,70.2,5.4,10.6,0.0,87.8,4.2,2020
12086005002,"Census Tract 50.02, Miami-Dade County, Florida",59.4,5.0,82.2,5.3,1.2,2.4,31.3,37270,49364,17645,11.0,6.5,14.4,16.4,10.9,19.4,6.8,13.2,0.6,0.8,19.3,36.5,22.5,12.2,33.7,40.3,13.9,38.3,61.7,1194,8.7,66.3,1961,96.6,3.4,5518,43.5,15.0,19.2,81.4,3.0,13.9,0.0,96.3,1.1,2020
12086005003,"Census Tract 50.03, Miami-Dade County, Florida",59.0,3.6,70.9,22.0,0.0,1.9,28.3,32213,53267,19321,8.3,8.3,16.1,21.6,0.4,16.3,12.6,14.3,2.1,0.0,24.0,40.2,28.6,24.9,24.0,34.4,16.7,58.2,41.8,990,0.5,80.8,1321,100.0,0.0,4174,53.1,13.1,23.3,69.5,5.0,24.3,0.0,94.8,1.7,2020
12086005004,"Census Tract 50.04, Miami-Dade County, Florida",48.4,1.4,83.1,3.2,3.1,0.1,30.7,34537,45058,15888,11.9,7.0,7.6,26.2,12.1,20.9,8.3,3.5,2.3,0.0,12.5,44.3,21.2,17.4,25.8,39.9,16.8,63.6,36.4,1192,0.0,63.4,1253,95.3,4.7,3811,47.3,13.8,20.3,84.6,0.3,8.9,0.0,99.6,1.2,2020
12086005102,"Census Tract 51.02, Miami-Dade County, Florida",55.8,2.7,71.6,7.1,2.1,1.7,31.8,21997,65315,36579,30.1,13.4,10.2,7.8,5.4,12.3,3.1,7.5,0.6,9.5,36.0,41.7,23.6,36.3,43.3,12.2,8.3,25.8,74.2,-666666666,19.2,30.4,2575,90.6,9.4,4272,48.9,12.5,32.3,72.6,6.2,18.9,0.0,85.8,10.6,2020
12086005103,"Census Tract 51.03, Miami-Dade County, Florida",59.8,5.0,80.7,4.9,0.9,3.0,31.8,32552,49888,19717,16.9,7.6,17.3,10.6,13.3,19.6,6.0,3.1,0.0,5.5,28.5,48.4,27.2,21.0,41.3,24.9,12.9,26.9,73.1,1075,15.4,40.1,992,96.5,3.5,2796,42.1,18.5,19.4,80.3,3.8,11.2,0.4,98.0,0.7,2020
12086005104,"Census Tract 51.04, Miami-Dade County, Florida",64.6,3.3,79.6,3.3,0.8,6.5,28.8,27171,36518,18249,19.5,11.3,14.8,16.2,13.2,16.5,3.4,4.9,0.3,0.0,40.7,35.4,24.0,15.9,51.3,25.9,7.0,16.9,83.1,1191,5.4,66.0,1995,95.0,5.0,4195,40.7,14.3,14.5,71.9,8.5,13.8,0.0,89.8,0.7,2020
12086005201,"Census Tract 52.01, Miami-Dade County, Florida",57.9,7.8,56.6,20.4,1.5,2.9,32.2,27645,38289,15332,16.8,7.7,20.2,15.0,17.7,9.1,2.9,6.8,3.8,0.0,29.7,57.9,24.5,25.9,48.6,24.3,1.1,6.4,93.6,1011,13.3,52.5,2499,92.7,7.3,6039,35.6,24.5,13.1,79.8,3.2,11.7,0.0,98.7,1.2,2020
12086005202,"Census Tract 52.02, Miami-Dade County, Florida",60.0,6.9,46.6,13.8,15.4,6.3,28.2,28679,35789,13990,15.4,6.7,23.0,10.6,25.9,4.3,8.9,4.0,1.2,0.0,28.9,40.1,38.2,31.0,47.9,17.1,3.9,3.8,96.2,1096,6.5,67.3,2241,90.8,9.2,6346,40.4,20.8,14.7,76.8,5.2,14.6,0.0,94.1,1.4,2020
12086005303,"Census Tract 53.03, Miami-Dade County, Florida",57.1,7.8,56.0,22.0,1.4,4.6,33.4,29710,39216,17582,8.4,11.6,16.3,20.1,13.5,23.5,2.1,2.7,1.8,0.0,30.6,44.9,31.6,28.6,45.6,23.3,2.6,2.8,97.2,1034,4.1,61.7,1394,93.7,6.3,3516,40.2,19.9,14.4,79.5,3.2,13.3,0.0,96.6,0.3,2020
12086005304,"Census Tract 53.04, Miami-Dade County, Florida",52.5,6.7,41.6,18.7,9.5,14.1,28.5,25074,29866,13602,15.7,8.7,25.4,16.1,20.6,8.2,5.4,0.0,0.0,0.0,30.5,48.4,35.1,38.3,45.8,14.1,1.8,6.9,93.1,1032,14.9,61.4,1893,92.0,8.0,4425,39.9,13.7,15.9,82.2,2.1,11.4,0.0,95.7,0.5,2020
12086005305,"Census Tract 53.05, Miami-Dade County, Florida",59.2,7.0,59.8,29.6,2.4,1.4,29.8,30840,34667,17034,22.9,14.9,8.9,9.7,14.6,25.0,2.4,0.0,1.4,0.0,32.0,47.7,18.9,28.3,59.6,12.0,0.2,3.2,96.8,1030,15.6,49.3,1970,95.5,4.5,4294,46.8,14.6,20.2,68.9,3.2,24.7,0.0,96.7,1.4,2020
12086005306,"Census Tract 53.06, Miami-Dade County, Florida",58.0,7.4,44.1,26.5,4.2,0.0,28.2,21646,29161,13571,18.2,21.1,13.7,11.4,12.6,21.2,1.5,0.4,0.0,0.0,27.6,49.2,28.7,40.3,47.7,11.0,1.0,1.4,98.6,1099,17.8,59.2,2199,93.0,7.0,4866,44.0,15.5,19.7,68.0,5.4,20.3,0.0,93.3,12.1,2020
12086005403,"Census Tract 54.03, Miami-Dade County, Florida",51.7,7.2,83.9,6.4,0.0,0.6,29.9,29811,42016,13657,10.7,18.6,11.0,15.7,19.3,8.3,8.8,3.9,3.7,0.0,35.4,35.7,28.6,2.4,60.2,26.2,11.2,44.4,55.6,1099,12.0,66.4,585,92.8,7.2,1927,42.0,19.4,16.3,71.0,8.1,15.9,0.0,90.9,0.0,2020
12086005405,"Census Tract 54.05, Miami-Dade County, Florida",66.3,4.2,80.3,8.7,2.8,0.0,25.5,36667,43172,17053,9.0,6.9,16.5,16.1,22.4,18.5,5.0,3.8,0.0,1.8,21.7,47.4,32.8,12.2,30.1,45.0,12.6,16.5,83.5,1112,0.0,65.2,1319,94.9,5.1,4283,38.5,19.1,13.3,78.8,11.3,8.8,0.0,93.3,1.8,2020
12086005406,"Census Tract 54.06, Miami-Dade County, Florida",45.1,3.1,64.7,11.9,3.1,5.3,36.4,32363,158176,65508,6.7,10.5,21.4,12.9,10.4,14.8,7.1,0.7,0.0,15.5,17.9,39.6,24.0,33.9,41.3,12.2,12.6,17.3,82.7,1088,6.3,47.8,1460,97.5,2.5,3704,49.8,13.7,22.4,82.4,1.1,16.0,0.0,97.9,0.9,2020
12086005407,"Census Tract 54.07, Miami-Dade County, Florida",57.2,1.0,57.6,6.5,5.1,5.1,25.9,35833,41667,16075,11.5,6.1,18.5,13.2,16.9,21.1,8.4,4.3,0.0,0.0,13.0,36.4,20.6,30.5,32.7,24.1,12.7,39.0,61.0,977,15.0,32.6,850,92.7,7.3,2348,44.3,16.0,26.9,69.7,3.1,24.0,0.0,96.6,7.9,2020
12086005409,"Census Tract 54.09, Miami-Dade County, Florida",50.0,7.7,68.8,9.9,4.0,3.5,34.3,20813,28644,14061,19.1,18.2,23.8,12.6,13.7,9.6,0.6,1.8,0.0,0.6,37.3,54.6,28.5,30.0,47.3,14.0,8.8,6.3,93.7,911,7.3,76.9,1904,98.1,1.9,4208,43.1,15.8,22.4,79.2,2.5,14.7,0.0,98.6,1.8,2020
