GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,asian_alone_pct,hispanic_latino_pct,foreign_born_pct,year
12086008416,"Census Tract 84.16, Miami-Dade County, Florida",67.2,2.5,77.1,4.4,0.3,11.2,33.3,54960,110425,44225,3.3,6.4,6.5,13.4,13.2,14.2,5.0,9.6,8.9,19.6,8.5,10.3,11.6,0.8,46.1,34.2,18.9,53.5,46.5,1673,7.2,75.3,1207,98.7,1.3,3017,36.1,23.4,13.0,78.2,2.4,13.2,2.7,66.3,3.4,2021
12086008418,"Census Tract 84.18, Miami-Dade County, Florida",65.4,1.4,81.6,0.7,0.1,10.4,34.8,73841,97825,40573,3.3,0.8,8.5,3.0,13.0,25.0,4.3,22.2,10.9,9.1,7.2,2.7,3.3,2.5,42.4,45.7,9.4,59.1,40.9,2151,17.3,43.2,1116,94.6,5.4,2574,43.4,20.2,18.6,51.3,2.4,24.3,8.3,77.2,3.0,2021
12086008419,"Census Tract 84.19, Miami-Dade County, Florida",66.2,6.6,87.8,1.5,0.0,5.1,31.9,61867,86577,34220,1.7,2.3,5.8,6.7,16.1,25.2,14.3,12.7,8.6,6.6,3.7,21.1,24.8,5.1,35.7,49.3,9.9,45.8,54.2,1725,6.9,36.3,2268,95.9,4.1,5850,43.4,21.1,17.0,57.8,5.4,29.1,1.7,77.1,2.2,2021
12086008420,"Census Tract 84.20, Miami-Dade County, Florida",72.5,3.9,93.0,0.0,0.0,1.0,23.6,106328,102820,47174,2.6,0.0,2.1,5.4,10.2,12.3,15.8,38.7,5.8,7.0,1.2,10.2,8.3,0.0,43.2,44.1,12.7,89.1,10.9,1810,0.0,67.7,669,85.1,14.9,1284,38.9,23.1,16.0,62.1,0.0,19.2,0.0,70.0,3.6,2021
12086008421,"Census Tract 84.21, Miami-Dade County, Florida",58.0,5.6,89.5,0.0,0.0,1.2,31.9,145125,121240,38026,0.0,1.0,10.5,0.0,5.5,14.8,10.2,22.5,25.9,9.6,7.1,5.8,9.0,2.9,17.9,44.2,35.0,88.7,11.3,2239,10.2,31.0,1802,92.2,7.8,4981,47.2,16.1,20.4,81.9,0.5,11.8,0.3,66.9,1.4,2021
12086008422,"Census Tract 84.22, Miami-Dade County, Florida",68.2,0.3,94.7,0.0,0.0,3.6,41.1,111124,125403,43875,9.7,7.4,0.0,0.0,7.4,13.1,4.0,21.2,23.6,13.6,13.6,12.4,10.7,1.2,23.8,33.4,41.6,83.1,16.9,1366,0.0,51.4,922,93.8,6.2,2600,44.8,18.2,18.4,76.0,0.1,23.5,0.0,83.5,3.2,2021
12086008423,"Census Tract 84.23, Miami-Dade County, Florida",63.0,1.0,82.3,1.6,0.1,10.1,27.9,68733,107421,39703,5.6,5.6,6.1,0.5,11.4,24.4,5.2,16.0,13.0,12.1,21.5,9.4,7.7,1.2,26.6,40.3,32.0,77.8,22.2,1486,5.6,61.0,1740,100.0,0.0,4677,41.6,21.4,20.8,67.5,0.1,27.0,4.0,60.7,1.8,2021
12086008424,"Census Tract 84.24, Miami-Dade County, Florida",58.5,2.0,79.5,3.1,4.6,8.1,35.3,38826,51673,28605,30.5,4.4,10.0,3.4,6.1,21.9,8.6,9.9,4.5,0.8,24.0,39.0,8.6,27.5,33.1,27.3,12.1,27.7,72.3,1305,7.6,35.6,1977,94.8,5.2,3485,52.9,4.8,28.0,64.5,7.2,22.2,2.1,79.0,0.6,2021
12086008425,"Census Tract 84.25, Miami-Dade County, Florida",51.7,5.5,70.5,5.9,0.0,7.2,33.5,61397,80388,38532,11.5,7.8,3.9,8.2,12.1,21.4,16.0,7.2,3.9,8.0,22.3,22.5,6.5,9.5,62.8,19.9,7.8,71.0,29.0,1403,0.0,46.5,1008,91.8,8.2,1945,48.8,17.6,23.7,82.8,0.2,7.7,2.7,74.1,4.8,2021
12086008426,"Census Tract 84.26, Miami-Dade County, Florida",61.8,4.5,79.1,3.5,0.0,9.1,32.9,119049,124507,40158,0.0,0.0,1.9,0.8,7.4,20.4,11.8,24.9,17.2,15.6,1.1,10.8,3.8,0.0,19.7,41.6,38.7,91.4,8.6,-666666666,0.0,73.8,1244,95.1,4.9,3827,45.5,22.9,20.1,72.9,13.5,8.7,2.8,46.4,2.3,2021
12086008427,"Census Tract 84.27, Miami-Dade County, Florida",72.0,4.0,81.0,1.1,0.0,4.3,31.2,81630,102105,41725,7.4,0.0,5.1,12.4,0.5,15.8,18.4,6.1,26.2,8.0,4.3,7.8,9.6,0.0,35.4,37.2,27.4,74.5,25.5,2097,23.7,45.4,792,94.4,5.6,1895,40.5,16.1,10.8,75.5,11.2,6.4,2.7,73.1,2.1,2021
12086008428,"Census Tract 84.28, Miami-Dade County, Florida",72.1,1.5,73.2,2.2,0.0,16.7,27.6,127237,147637,48202,0.0,0.0,0.0,3.4,11.3,16.2,10.2,13.6,20.3,24.9,1.0,15.6,9.6,4.0,22.0,48.7,25.3,78.4,21.6,2130,40.9,48.3,927,93.9,6.1,2697,45.1,21.5,21.8,77.2,2.4,15.4,3.6,82.3,11.9,2021
12086008429,"Census Tract 84.29, Miami-Dade County, Florida",59.0,0.4,54.3,2.4,0.6,18.9,32.6,142670,204840,53676,0.0,0.0,2.3,9.9,1.7,8.6,4.0,37.1,8.8,27.7,17.7,14.9,2.8,0.0,25.0,46.3,28.7,70.2,29.8,2188,0.0,29.2,1251,91.0,9.0,4289,30.1,45.3,14.3,49.8,0.4,39.4,0.0,69.8,0.0,2021
12086008430,"Census Tract 84.30, Miami-Dade County, Florida",66.6,1.2,83.5,0.7,0.0,1.8,29.2,45063,58273,24790,10.0,4.3,5.7,15.3,16.6,14.6,17.6,13.1,1.7,1.1,12.2,17.4,11.6,5.2,51.7,32.5,10.5,21.0,79.0,1519,10.6,43.5,2234,91.3,8.7,5194,36.6,12.3,15.0,69.2,6.6,20.0,3.4,79.6,0.9,2021
12086008431,"Census Tract 84.31, Miami-Dade County, Florida",23.6,4.0,71.2,0.0,9.0,4.4,27.9,51944,73438,24624,14.8,5.9,17.3,5.5,5.1,18.7,8.3,8.1,2.0,14.2,35.6,12.6,4.7,16.5,31.3,44.9,7.3,68.3,31.7,1823,24.1,67.2,492,100.0,0.0,2120,79.2,10.8,61.0,77.7,3.3,10.8,5.3,58.5,1.7,2021
12086008502,"Census Tract 85.02, Miami-Dade County, Florida",58.6,5.1,76.2,0.2,0.3,5.9,28.3,113000,135974,43316,4.5,1.4,4.8,8.0,12.0,6.0,5.3,24.5,13.2,20.3,3.3,16.9,7.1,2.5,23.5,46.9,27.1,73.3,26.7,1428,5.2,64.6,1486,95.7,4.3,4508,45.2,22.6,20.4,63.9,0.3,21.4,7.8,79.9,1.6,2021
12086008503,"Census Tract 85.03, Miami-Dade County, Florida",54.7,5.3,83.9,5.9,0.0,6.1,28.1,46553,81044,29919,8.9,2.2,5.0,21.7,14.5,10.7,6.1,12.8,2.6,15.5,21.9,35.9,18.5,8.7,19.5,47.3,24.5,68.4,31.6,1921,0.0,92.0,1126,95.2,4.8,3352,42.5,15.7,21.8,64.9,0.8,33.8,0.0,91.7,1.9,2021
12086008504,"Census Tract 85.04, Miami-Dade County, Florida",57.5,0.2,88.5,1.1,0.3,8.7,30.2,81750,80449,27280,4.6,1.2,6.4,9.7,11.0,14.3,8.0,37.1,7.7,0.0,2.2,12.2,8.1,11.1,21.1,34.7,33.1,82.5,17.5,1868,0.0,26.6,937,97.0,3.0,2728,34.4,27.8,11.6,75.6,0.7,22.9,0.0,90.8,4.6,2021
12086008601,"Census Tract 86.01, Miami-Dade County, Florida",61.1,4.2,72.3,0.4,0.0,16.6,35.7,95489,145194,44385,5.5,5.5,4.1,5.2,5.1,19.6,8.4,18.4,8.6,19.6,8.7,22.0,13.0,3.1,33.8,32.4,30.7,82.5,17.5,1555,0.0,64.5,1454,97.0,3.0,4893,48.2,15.3,20.8,67.1,0.3,31.7,0.4,88.9,1.3,2021
12086008603,"Census Tract 86.03, Miami-Dade County, Florida",66.1,1.9,83.1,0.2,0.3,8.3,40.8,100276,119462,47361,11.9,2.0,0.0,6.6,12.4,8.9,7.7,22.8,19.6,8.0,16.2,13.9,11.2,0.0,33.0,37.0,30.0,80.4,19.6,2341,15.9,67.3,1633,99.3,0.7,4273,47.3,13.7,20.3,66.3,0.2,25.6,4.0,85.0,1.6,2021
12086008604,"Census Tract 86.04, Miami-Dade County, Florida",65.0,1.8,62.9,0.0,2.3,23.7,31.8,92537,111047,40706,25.3,3.2,3.9,3.6,0.0,10.0,13.6,18.2,7.8,14.4,21.5,3.9,18.7,0.0,27.3,54.7,18.0,100.0,0.0,-666666666,-666666666.0,-666666666.0,506,81.2,18.8,1170,44.9,24.1,20.5,67.3,1.4,27.2,1.3,85.0,2.1,2021
12086008702,"Census Tract 87.02, Miami-Dade County, Florida",51.3,9.9,85.5,2.2,0.7,3.4,32.0,75893,79334,24139,5.1,6.0,4.7,6.8,17.6,9.7,24.2,13.2,10.3,2.5,12.2,37.5,16.5,1.1,29.5,29.9,39.6,80.3,19.7,1742,8.6,74.0,1742,98.3,1.7,5757,44.7,15.9,19.7,70.6,1.2,23.4,0.7,89.9,1.6,2021
12086008703,"Census Tract 87.03, Miami-Dade County, Florida",59.3,3.1,98.9,0.0,0.0,0.0,31.9,84205,99593,31506,1.5,0.0,6.8,4.4,12.7,17.6,15.1,19.2,16.1,6.6,6.1,23.2,13.4,0.3,11.9,36.2,51.6,76.8,23.2,2190,13.6,65.6,721,92.0,8.0,2414,45.9,13.8,17.1,63.5,4.6,25.0,0.0,90.8,0.8,2021
12086008704,"Census Tract 87.04, Miami-Dade County, Florida",67.5,2.3,85.6,0.2,0.0,5.8,29.3,64453,95047,34094,3.0,0.0,8.1,5.6,16.8,23.2,10.5,9.3,15.4,8.2,5.2,7.0,15.7,6.7,22.5,38.0,32.8,83.5,16.5,2250,13.7,71.8,873,95.3,4.7,2535,53.1,12.0,22.4,75.1,0.1,18.5,0.7,76.4,4.9,2021
12086008805,"Census Tract 88.05, Miami-Dade County, Florida",54.7,5.2,84.7,0.6,0.3,5.3,26.8,50165,56325,21038,8.4,8.4,10.6,15.1,7.1,20.1,17.7,8.3,3.0,1.2,19.1,30.9,20.0,8.0,31.3,33.3,27.4,43.9,56.1,1590,0.0,62.6,1502,89.5,10.5,4064,45.0,12.6,25.0,83.8,0.9,12.1,0.9,89.3,4.8,2021
12086008806,"Census Tract 88.06, Miami-Dade County, Florida",61.2,2.6,73.1,1.6,0.0,1.2,31.7,59888,85177,27787,1.8,2.9,10.6,9.6,7.7,24.7,6.1,20.8,13.3,2.5,13.4,21.1,18.6,2.3,28.1,42.7,27.0,70.1,29.9,1796,0.0,60.7,1444,98.3,1.7,4773,45.1,20.6,22.0,63.8,0.0,35.4,0.0,96.1,1.7,2021
12086008807,"Census Tract 88.07, Miami-Dade County, Florida",60.5,7.4,87.2,0.0,0.0,10.1,31.4,96295,106724,38408,1.4,0.4,6.4,5.2,4.2,4.1,42.4,23.3,4.6,7.9,2.3,15.6,7.1,5.9,25.1,22.3,46.6,92.6,7.4,1979,22.1,24.8,1564,97.6,2.4,4517,51.8,9.1,24.8,48.5,0.0,50.6,0.0,96.7,0.7,2021
12086008808,"Census Tract 88.08, Miami-Dade County, Florida",55.7,11.1,95.5,1.0,0.6,0.8,31.8,60573,61408,21879,3.3,13.1,3.5,9.3,14.7,36.6,4.2,13.1,0.8,1.4,14.0,37.6,11.6,3.3,29.0,50.1,17.7,48.1,51.9,1379,29.5,35.4,1156,97.4,2.6,3337,49.9,15.0,22.0,76.5,3.1,18.6,0.0,94.6,0.3,2021
12086008809,"Census Tract 88.09, Miami-Dade County, Florida",61.9,0.8,86.3,0.0,0.1,6.8,32.5,93598,114188,41063,6.7,0.0,1.9,8.6,5.0,11.1,20.2,21.9,6.9,17.6,2.4,10.5,3.0,7.1,13.0,49.2,30.7,84.2,15.8,1708,0.0,62.1,683,93.4,6.6,1964,49.4,12.8,28.2,83.2,1.0,13.7,0.0,91.5,4.9,2021
12086008810,"Census Tract 88.10, Miami-Dade County, Florida",63.6,3.9,83.8,0.0,2.0,6.4,35.3,67331,97631,34560,1.8,0.3,6.0,25.8,12.5,8.3,21.2,12.5,4.1,7.6,5.2,18.5,10.4,1.2,30.9,34.7,33.1,68.6,31.4,1592,3.1,70.7,1641,99.3,0.7,4923,43.0,16.5,21.0,64.6,3.8,30.2,0.0,97.8,8.9,2021
12086008904,"Census Tract 89.04, Miami-Dade County, Florida",27.2,26.8,45.9,4.8,35.7,9.2,18.9,-666666666,-666666666,3806,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,13.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0,2619,20.3,0.3,0.0,50.0,39.5,4.8,2.9,31.9,1.6,2021
12086008906,"Census Tract 89.06, Miami-Dade County, Florida",59.6,3.0,83.0,0.5,1.5,5.4,31.9,57554,91722,34694,6.7,3.2,9.1,5.3,16.0,18.9,9.5,12.1,5.4,13.8,10.9,26.5,15.6,7.2,19.5,56.5,16.8,64.9,35.1,1524,21.8,44.6,1830,94.7,5.3,4815,48.2,15.3,24.0,67.1,0.6,25.4,5.9,88.5,1.8,2021
12086008907,"Census Tract 89.07, Miami-Dade County, Florida",56.3,5.1,82.4,0.0,0.4,12.1,31.0,43352,74012,31604,6.4,3.4,13.4,12.2,17.0,14.0,9.9,13.3,4.2,6.3,12.6,24.7,7.7,7.2,45.9,32.2,14.6,55.9,44.1,1650,3.4,56.8,1858,97.3,2.7,4508,52.6,13.3,29.2,55.6,2.7,34.1,6.3,79.1,0.6,2021
12086008908,"Census Tract 89.08, Miami-Dade County, Florida",55.0,3.3,77.5,0.6,0.0,15.9,30.2,68902,88500,30311,8.3,1.6,18.2,3.4,2.4,19.6,13.5,18.9,8.6,5.4,4.8,34.0,19.9,6.6,43.0,28.3,22.1,81.1,18.9,1430,16.3,23.1,1182,98.8,1.2,3696,45.2,15.3,30.8,53.0,0.3,35.8,6.3,88.9,0.9,2021
12086008909,"Census Tract 89.09, Miami-Dade County, Florida",63.1,2.4,66.1,0.4,0.0,4.7,28.6,56406,75650,25983,6.6,6.1,4.7,7.3,17.6,18.5,9.7,17.7,8.0,3.9,14.5,21.7,12.7,12.4,34.0,34.1,19.5,72.1,27.9,1415,20.2,48.0,1249,99.2,0.8,3830,50.7,9.4,22.8,54.2,8.7,29.5,0.0,93.2,2.0,2021
12086008910,"Census Tract 89.10, Miami-Dade County, Florida",54.6,2.9,96.3,0.0,0.0,1.9,32.3,78958,83600,34293,8.6,1.1,10.9,9.1,15.3,0.8,20.9,16.5,14.2,2.6,9.8,15.9,7.6,6.6,28.8,41.4,23.1,86.1,13.9,1450,0.0,71.7,1077,95.0,5.0,2823,57.5,5.2,33.4,65.6,0.7,25.6,0.0,93.1,5.8,2021
12086008911,"Census Tract 89.11, Miami-Dade County, Florida",72.5,0.2,91.2,0.0,0.0,7.8,30.4,74643,91768,29309,8.9,0.0,1.2,2.9,11.4,26.0,23.0,9.6,5.2,11.7,7.0,16.4,7.9,4.4,24.9,44.8,25.9,87.6,12.4,-666666666,0.0,92.2,863,95.2,4.8,2782,45.5,22.8,15.1,76.8,0.4,22.3,0.0,85.3,0.4,2021
12086009010,"Census Tract 90.10, Miami-Dade County, Florida",62.3,4.2,74.5,0.3,1.3,10.4,22.0,82232,98481,36569,7.9,1.9,4.2,7.7,10.2,12.7,19.1,19.4,6.4,10.5,11.5,8.2,13.6,6.1,38.6,39.8,15.5,45.7,54.3,2225,2.6,55.1,3138,83.9,16.1,7501,37.8,20.6,10.6,71.3,4.9,14.0,5.3,75.7,3.7,2021
12086009014,"Census Tract 90.14, Miami-Dade County, Florida",72.4,1.0,78.1,1.9,0.0,7.6,31.1,75949,75754,27122,1.7,3.3,5.8,6.0,15.0,16.9,30.7,16.0,2.4,2.3,7.7,19.2,14.9,2.5,29.7,49.0,18.9,47.6,52.4,1785,13.9,45.5,1584,95.3,4.7,4438,39.8,18.1,9.7,73.7,2.1,18.6,2.6,90.4,1.4,2021
12086009015,"Census Tract 90.15, Miami-Dade County, Florida",66.5,3.0,76.5,2.7,2.4,4.3,28.9,47952,57090,25187,3.1,5.1,8.4,16.1,20.6,23.0,11.5,8.0,3.5,0.6,4.4,23.9,15.2,8.7,46.8,34.6,9.9,50.1,49.9,1453,21.6,43.6,2569,88.0,12.0,5372,46.3,13.2,20.2,71.6,1.7,19.9,2.5,91.0,5.4,2021
12086009020,"Census Tract 90.20, Miami-Dade County, Florida",55.6,9.9,90.2,2.1,2.4,2.2,29.8,37146,45647,18011,14.1,7.1,11.9,9.5,23.9,13.5,8.5,10.8,0.6,0.0,24.6,44.7,10.3,8.5,48.4,31.8,11.4,14.3,85.7,1220,5.8,46.9,1183,97.5,2.5,3172,39.2,22.2,13.9,59.2,0.0,39.0,0.4,93.8,0.7,2021
12086009021,"Census Tract 90.21, Miami-Dade County, Florida",55.8,6.1,79.6,0.9,3.2,7.7,26.9,39500,55634,21111,11.9,9.1,12.4,10.7,15.2,14.4,4.4,16.7,5.2,0.0,22.1,32.1,16.4,4.5,34.4,47.9,13.2,30.4,69.6,1535,9.5,55.6,1434,100.0,0.0,4226,41.0,16.0,15.4,59.4,3.2,29.3,2.9,93.0,1.2,2021
12086009022,"Census Tract 90.22, Miami-Dade County, Florida",57.5,5.0,89.9,0.1,0.0,6.9,31.9,47857,60850,18694,6.2,6.8,10.5,19.5,9.7,16.3,12.4,17.4,0.7,0.6,14.3,36.3,16.3,5.0,38.2,30.7,26.1,64.6,35.4,1839,7.0,59.5,694,100.0,0.0,2535,43.5,18.8,13.2,71.3,2.7,23.7,0.0,93.5,0.5,2021
12086009024,"Census Tract 90.24, Miami-Dade County, Florida",71.6,1.7,74.3,2.3,0.0,11.7,29.0,63552,65062,24370,5.0,5.6,6.6,6.4,19.4,16.9,22.9,14.1,3.1,0.0,15.2,17.3,19.8,4.9,44.5,45.0,5.7,12.5,87.5,1895,11.2,47.4,2324,86.8,13.2,5808,33.0,19.8,8.7,72.2,1.1,13.3,6.3,84.1,3.5,2021
12086009026,"Census Tract 90.26, Miami-Dade County, Florida",60.9,2.4,76.1,3.9,1.2,4.5,28.4,39306,45306,20022,6.2,4.9,14.1,19.9,21.3,22.7,6.2,3.3,0.8,0.5,13.5,35.3,12.8,12.2,43.8,38.1,5.9,36.2,63.8,1617,9.6,75.6,955,89.3,10.7,2074,46.1,13.0,21.2,84.7,1.3,8.3,0.1,95.2,4.2,2021
12086009027,"Census Tract 90.27, Miami-Dade County, Florida",68.4,5.7,79.3,0.7,0.6,9.2,25.6,57245,63395,29027,8.6,3.0,4.8,4.1,18.1,32.6,10.3,16.6,0.4,1.5,11.3,23.3,16.6,4.5,46.0,43.9,5.5,35.1,64.9,1642,14.2,35.2,1850,89.6,10.4,3846,42.9,10.3,19.5,77.5,4.1,15.9,0.8,91.7,3.1,2021
12086009028,"Census Tract 90.28, Miami-Dade County, Florida",65.8,3.5,76.1,0.0,0.0,8.0,27.5,54554,70102,25864,4.2,0.0,11.5,8.3,13.3,26.8,11.5,15.6,6.8,2.0,14.5,18.6,12.3,2.7,32.5,55.1,9.7,62.7,37.3,1746,5.6,52.6,2223,90.6,9.4,5581,42.1,21.0,14.1,78.6,0.7,14.1,2.7,90.0,5.1,2021
12086009029,"Census Tract 90.29, Miami-Dade County, Florida",57.4,5.2,68.6,4.7,0.4,6.4,28.5,56268,66196,23780,5.4,9.3,6.9,8.7,11.1,17.7,17.2,19.8,3.1,0.8,11.8,33.9,15.1,6.1,33.5,43.7,16.8,51.2,48.8,2065,12.0,45.9,1622,94.6,5.4,4375,46.0,17.2,18.4,65.5,0.9,31.8,0.2,94.0,2.0,2021
12086009030,"Census Tract 90.30, Miami-Dade County, Florida",70.4,2.0,81.6,3.3,2.6,4.2,27.8,50208,61537,25416,7.8,2.4,7.2,12.1,20.2,22.6,10.6,12.4,3.3,1.5,11.2,18.4,18.8,2.8,36.4,49.6,11.2,41.8,58.2,1533,12.5,55.2,1994,93.7,6.3,4997,43.0,14.6,15.4,73.1,0.7,20.6,0.0,95.4,1.9,2021
12086009031,"Census Tract 90.31, Miami-Dade County, Florida",67.7,1.4,74.3,6.5,2.5,6.1,27.7,50655,58941,22172,6.4,6.5,8.4,8.5,19.5,19.4,16.8,13.5,0.0,1.0,19.4,28.2,11.0,7.1,33.6,49.3,10.0,16.3,83.7,1724,9.3,54.6,1526,96.7,3.3,4082,39.9,19.9,10.7,77.0,0.0,12.4,3.4,88.8,2.3,2021
12086009039,"Census Tract 90.39, Miami-Dade County, Florida",66.1,2.2,77.5,1.1,0.6,9.2,26.0,71020,94060,30398,10.6,3.5,2.9,4.7,11.9,22.8,9.6,15.1,5.5,13.4,15.1,4.7,11.5,6.3,28.3,51.6,13.9,36.5,63.5,2118,6.0,67.6,2599,85.4,14.6,7171,34.7,27.1,3.2,78.7,0.7,15.2,1.5,84.8,7.4,2021
12086009040,"Census Tract 90.40, Miami-Dade County, Florida",61.5,3.0,74.6,3.7,0.4,12.9,25.1,78889,99397,29612,6.8,3.0,2.7,14.6,10.4,12.1,13.7,19.0,7.1,10.4,10.8,9.6,17.2,3.4,27.2,48.1,21.3,50.9,49.1,2486,10.1,52.5,2334,81.7,18.3,6517,31.9,28.9,6.1,76.3,0.6,18.4,2.5,84.3,2.6,2021
12086009043,"Census Tract 90.43, Miami-Dade County, Florida",68.0,3.1,78.0,0.5,0.0,9.8,32.6,94643,108737,31095,8.9,0.0,5.6,4.4,6.6,12.6,13.7,20.6,17.8,9.9,9.5,11.4,11.4,1.9,25.6,49.9,22.6,68.5,31.5,2731,4.7,58.0,1518,90.3,9.7,4919,36.1,30.8,5.4,71.5,1.2,20.8,3.2,87.2,6.9,2021
12086009044,"Census Tract 90.44, Miami-Dade County, Florida",61.2,5.9,78.0,0.0,0.9,7.7,25.3,74643,94735,26010,4.3,0.7,8.2,9.8,6.7,20.4,14.0,16.6,11.2,8.0,10.9,5.8,17.5,2.2,28.2,49.2,20.4,52.7,47.3,2186,4.6,78.2,1056,83.0,17.0,3340,35.1,29.1,6.3,76.7,0.2,16.4,3.3,85.5,3.0,2021
12086009048,"Census Tract 90.48, Miami-Dade County, Florida",54.0,1.7,80.6,1.7,0.0,10.9,26.7,108851,150625,43556,3.6,0.0,0.6,1.8,2.0,15.6,15.6,31.1,13.8,15.9,5.6,0.0,1.7,4.5,23.0,36.4,36.1,44.0,56.0,3185,19.8,56.7,1129,87.5,12.5,3540,31.6,24.8,6.8,78.3,0.9,11.2,7.5,76.5,3.9,2021
12086009049,"Census Tract 90.49, Miami-Dade County, Florida",68.3,3.5,72.0,0.0,2.7,16.9,30.3,80201,100070,32304,6.9,1.5,4.9,8.2,9.6,17.5,20.4,15.7,5.9,9.4,7.8,11.5,22.0,3.7,23.8,63.0,9.5,45.6,54.4,1981,9.5,50.0,1732,77.5,22.5,4283,41.6,24.8,8.1,77.3,0.0,20.9,0.3,85.8,4.8,2021
12086009050,"Census Tract 90.50, Miami-Dade County, Florida",68.3,4.7,67.8,0.9,1.8,10.0,27.8,73527,95910,26060,5.6,2.1,4.4,5.4,8.2,25.3,11.9,23.0,6.3,7.8,8.4,6.2,13.0,2.1,19.7,54.3,24.0,50.6,49.4,2270,11.1,57.3,1764,90.9,9.1,6078,36.6,27.6,6.3,77.8,0.2,15.5,1.5,88.8,3.3,2021
12086009051,"Census Tract 90.51, Miami-Dade County, Florida",44.5,0.7,89.3,6.1,0.0,1.7,34.8,78058,114991,41702,4.7,0.0,4.0,11.3,21.2,6.9,11.6,21.8,11.5,6.9,9.1,19.1,12.4,9.3,25.8,43.0,21.9,43.6,56.4,1734,9.1,54.6,679,100.0,0.0,2020,44.5,25.0,22.4,87.9,1.7,9.2,0.0,89.3,1.3,2021
12086009052,"Census Tract 90.52, Miami-Dade County, Florida",60.7,2.1,72.4,5.6,0.0,14.5,28.6,37109,50820,22882,4.4,22.3,13.2,6.8,18.2,10.1,14.9,4.3,5.3,0.4,23.0,34.8,21.7,14.2,43.9,27.2,14.6,45.7,54.3,1409,6.2,61.5,1714,97.2,2.8,4050,49.0,8.1,24.4,66.6,0.0,30.6,0.4,96.5,0.7,2021
12086009053,"Census Tract 90.53, Miami-Dade County, Florida",67.8,4.5,85.0,0.0,0.0,4.1,30.0,82377,100665,36292,1.2,1.6,12.1,8.4,4.8,12.5,20.7,13.6,19.1,6.0,9.1,19.0,18.7,6.6,33.8,42.6,17.0,64.8,35.2,2198,0.0,61.2,1754,93.5,6.5,4573,37.1,20.3,13.6,48.6,0.8,46.0,4.5,86.3,1.5,2021
12086009054,"Census Tract 90.54, Miami-Dade County, Florida",57.4,3.3,94.6,0.0,0.0,0.6,28.5,85852,79218,25113,6.7,7.3,4.6,5.3,1.3,15.5,24.4,28.8,5.5,0.7,4.5,16.0,15.3,10.6,26.0,29.1,34.2,77.0,23.0,1977,40.0,0.0,549,100.0,0.0,1929,47.9,13.9,20.3,52.2,0.2,41.8,0.0,95.2,4.5,2021
12086009055,"Census Tract 90.55, Miami-Dade County, Florida",50.2,5.5,93.0,0.0,0.0,3.7,33.8,65568,69085,23837,8.9,5.5,13.5,7.9,6.2,14.6,23.9,14.4,1.3,3.8,15.3,30.7,13.2,0.0,26.9,44.8,28.3,76.1,23.9,2368,0.0,40.0,710,100.0,0.0,2196,46.5,11.7,20.1,82.4,1.0,13.3,0.0,88.1,1.0,2021
12086009056,"Census Tract 90.56, Miami-Dade County, Florida",50.9,2.1,66.7,0.0,0.0,28.1,27.7,73576,88633,33967,5.2,3.4,21.3,1.7,8.6,11.9,12.1,12.0,16.9,6.8,4.9,6.2,7.5,22.1,31.9,36.4,9.6,75.7,24.3,2554,4.5,37.6,1210,92.1,7.9,2953,46.2,21.6,20.5,71.2,0.7,16.8,1.3,73.8,4.2,2021
12086009057,"Census Tract 90.57, Miami-Dade County, Florida",66.0,1.7,68.5,0.9,0.0,21.5,22.4,88438,86162,29111,0.8,6.0,3.3,4.5,20.0,14.2,23.2,12.4,11.5,4.0,8.8,10.0,16.7,0.0,33.5,57.4,9.1,45.0,55.0,2287,5.5,66.7,2223,86.5,13.5,5712,34.0,24.6,3.3,72.6,0.0,15.9,0.6,88.0,5.9,2021
12086009058,"Census Tract 90.58, Miami-Dade County, Florida",65.4,3.6,75.4,0.0,0.0,14.3,26.1,62399,80501,32827,2.2,9.5,6.1,10.0,8.2,15.7,15.3,22.5,3.9,6.6,16.8,11.0,15.7,1.3,50.7,35.0,13.0,46.7,53.3,1937,7.7,47.3,1755,85.6,14.4,3827,43.6,21.3,14.4,85.7,0.7,6.2,4.0,81.8,5.5,2021
