tract_fips,NAME,pop_16plus,in_labor_force,employed,unemployed,workers_16plus,commute_drove_alone,commute_carpooled,commute_public_transit,commute_walked,commute_other,commute_work_from_home,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,poverty_rate_pct,with_health_insurance,without_health_insurance,industry_agriculture,industry_construction,industry_manufacturing,industry_wholesale,industry_retail,industry_transport_warehouse,occupation_management,occupation_service,n_stops,n_trips_total,n_routes_served,avg_trips_per_stop,wheelchair_accessible_stops,has_rail_access,transit_jobs_accessible_30min,transit_workers_30min,n_blocks,auto_jobs_accessible_30min,auto_workers_30min,transit_auto_ratio,rt_active_vehicles,rt_active_trips
12086000807,Census Tract 8.07; Miami-Dade County; Florida,3618,2235,2169,66,2104,1455,168,43,25,54,359,24.6,42445,47705,20082,-888888888,-888888888,-888888888,0,235,284,144,138,276,449,339,5,303,1.0,60.6,0,0,18257.904761904763,23859.238095238095,21.0,1293478.619047619,1183158.6666666667,0.0141,0,0
12086000808,Census Tract 8.08; Miami-Dade County; Florida,3430,2172,2009,163,1964,1416,100,11,11,85,341,29.9,50243,68876,25639,-888888888,-888888888,-888888888,7,299,104,41,147,224,433,600,7,572,1.0,81.71428571428571,0,0,21164.0,27009.35087719298,57.0,1298790.7192982456,1194393.9298245613,0.0163,0,0
12086000903,Census Tract 9.03; Miami-Dade County; Florida,2596,1497,1459,38,1341,976,42,72,7,105,139,27.7,35321,54407,19825,-888888888,-888888888,-888888888,6,208,46,70,191,133,207,310,27,4631,5.0,171.5185185185185,0,1,28764.983870967742,30400.75806451613,186.0,1313922.6451612904,1125768.4677419355,0.0219,2,6
12086000904,Census Tract 9.04; Miami-Dade County; Florida,2105,1140,1097,43,1082,818,97,73,0,33,61,36.9,50250,68394,22163,-888888888,-888888888,-888888888,0,201,92,0,115,111,296,217,0,0,,,0,0,,,,,,,0,0
12086000905,Census Tract 9.05; Miami-Dade County; Florida,3428,1975,1917,58,1889,1578,139,45,0,52,75,29.5,68933,78438,25910,-888888888,-888888888,-888888888,24,190,110,11,387,241,344,476,0,0,,,0,0,,,,,,,0,0
12086000906,Census Tract 9.06; Miami-Dade County; Florida,1583,892,845,47,837,664,30,34,0,0,109,27.8,60403,114365,37165,-888888888,-888888888,-888888888,26,117,57,28,62,75,323,106,0,0,,,0,0,,,,,,,0,0
12086000907,Census Tract 9.07; Miami-Dade County; Florida,1721,851,851,0,851,655,39,24,0,0,133,33.2,52022,81447,21652,-888888888,-888888888,-888888888,0,124,56,0,57,78,386,82,0,0,,,0,0,,,,,,,0,0
12086000908,Census Tract 9.08; Miami-Dade County; Florida,2880,1622,1515,107,1508,1249,84,33,0,0,142,33.9,60989,83234,24947,-888888888,-888888888,-888888888,19,380,248,39,62,106,160,337,0,0,,,0,0,,,,,,,0,0
12086001003,Census Tract 10.03; Miami-Dade County; Florida,4928,2885,2800,85,2548,2123,158,20,52,56,139,26.0,69375,71102,25748,-888888888,-888888888,-888888888,0,305,54,65,255,518,699,559,22,4017,4.0,182.5909090909091,0,0,13553.27205882353,30661.602941176472,136.0,1500095.5220588236,1301232.6764705882,0.009,4,0
12086001004,Census Tract 10.04; Miami-Dade County; Florida,5694,3751,3433,318,3366,2665,71,175,0,216,239,26.4,50710,57665,20515,-888888888,-888888888,-888888888,0,449,9,101,173,1106,591,637,34,6938,4.0,204.05882352941177,0,0,20649.883435582822,37700.25153374233,163.0,1532105.6257668713,1337129.3926380367,0.0135,1,1
12086001005,Census Tract 10.05; Miami-Dade County; Florida,1463,559,503,56,503,395,51,48,0,0,9,28.2,29583,42573,22398,-888888888,-888888888,-888888888,0,24,0,0,18,133,172,86,12,1976,1.0,164.66666666666666,0,0,12123.227272727272,28716.454545454544,22.0,1654009.1363636365,1420903.3636363635,0.0073,2,0
12086001006,Census Tract 10.06; Miami-Dade County; Florida,3373,2011,1791,220,1788,984,54,406,41,24,279,34.2,35778,53200,20140,-888888888,-888888888,-888888888,0,206,51,26,177,296,527,469,8,1405,2.0,175.625,0,0,21419.86813186813,35197.83516483517,91.0,1680374.5934065934,1451597.7582417582,0.0127,0,0
12086001007,Census Tract 10.07; Miami-Dade County; Florida,2734,1615,1359,256,1349,1144,39,60,0,18,88,29.8,56467,69137,19918,-888888888,-888888888,-888888888,0,154,39,99,159,130,420,282,0,0,,,0,0,,,,,,,0,0
12086001008,Census Tract 10.08; Miami-Dade County; Florida,2427,1651,1633,18,1548,1150,111,206,0,50,31,30.0,50618,58764,21980,-888888888,-888888888,-888888888,45,349,0,15,178,345,222,300,0,0,,,0,0,,,,,,,0,0
12086001101,Census Tract 11.01; Miami-Dade County; Florida,4005,2814,2746,68,2744,1968,143,139,5,224,265,31.8,78125,102053,30134,-888888888,-888888888,-888888888,0,202,74,126,320,67,776,905,11,1754,2.0,159.45454545454547,0,0,18644.97333333333,35389.18666666667,75.0,1629269.8933333333,1381053.2533333334,0.0114,0,0
12086001102,Census Tract 11.02; Miami-Dade County; Florida,4973,2491,2317,174,2298,1722,177,37,115,0,247,25.4,107292,115150,26163,-888888888,-888888888,-888888888,0,80,24,29,343,73,818,567,10,1662,1.0,166.2,0,0,15719.890410958904,29771.54794520548,73.0,1678036.7534246575,1433480.9452054794,0.0094,0,0
12086001103,Census Tract 11.03; Miami-Dade County; Florida,3663,2460,2183,256,2204,1661,94,87,0,64,298,30.5,65424,92426,28430,-888888888,-888888888,-888888888,0,118,88,0,117,275,662,655,5,470,1.0,94.0,0,0,14361.58426966292,28434.460674157304,89.0,1704196.0786516855,1473477.0786516855,0.0084,0,0
12086001104,Census Tract 11.04; Miami-Dade County; Florida,3700,2663,2524,139,2524,1471,173,9,15,161,695,24.9,165239,196408,69949,-888888888,-888888888,-888888888,0,107,56,37,281,168,1493,258,27,3477,3.0,128.77777777777777,0,0,26878.424657534248,34294.58904109589,146.0,1607320.404109589,1362488.5410958903,0.0167,1,0
12086001204,Census Tract 12.04; Miami-Dade County; Florida,4651,3025,2870,155,2793,2084,182,94,23,155,255,34.7,61925,109410,45084,-888888888,-888888888,-888888888,10,179,18,48,283,57,1459,480,15,2757,3.0,183.8,0,0,17762.717391304348,17618.239130434784,46.0,1213042.4782608696,1016597.2391304348,0.0146,0,0
12086001205,Census Tract 12.05; Miami-Dade County; Florida,1758,1207,1177,30,1156,838,110,0,18,0,190,32.0,128529,162619,58386,-888888888,-888888888,-888888888,0,101,0,9,76,64,712,113,36,3110,3.0,86.38888888888889,0,0,21928.791666666668,25263.46875,96.0,1471325.6979166667,1238181.34375,0.0149,1,0
12086001206,Census Tract 12.06; Miami-Dade County; Florida,3446,2206,2109,97,2079,1263,341,1,52,99,323,23.7,109792,144489,61123,-888888888,-888888888,-888888888,1,155,67,252,90,177,1021,315,6,1345,3.0,224.16666666666666,0,0,19083.316666666666,17221.716666666667,60.0,1353142.8,1134303.7833333334,0.0141,1,0
12086001207,Census Tract 12.07; Miami-Dade County; Florida,1134,689,689,0,687,518,59,0,10,14,86,38.0,52150,71566,20689,-888888888,-888888888,-888888888,0,107,39,26,54,21,239,89,0,0,,,0,0,,,,,,,0,0
12086001208,Census Tract 12.08; Miami-Dade County; Florida,2554,1936,1720,216,1720,1345,93,93,30,62,97,36.4,75434,76842,33573,-888888888,-888888888,-888888888,0,19,0,12,493,342,421,236,0,0,,,0,0,,,,,,,0,0
12086001209,Census Tract 12.09; Miami-Dade County; Florida,3030,2222,2166,56,2144,1539,26,303,24,100,152,43.7,61860,81902,28106,-888888888,-888888888,-888888888,0,37,85,122,161,279,364,721,0,0,,,0,0,,,,,,,0,0
12086001301,Census Tract 13.01; Miami-Dade County; Florida,4500,3591,3322,269,3252,1929,503,242,37,66,475,29.2,59331,71501,33765,-888888888,-888888888,-888888888,0,170,105,29,531,61,991,617,23,5621,4.0,244.3913043478261,0,0,33021.59459459459,31141.445945945947,74.0,1484318.2027027027,1263539.7297297297,0.0222,0,3
12086001302,Census Tract 13.02; Miami-Dade County; Florida,5294,3569,3474,95,3446,2154,130,0,76,223,863,24.2,92162,131631,68543,-888888888,-888888888,-888888888,0,88,273,128,386,171,2030,395,13,3052,2.0,234.76923076923077,0,0,57873.75903614458,33699.57831325301,83.0,1472721.2048192772,1277158.6144578313,0.0393,0,1
12086001401,Census Tract 14.01; Miami-Dade County; Florida,4571,2333,2188,145,2166,1474,83,306,118,28,157,33.9,27673,41423,15133,-888888888,-888888888,-888888888,0,282,112,47,186,132,284,963,14,2328,2.0,166.28571428571428,0,0,23286.409090909092,35348.34848484849,66.0,1660578.3636363635,1442646.4090909092,0.014,3,0
12086001402,Census Tract 14.02; Miami-Dade County; Florida,4022,2563,2532,31,2532,1330,69,243,179,192,519,28.1,38439,67119,31014,-888888888,-888888888,-888888888,0,113,0,115,464,105,329,999,24,5712,2.0,238.0,0,0,38018.80281690141,40876.140845070426,71.0,1600057.0,1375124.281690141,0.0238,1,4
12086001501,Census Tract 15.01; Miami-Dade County; Florida,2536,1450,1224,226,1204,530,191,344,60,0,79,34.1,40484,43085,15441,-888888888,-888888888,-888888888,0,129,31,71,244,101,105,435,15,2760,3.0,184.0,0,0,16663.194805194806,30611.506493506495,77.0,1489660.5064935065,1310253.2077922078,0.0112,2,0
12086001502,Census Tract 15.02; Miami-Dade County; Florida,3081,1619,1531,88,1531,1133,74,147,0,121,56,30.0,32413,42503,14787,-888888888,-888888888,-888888888,0,117,82,0,209,161,172,612,29,5066,2.0,174.68965517241378,0,1,23199.73943661972,33420.704225352114,142.0,1434184.3169014084,1267955.8873239437,0.0162,1,3
12086001603,Census Tract 16.03; Miami-Dade County; Florida,3044,1822,1759,63,1757,1116,349,26,0,167,99,35.5,61944,78683,27092,-888888888,-888888888,-888888888,0,375,103,123,182,234,477,248,17,1065,2.0,62.64705882352941,0,0,20020.019607843136,21172.56862745098,51.0,1330080.9607843137,1200058.0980392157,0.0151,0,0
12086001605,Census Tract 16.05; Miami-Dade County; Florida,3287,1777,1777,0,1726,1146,128,5,38,73,336,28.4,29375,41269,19978,-888888888,-888888888,-888888888,0,136,192,44,213,328,319,346,10,885,2.0,88.5,0,0,15322.615384615385,21246.384615384617,26.0,1375810.2692307692,1293308.7692307692,0.0111,0,3
12086001606,Census Tract 16.06; Miami-Dade County; Florida,3922,2383,2344,39,2305,1478,307,59,65,178,218,23.7,41758,53510,21081,-888888888,-888888888,-888888888,0,218,311,149,193,74,399,676,12,1513,3.0,126.08333333333333,0,0,19781.16129032258,25023.516129032258,31.0,1331559.5161290322,1229850.8387096773,0.0149,0,0
12086001607,Census Tract 16.07; Miami-Dade County; Florida,2652,1603,1569,34,1559,994,127,73,7,10,348,30.3,73350,77952,25798,-888888888,-888888888,-888888888,7,159,324,36,190,116,307,221,0,0,,,0,0,,,,,,,0,0
12086001608,Census Tract 16.08; Miami-Dade County; Florida,2566,1710,1673,37,1647,1328,65,0,31,7,216,25.2,65396,76514,24965,-888888888,-888888888,-888888888,8,163,169,40,136,400,553,285,0,0,,,0,0,,,,,,,0,0
12086001701,Census Tract 17.01; Miami-Dade County; Florida,4400,2523,2189,302,2209,1678,141,206,0,39,145,35.1,42088,53960,20620,-888888888,-888888888,-888888888,0,240,272,22,378,241,337,418,20,2093,1.0,104.65,0,0,25501.423076923078,20939.1,130.0,1399104.1153846155,1256299.0461538462,0.0182,3,0
12086001702,Census Tract 17.02; Miami-Dade County; Florida,2796,1595,1426,169,1426,1041,143,115,0,31,96,31.5,40664,51219,21412,-888888888,-888888888,-888888888,68,122,165,38,55,45,508,324,14,2564,2.0,183.14285714285714,0,1,48079.81034482759,33690.51724137931,58.0,1482971.103448276,1369508.9655172413,0.0324,0,2
12086001704,Census Tract 17.04; Miami-Dade County; Florida,1906,974,912,62,912,425,276,131,0,59,21,31.6,38274,64758,21325,-888888888,-888888888,-888888888,0,120,66,0,88,250,202,108,0,0,,,0,0,,,,,,,0,0
12086001705,Census Tract 17.05; Miami-Dade County; Florida,1582,1068,1023,45,1023,874,45,47,4,20,33,27.4,56179,59314,21975,-888888888,-888888888,-888888888,0,108,0,0,61,54,198,375,0,0,,,0,0,,,,,,,0,0
12086001801,Census Tract 18.01; Miami-Dade County; Florida,3473,1818,1713,105,1631,1187,121,73,0,88,162,25.6,45135,51636,19708,-888888888,-888888888,-888888888,0,154,49,0,139,510,329,392,22,3281,3.0,149.13636363636363,0,0,32127.105263157893,34563.85526315789,76.0,1432539.0131578948,1281437.6184210526,0.0224,2,0
12086001802,Census Tract 18.02; Miami-Dade County; Florida,3391,2050,1937,113,1863,1386,156,65,0,47,209,29.1,40806,49825,18865,-888888888,-888888888,-888888888,0,461,29,47,179,82,453,422,23,5006,3.0,217.65217391304347,0,1,73002.4696969697,43706.166666666664,66.0,1488165.0303030303,1366974.0909090908,0.0491,3,4
12086001803,Census Tract 18.03; Miami-Dade County; Florida,2450,1335,1264,71,1264,947,50,244,0,23,0,31.7,20837,41283,21720,-888888888,-888888888,-888888888,0,124,0,0,140,101,353,590,11,1727,2.0,157.0,0,1,70425.22641509434,43083.90566037736,53.0,1504737.7924528301,1391850.3773584906,0.0468,0,0
12086001901,Census Tract 19.01; Miami-Dade County; Florida,3389,1927,1691,236,1641,1232,69,196,0,144,0,26.6,28859,42091,21199,-888888888,-888888888,-888888888,0,406,0,70,151,320,139,598,28,4866,2.0,173.78571428571428,0,0,34826.5421686747,43653.26506024096,83.0,1613004.9759036144,1411561.2289156627,0.0216,1,0
12086001903,Census Tract 19.03; Miami-Dade County; Florida,2695,1692,1566,126,1525,809,145,543,0,20,8,36.9,40441,46508,17475,-888888888,-888888888,-888888888,0,366,17,18,239,58,99,573,10,1876,3.0,187.6,0,0,19509.48780487805,30187.09756097561,41.0,1491602.487804878,1330962.8780487804,0.0131,0,0
12086001904,Census Tract 19.04; Miami-Dade County; Florida,3273,1971,1729,242,1605,1107,243,74,0,109,72,31.9,37550,50745,21466,-888888888,-888888888,-888888888,0,276,87,0,91,248,298,500,21,3187,4.0,151.76190476190476,0,0,43993.849315068495,41846.356164383564,73.0,1547264.6849315069,1368731.0,0.0284,0,0
12086002001,Census Tract 20.01; Miami-Dade County; Florida,3028,1569,1317,252,1317,908,85,125,55,53,91,29.4,26073,40801,15649,-888888888,-888888888,-888888888,0,110,33,0,115,70,169,675,16,3421,2.0,213.8125,0,0,49562.28723404255,36009.936170212764,94.0,1622280.744680851,1419308.8085106383,0.0306,0,0
12086002003,Census Tract 20.03; Miami-Dade County; Florida,2696,1285,1179,106,1174,745,26,202,47,34,120,32.5,31406,45739,18078,-888888888,-888888888,-888888888,0,124,69,30,90,83,148,564,15,2481,2.0,165.4,0,0,37875.232558139534,34177.04651162791,43.0,1621179.6976744186,1428119.488372093,0.0234,0,0
12086002004,Census Tract 20.04; Miami-Dade County; Florida,2274,1481,1337,144,1307,875,24,204,54,115,35,32.6,35271,49700,17418,-888888888,-888888888,-888888888,0,36,61,49,287,92,121,670,19,4341,2.0,228.47368421052633,0,0,76048.4647887324,39103.80281690141,71.0,1554675.014084507,1373045.4788732394,0.0489,0,1
12086002100,Census Tract 21; Miami-Dade County; Florida,2452,1656,1528,128,1528,729,112,25,83,59,520,24.6,96833,215250,83828,-888888888,-888888888,-888888888,0,98,76,117,154,75,1093,88,19,4892,3.0,257.4736842105263,0,0,81731.77647058823,30174.09411764706,85.0,1483771.7764705883,1317027.7882352942,0.0551,0,9
12086002201,Census Tract 22.01; Miami-Dade County; Florida,2730,1873,1758,115,1751,1083,153,107,70,170,168,25.3,67271,88262,35262,-888888888,-888888888,-888888888,0,117,38,0,155,223,490,511,14,3099,2.0,221.35714285714286,0,0,94971.31034482758,38450.793103448275,58.0,1562540.7413793104,1403321.396551724,0.0608,1,0
12086002202,Census Tract 22.02; Miami-Dade County; Florida,4218,2379,2084,295,1986,1295,142,257,21,150,121,33.0,49685,86501,27284,-888888888,-888888888,-888888888,212,112,30,9,345,143,640,494,15,2019,2.0,134.6,0,0,56668.49438202247,33753.69662921348,89.0,1588014.4157303371,1418514.3146067415,0.0357,0,0
12086002300,Census Tract 23; Miami-Dade County; Florida,4148,2236,2036,200,1938,1303,0,302,64,19,250,32.7,39857,60615,21318,-888888888,-888888888,-888888888,0,315,0,0,323,64,610,746,22,3579,4.0,162.6818181818182,0,0,62548.492424242424,39841.42424242424,132.0,1512549.5075757576,1363019.5606060605,0.0414,0,1
12086002402,Census Tract 24.02; Miami-Dade County; Florida,4618,3062,2768,279,2610,1833,163,209,221,30,154,29.4,43801,56884,20118,-888888888,-888888888,-888888888,0,193,42,12,407,409,616,786,22,4781,3.0,217.3181818181818,0,0,49129.45070422535,33139.83098591549,71.0,1433881.1690140846,1312833.309859155,0.0343,2,0
12086002403,Census Tract 24.03; Miami-Dade County; Florida,3624,2199,2111,88,2111,1562,163,288,33,40,25,30.2,57759,59136,20499,-888888888,-888888888,-888888888,0,432,110,83,97,118,287,821,11,1830,1.0,166.36363636363637,0,0,49870.87234042553,37108.89361702128,47.0,1522727.0,1411054.8510638298,0.0328,1,0
12086002404,Census Tract 24.04; Miami-Dade County; Florida,4479,2569,2299,270,2204,1181,454,305,162,102,0,31.7,23516,34645,15729,-888888888,-888888888,-888888888,0,444,86,49,104,188,442,603,20,3085,1.0,154.25,0,0,56542.95121951219,37164.80487804878,41.0,1487566.6829268292,1359197.4146341463,0.038,0,2
12086002501,Census Tract 25.01; Miami-Dade County; Florida,4826,2391,2193,198,2178,1634,103,407,5,26,3,30.3,32336,44019,15225,-888888888,-888888888,-888888888,35,400,117,50,336,73,151,824,14,2909,4.0,207.78571428571428,0,1,127449.70175438597,50937.42105263158,57.0,1420313.3157894737,1256757.3684210526,0.0897,1,0
12086002502,Census Tract 25.02; Miami-Dade County; Florida,2716,1437,1271,139,1298,868,160,110,2,128,30,28.8,47260,56974,19303,-888888888,-888888888,-888888888,0,278,15,117,149,71,125,429,21,4105,4.0,195.47619047619048,0,0,136016.65151515152,55138.22727272727,66.0,1470627.7121212122,1317452.2878787878,0.0925,1,0
12086002600,Census Tract 26; Miami-Dade County; Florida,5162,3856,3750,106,3698,1814,367,330,114,190,883,29.6,82344,113756,51270,-888888888,-888888888,-888888888,0,566,253,245,397,317,1554,468,32,6278,3.0,196.1875,0,0,110419.86842105263,41702.40789473684,76.0,1513038.9078947369,1357319.3684210526,0.073,0,0
12086002702,Census Tract 27.02; Miami-Dade County; Florida,5154,4026,3790,236,3705,1935,258,223,247,188,854,25.7,83465,105266,50486,-888888888,-888888888,-888888888,0,216,65,156,420,267,2126,582,39,9897,5.0,253.76923076923077,0,0,179607.04109589042,43458.54794520548,73.0,1454609.3424657534,1312608.0410958903,0.1235,3,0
12086002705,Census Tract 27.05; Miami-Dade County; Florida,4457,3294,3033,261,3015,1555,126,22,130,329,853,31.6,118772,164602,75623,-888888888,-888888888,-888888888,0,435,161,162,200,36,1663,259,4,850,2.0,212.5,0,0,138720.76470588235,38419.64705882353,17.0,1454302.705882353,1286885.5294117648,0.0954,3,0
12086002707,Census Tract 27.07; Miami-Dade County; Florida,2072,1837,1812,25,1812,974,244,30,63,100,401,36.4,95855,131495,77438,-888888888,-888888888,-888888888,16,199,46,117,107,102,1072,238,0,0,,,0,0,,,,,,,0,0
12086002708,Census Tract 27.08; Miami-Dade County; Florida,2970,2437,2385,52,2385,1566,98,23,40,108,550,26.2,77146,120930,62413,-888888888,-888888888,-888888888,0,202,56,138,343,84,1437,261,0,0,,,0,0,,,,,,,0,0
12086002709,Census Tract 27.09; Miami-Dade County; Florida,3942,3551,3372,90,3412,1843,288,10,195,205,871,22.7,123892,138185,91033,-888888888,-888888888,-888888888,0,150,71,139,148,269,2630,144,0,0,,,0,0,,,,,,,0,0
12086002710,Census Tract 27.10; Miami-Dade County; Florida,1655,1136,1126,10,1115,699,38,92,51,64,171,21.2,117636,176137,112127,-888888888,-888888888,-888888888,0,8,183,36,136,13,757,162,0,0,,,0,0,,,,,,,0,0
12086002800,Census Tract 28; Miami-Dade County; Florida,1106,739,635,89,650,285,60,96,55,61,93,27.6,38200,74649,38336,-888888888,-888888888,-888888888,0,54,0,5,26,39,178,261,7,1276,3.0,182.28571428571428,0,0,124842.52830188679,32994.64150943396,53.0,1417716.716981132,1249625.9056603773,0.0881,1,0
12086002900,Census Tract 29; Miami-Dade County; Florida,4280,2658,2396,262,2381,1642,202,323,137,16,61,27.5,42875,57371,19387,-888888888,-888888888,-888888888,0,589,102,54,218,204,367,730,25,5508,4.0,220.32,0,1,147948.32098765433,51531.91358024691,81.0,1387379.3086419753,1222344.012345679,0.1066,1,0
12086003001,Census Tract 30.01; Miami-Dade County; Florida,2861,1580,1542,38,1505,967,123,105,120,112,78,28.7,43776,62825,29886,-888888888,-888888888,-888888888,68,140,24,26,341,154,509,288,36,6289,5.0,174.69444444444446,0,1,199392.49295774646,62264.281690140844,71.0,1417227.1126760563,1270412.2253521127,0.1407,0,1
12086003004,Census Tract 30.04; Miami-Dade County; Florida,5062,2303,2303,0,2303,1741,81,0,237,160,84,28.1,35363,41378,20185,-888888888,-888888888,-888888888,0,389,102,30,173,246,821,522,29,2977,4.0,102.65517241379311,0,1,149272.5283018868,52110.03773584906,53.0,1399528.8867924528,1284492.1886792453,0.1067,1,0
12086003005,Census Tract 30.05; Miami-Dade County; Florida,1441,860,832,28,832,569,60,40,70,79,14,25.9,35933,54892,25179,-888888888,-888888888,-888888888,7,192,0,43,14,77,127,174,0,0,,,0,0,,,,,,,0,0
12086003006,Census Tract 30.06; Miami-Dade County; Florida,3893,2202,2052,150,2011,1554,204,138,50,26,39,27.0,39781,52127,19746,-888888888,-888888888,-888888888,0,322,122,44,306,213,498,426,0,0,,,0,0,,,,,,,0,0
12086003100,Census Tract 31; Miami-Dade County; Florida,4730,2916,2205,711,2205,1444,344,138,147,65,67,25.9,41968,57816,21215,-888888888,-888888888,-888888888,0,241,0,0,239,288,603,594,30,7038,4.0,234.6,0,0,186609.5205479452,46945.42465753425,73.0,1406977.2602739725,1246765.6575342466,0.1326,1,1
12086003400,Census Tract 34; Miami-Dade County; Florida,2858,1915,1741,174,1716,883,84,425,72,110,142,23.9,39210,45688,23780,-888888888,-888888888,-888888888,0,143,54,50,188,146,426,613,31,3683,3.0,118.80645161290323,0,1,224374.70967741936,63323.13978494624,93.0,1482585.430107527,1341298.5483870967,0.1513,0,1
12086003603,Census Tract 36.03; Miami-Dade County; Florida,1735,1368,1262,106,1249,747,58,19,44,249,132,21.7,55194,64205,37397,-888888888,-888888888,-888888888,0,95,17,47,80,122,486,231,0,0,,,0,0,,,,,,,0,0
12086003604,Census Tract 36.04; Miami-Dade County; Florida,2516,2046,2039,7,2039,978,225,99,308,241,188,25.2,54031,85621,36819,-888888888,-888888888,-888888888,0,165,121,86,358,176,654,518,0,0,,,0,0,,,,,,,0,0
12086003605,Census Tract 36.05; Miami-Dade County; Florida,2340,1481,1457,24,1405,810,59,178,102,156,100,27.5,22433,75758,46005,-888888888,-888888888,-888888888,4,220,0,0,234,128,444,304,0,0,,,0,0,,,,,,,0,0
12086003606,Census Tract 36.06; Miami-Dade County; Florida,1859,1097,1009,79,961,541,174,70,68,70,38,34.5,27564,42902,28261,-888888888,-888888888,-888888888,0,46,33,59,34,162,329,390,0,0,,,0,0,,,,,,,0,0
12086003607,Census Tract 36.07; Miami-Dade County; Florida,1604,1204,1014,190,1002,623,152,24,56,52,95,23.3,34926,91087,45177,-888888888,-888888888,-888888888,0,45,0,5,66,53,168,399,0,0,,,0,0,,,,,,,0,0
12086003703,Census Tract 37.03; Miami-Dade County; Florida,2819,2517,2408,109,2394,824,175,160,268,93,874,24.1,135074,187091,108978,-888888888,-888888888,-888888888,0,47,167,72,220,126,1638,242,6,3826,4.0,637.6666666666666,0,1,212212.14285714287,52445.07142857143,14.0,1463452.2142857143,1338818.4285714286,0.145,2,0
12086003704,Census Tract 37.04; Miami-Dade County; Florida,1188,968,968,0,952,415,53,59,184,116,125,20.4,61311,67191,48400,-888888888,-888888888,-888888888,0,44,0,16,99,70,325,175,14,9512,6.0,679.4285714285714,0,1,224505.35294117648,63285.58823529412,17.0,1474707.3529411764,1353702.8235294118,0.1522,1,0
12086003705,Census Tract 37.05; Miami-Dade County; Florida,1680,1513,1481,32,1444,696,142,29,264,21,292,19.5,108906,161061,91542,-888888888,-888888888,-888888888,19,76,24,77,147,35,1051,211,2,756,5.0,378.0,0,0,232051.33333333334,71675.08333333333,12.0,1505557.3333333333,1387460.75,0.1541,1,8
12086003706,Census Tract 37.06; Miami-Dade County; Florida,1956,858,835,23,835,279,9,141,59,118,229,25.6,66545,75161,26640,-888888888,-888888888,-888888888,0,38,33,33,46,67,486,54,9,5346,8.0,594.0,0,1,249076.1923076923,79956.42307692308,26.0,1470880.6923076923,1345733.8076923077,0.1693,4,0
12086003707,Census Tract 37.07; Miami-Dade County; Florida,1569,1341,1289,52,1289,666,0,121,66,51,385,23.6,115521,125760,90034,-888888888,-888888888,-888888888,0,32,32,36,134,61,924,54,13,7867,5.0,605.1538461538462,0,1,229406.0,64207.42857142857,14.0,1432916.642857143,1290658.0714285714,0.1601,1,1
12086003708,Census Tract 37.08; Miami-Dade County; Florida,1024,741,730,11,730,333,0,15,94,51,237,21.8,87768,174850,100017,-888888888,-888888888,-888888888,0,0,23,0,82,29,484,14,0,0,,,0,0,,,,,,,0,0
12086003709,Census Tract 37.09; Miami-Dade County; Florida,1321,1164,1164,0,1164,641,134,205,79,24,81,26.2,67130,91131,55010,-888888888,-888888888,-888888888,0,65,0,10,114,78,602,79,0,0,,,0,0,,,,,,,0,0
12086003710,Census Tract 37.10; Miami-Dade County; Florida,6699,5389,4931,417,4966,2556,284,319,293,229,1285,18.4,105679,143495,68217,-888888888,-888888888,-888888888,28,226,235,69,343,334,2920,862,0,0,,,0,0,,,,,,,0,0
12086003801,Census Tract 38.01; Miami-Dade County; Florida,4164,2985,2818,138,2835,1689,122,58,83,203,680,30.4,84357,140136,53785,-888888888,-888888888,-888888888,0,195,156,152,151,263,1547,496,12,1271,3.0,105.91666666666667,0,0,10052.644444444444,9892.933333333332,45.0,923578.1111111111,810160.6222222223,0.0109,0,0
12086003803,Census Tract 38.03; Miami-Dade County; Florida,2519,1352,1234,118,1234,708,182,12,54,23,255,34.3,91061,266606,116504,-888888888,-888888888,-888888888,0,115,20,26,67,0,716,170,19,2739,3.0,144.1578947368421,0,0,15461.68,18601.24,25.0,898164.32,758162.68,0.0172,1,1
12086003804,Census Tract 38.04; Miami-Dade County; Florida,3895,2451,2376,75,2376,1549,130,155,56,67,419,31.9,88938,147151,54623,-888888888,-888888888,-888888888,0,143,76,29,220,107,1294,387,13,2276,4.0,175.07692307692307,0,0,15440.277777777777,20597.125,72.0,915022.5277777778,730899.0833333334,0.0169,2,5
12086003906,Census Tract 39.06; Miami-Dade County; Florida,1841,1192,1168,24,1152,789,36,0,9,128,190,25.1,191786,363210,134194,-888888888,-888888888,-888888888,0,7,33,113,76,49,739,128,0,0,,,0,0,10225.610169491525,8307.949152542373,59.0,1170694.7457627119,955384.6610169491,0.0087,0,0
12086003909,Census Tract 39.09; Miami-Dade County; Florida,1202,735,718,17,701,418,15,55,17,15,181,27.0,43431,77392,43822,-888888888,-888888888,-888888888,19,66,4,5,20,106,291,114,9,2931,2.0,325.6666666666667,0,0,22952.956521739132,26031.217391304348,23.0,955405.0,732774.4347826086,0.024,0,0
12086003911,Census Tract 39.11; Miami-Dade County; Florida,3961,3091,2843,248,2816,1563,129,597,130,185,212,34.3,48205,67001,32794,-888888888,-888888888,-888888888,0,190,149,0,520,231,750,1056,4,1017,2.0,254.25,0,0,22263.967741935485,24775.8064516129,31.0,943455.0645161291,727903.7741935484,0.0236,1,0
